database_from	Gene_name	Transcript_id	Chr	Start	Stop
exac_lofintol	POLR1B	ENST00000263331.5	2	113300071	113333306
exac_lofintol	ZC3H6	ENST00000409871.1	2	113033571	113090065
exac_lofintol	IL1B	ENST00000263341.2	2	113587937	113593806
exac_lofintol	TTL	ENST00000233336.6	2	113239921	113286372
exac_lofintol	ACTR3	ENST00000263238.2	2	114647856	114715032
exac_lofintol	CBWD2	ENST00000259199.4	2	114195445	114253320
exac_lofintol	RABL2A	ENST00000393167.3	2	114386183	114399706
exac_lofintol	DPP10	ENST00000393147.2	2	115919533	116599921
exac_lofintol	PAX8	ENST00000429538.3	2	113976109	114035971
exac_lofintol	MAP3K2	ENST00000409947.1	2	128065154	128100705
exac_lofintol	PTPN4	ENST00000263708.2	2	120567429	120734646
exac_lofintol	CLASP1	ENST00000263710.4	2	122098436	122363471
exac_lofintol	TFCP2L1	ENST00000263707.5	2	121981916	122042685
exac_lofintol	INHBB	ENST00000295228.3	2	121103764	121107450
exac_lofintol	TSN	ENST00000389682.3	2	122513355	122522943
exac_lofintol	GLI2	ENST00000452319.1	2	121554896	121748251
exac_lofintol	HS6ST1	ENST00000259241.6	2	129025735	129076137
exac_lofintol	WDR33	ENST00000322313.4	2	128463896	128528555
exac_lofintol	AMMECR1L	ENST00000272647.5	2	128622667	128631808
exac_lofintol	SAP130	ENST00000357702.5	2	128699579	128784737
exac_lofintol	IWS1	ENST00000295321.4	2	128238619	128283784
exac_lofintol	UBXN4	ENST00000272638.9	2	136499499	136540457
exac_lofintol	MCM6	ENST00000264156.2	2	136598404	136633935
exac_lofintol	MGAT5	ENST00000409645.1	2	135011974	135206418
exac_lofintol	ACVR2A	ENST00000241416.7	2	148602721	148684843
exac_lofintol	EPC2	ENST00000258484.6	2	149402586	149543946
exac_lofintol	KIF5C	ENST00000435030.1	2	149633186	149868190
exac_lofintol	ZEB2	ENST00000558170.2	2	145147017	145274917
exac_lofintol	RND3	ENST00000375734.2	2	151326500	151343931
exac_lofintol	LRP1B	ENST00000389484.3	2	140990754	142888298
exac_lofintol	MBD5	ENST00000407073.1	2	149216327	149270510
exac_lofintol	RIF1	ENST00000243326.5	2	152266937	152331585
exac_lofintol	NR4A2	ENST00000339562.4	2	157182255	157186698
exac_lofintol	ACVR1	ENST00000263640.3	2	158594042	158656005
exac_lofintol	FMNL2	ENST00000288670.9	2	153192117	153504419
exac_lofintol	KCNJ3	ENST00000295101.2	2	155555287	155711825
exac_lofintol	PRPF40A	ENST00000410080.1	2	153512819	153573953
exac_lofintol	MARCH7	ENST00000259050.4	2	160585533	160623853
exac_lofintol	TBR1	ENST00000389554.3	2	162272921	162280738
exac_lofintol	KCNH7	ENST00000332142.5	2	163228338	163695028
exac_lofintol	BAZ2B	ENST00000392783.2	2	160176775	160335230
exac_lofintol	RBMS1	ENST00000348849.3	2	161132147	161349874
exac_lofintol	TANK	ENST00000392749.2	2	162036173	162092029
exac_lofintol	SCN1A	ENST00000303395.4	2	166847754	166930131
exac_lofintol	SCN3A	ENST00000283254.7	2	165946659	166032904
exac_lofintol	STK39	ENST00000355999.4	2	168812005	169103945
exac_lofintol	SCN2A	ENST00000357398.3	2	166152333	166246334
exac_lofintol	PPIG	ENST00000260970.3	2	170460551	170494033
exac_lofintol	TLK1	ENST00000431350.2	2	171850289	172016938
exac_lofintol	LRP2	ENST00000263816.3	2	169985172	170218909
exac_lofintol	UBR3	ENST00000418381.1	2	170684017	170938353
exac_lofintol	RAPGEF4	ENST00000397081.3	2	173600711	173916495
exac_lofintol	DLX1	ENST00000361725.4	2	172950405	172952985
exac_lofintol	SP3	ENST00000310015.6	2	174774668	174829899
exac_lofintol	WIPF1	ENST00000392547.2	2	175427274	175450301
exac_lofintol	HNRNPA3	ENST00000392524.2	2	178077527	178084027
exac_lofintol	SESTD1	ENST00000428443.3	2	179974625	180056568
exac_lofintol	OSBPL6	ENST00000392505.2	2	179170911	179260286
exac_lofintol	AGPS	ENST00000264167.4	2	178257517	178402923
exac_lofintol	CALCRL	ENST00000409998.1	2	188210910	188250322
exac_lofintol	COL5A2	ENST00000374866.3	2	189898795	190044330
exac_lofintol	ZC3H15	ENST00000337859.6	2	187351109	187373460
exac_lofintol	NCKAP1	ENST00000360982.2	2	183790429	183902827
exac_lofintol	COL3A1	ENST00000304636.3	2	189839215	189876500
exac_lofintol	STAT4	ENST00000392320.2	2	191894565	192012929
exac_lofintol	SLC40A1	ENST00000261024.2	2	190426603	190445186
exac_lofintol	GLS	ENST00000320717.3	2	191745810	191827712
exac_lofintol	STAT1	ENST00000361099.3	2	191835428	191874729
exac_lofintol	SF3B1	ENST00000335508.6	2	198257026	198299723
exac_lofintol	HSPD1	ENST00000388968.3	2	198351769	198363572
exac_lofintol	SLC39A10	ENST00000409086.3	2	196544766	196599765
exac_lofintol	HECW2	ENST00000260983.3	2	197066000	197298147
exac_lofintol	ORC2	ENST00000234296.2	2	201776023	201822846
exac_lofintol	FAM126B	ENST00000418596.3	2	201845992	201888732
exac_lofintol	CFLAR	ENST00000309955.3	2	201994588	202028696
exac_lofintol	SATB2	ENST00000417098.1	2	200136933	200320760
exac_lofintol	SPATS2L	ENST00000358677.5	2	201253967	201342754
exac_lofintol	BMPR2	ENST00000374580.4	2	203242197	203424669
exac_lofintol	ADAM23	ENST00000264377.3	2	207308590	207482351
exac_lofintol	KLF7	ENST00000309446.6	2	207945936	208030292
exac_lofintol	INO80D	ENST00000403263.1	2	206869091	206927740
exac_lofintol	RAPH1	ENST00000319170.5	2	204304159	204360076
exac_lofintol	ABI2	ENST00000261017.5	2	204193237	204292075
exac_lofintol	CREB1	ENST00000432329.2	2	208420359	208461782
exac_lofintol	MAP2	ENST00000360351.4	2	210517894	210595121
exac_lofintol	CCNYL1	ENST00000339882.5	2	208576620	208618422
exac_lofintol	PIKFYVE	ENST00000264380.4	2	209136243	209220029
exac_lofintol	ERBB4	ENST00000342788.4	2	212248339	213403254
exac_lofintol	XRCC5	ENST00000392133.3	2	216974159	217069925
exac_lofintol	IKZF2	ENST00000457361.1	2	213872083	214013353
exac_lofintol	ARPC2	ENST00000295685.10	2	219082193	219118638
exac_lofintol	USP37	ENST00000258399.3	2	219319652	219423376
exac_lofintol	RQCD1	ENST00000273064.6	2	219433677	219458999
exac_lofintol	CTDSP1	ENST00000273062.2	2	219264813	219269148
exac_lofintol	TNS1	ENST00000171887.4	2	218669181	218762688
exac_lofintol	EPHA4	ENST00000281821.2	2	222290747	222436968
exac_lofintol	PAX3	ENST00000392069.2	2	223065892	223163334
exac_lofintol	SPEG	ENST00000312358.7	2	220299699	220357508
exac_lofintol	FARSB	ENST00000281828.6	2	223436589	223520792
exac_lofintol	NYAP2	ENST00000272907.6	2	226273596	226516281
exac_lofintol	CUL3	ENST00000264414.4	2	225338961	225449726
exac_lofintol	AGFG1	ENST00000409979.2	2	228337137	228419211
exac_lofintol	TRIP12	ENST00000283943.5	2	230632269	230744795
exac_lofintol	PSMD1	ENST00000308696.6	2	231921739	232035426
exac_lofintol	EIF4E2	ENST00000258416.3	2	233415434	233433727
exac_lofintol	NCL	ENST00000322723.4	2	232319901	232329064
exac_lofintol	DGKD	ENST00000264057.2	2	234263164	234378106
exac_lofintol	GIGYF2	ENST00000409451.3	2	233599907	233721570
exac_lofintol	NGEF	ENST00000264051.3	2	233744198	233839600
exac_lofintol	ATG16L1	ENST00000392017.4	2	234160473	234202996
exac_lofintol	AGAP1	ENST00000304032.8	2	236403330	237032766
exac_lofintol	HDAC4	ENST00000345617.3	2	239974792	240274394
exac_lofintol	ILKAP	ENST00000254654.3	2	239079176	239112194
exac_lofintol	UBE2F	ENST00000272930.4	2	238881749	238949979
exac_lofintol	PER2	ENST00000254657.3	2	239155015	239186577
exac_lofintol	HDLBP	ENST00000391975.1	2	242169015	242206284
exac_lofintol	SNED1	ENST00000310397.8	2	241938254	242027816
exac_lofintol	KIF1A	ENST00000498729.2	2	241656780	241737169
exac_lofintol	ATG4B	ENST00000404914.3	2	242577129	242611679
exac_lofintol	GRM7	ENST00000357716.4	3	6903075	7782093
exac_lofintol	BHLHE40	ENST00000256495.3	3	5021403	5025377
exac_lofintol	CNTN4	ENST00000397461.1	3	2613187	3097904
exac_lofintol	ITPR1	ENST00000302640.8	3	4558175	4887909
exac_lofintol	SRGAP3	ENST00000383836.3	3	9027202	9290635
exac_lofintol	BRPF1	ENST00000383829.2	3	9775824	9789033
exac_lofintol	ARPC4	ENST00000433034.1	3	9834805	9847899
exac_lofintol	SETD5	ENST00000402198.1	3	9470622	9517775
exac_lofintol	ATP2B2	ENST00000360273.2	3	10370497	10491227
exac_lofintol	SLC6A1	ENST00000287766.4	3	11058897	11078652
exac_lofintol	RAF1	ENST00000251849.4	3	12626012	12660220
exac_lofintol	IQSEC1	ENST00000273221.4	3	12940888	13008951
exac_lofintol	FGD5	ENST00000285046.5	3	14860578	14974674
exac_lofintol	NR2C2	ENST00000323373.6	3	15045421	15084515
exac_lofintol	SLC6A6	ENST00000454876.2	3	14485142	14526515
exac_lofintol	ANKRD28	ENST00000399451.2	3	15711776	15900910
exac_lofintol	DAZL	ENST00000250863.8	3	16630166	16646009
exac_lofintol	PLCL2	ENST00000418129.2	3	17051216	17131404
exac_lofintol	RARB	ENST00000330688.4	3	25470222	25638107
exac_lofintol	UBE2E2	ENST00000396703.1	3	23250190	23631322
exac_lofintol	THRB	ENST00000396671.2	3	24164374	24270450
exac_lofintol	KAT2B	ENST00000263754.4	3	20081969	20194017
exac_lofintol	TOP2B	ENST00000435706.2	3	25639797	25705788
exac_lofintol	RPL15	ENST00000307839.5	3	23959350	23960992
exac_lofintol	TRIM71	ENST00000383763.5	3	32859572	32933303
exac_lofintol	STT3B	ENST00000295770.2	3	31574490	31677556
exac_lofintol	CNOT10	ENST00000454516.2	3	32737117	32815103
exac_lofintol	DYNC1LI1	ENST00000273130.4	3	32568290	32612262
exac_lofintol	CLASP2	ENST00000468888.2	3	33540122	33759494
exac_lofintol	UBP1	ENST00000283629.3	3	33431822	33481340
exac_lofintol	SCN5A	ENST00000413689.1	3	38591811	38674798
exac_lofintol	WDR48	ENST00000302313.5	3	39093516	39136234
exac_lofintol	OXSR1	ENST00000311806.3	3	38207367	38294382
exac_lofintol	ACVR2B	ENST00000352511.4	3	38495813	38524823
exac_lofintol	CTNNB1	ENST00000349496.5	3	41265559	41280833
exac_lofintol	ZBTB47	ENST00000232974.6	3	42699847	42706090
exac_lofintol	RPL14	ENST00000396203.2	3	40498962	40503723
exac_lofintol	NKTR	ENST00000232978.8	3	42642498	42687467
exac_lofintol	ZNF445	ENST00000425708.2	3	44488066	44497041
exac_lofintol	SNRK	ENST00000296088.7	3	43344695	43390049
exac_lofintol	SETD2	ENST00000409792.3	3	47058582	47205414
exac_lofintol	DHX30	ENST00000445061.1	3	47852173	47891610
exac_lofintol	CDC25A	ENST00000302506.3	3	48200434	48229437
exac_lofintol	SMARCC1	ENST00000254480.5	3	47629698	47823287
exac_lofintol	KLHL18	ENST00000232766.5	3	47324455	47385431
exac_lofintol	MAP4	ENST00000360240.6	3	47894521	48040350
exac_lofintol	CELSR3	ENST00000164024.4	3	48675637	48700067
exac_lofintol	IP6K2	ENST00000328631.5	3	48725705	48732724
exac_lofintol	QRICH1	ENST00000395443.2	3	49067884	49114450
exac_lofintol	ARIH2	ENST00000356401.4	3	48964991	49020703
exac_lofintol	PRKAR2A	ENST00000265563.8	3	48789017	48885029
exac_lofintol	DAG1	ENST00000545947.1	3	49547967	49570632
exac_lofintol	RNF123	ENST00000327697.6	3	49728598	49758738
exac_lofintol	USP19	ENST00000434032.2	3	49146390	49156578
exac_lofintol	BSN	ENST00000296452.4	3	49592035	49702272
exac_lofintol	RBM5	ENST00000347869.3	3	50127867	50155889
exac_lofintol	CAMKV	ENST00000477224.1	3	49896750	49899821
exac_lofintol	SEMA3F	ENST00000002829.3	3	50197055	50225548
exac_lofintol	RBM6	ENST00000266022.4	3	50000074	50114566
exac_lofintol	GRM2	ENST00000395052.3	3	51742999	51752128
exac_lofintol	TEX264	ENST00000415259.1	3	51708320	51738032
exac_lofintol	RBM15B	ENST00000323686.4	3	51428830	51431503
exac_lofintol	DOCK3	ENST00000266037.9	3	50712694	51418990
exac_lofintol	CACNA2D2	ENST00000479441.1	3	50402096	50540854
exac_lofintol	RAD54L2	ENST00000409535.2	3	51624436	51697436
exac_lofintol	ALAS1	ENST00000394965.2	3	52233257	52248196
exac_lofintol	WDR82	ENST00000296490.3	3	52291505	52312377
exac_lofintol	PBRM1	ENST00000394830.3	3	52582078	52713727
exac_lofintol	WNT5A	ENST00000474267.1	3	55504119	55521013
exac_lofintol	CACNA1D	ENST00000288139.4	3	53529193	53845433
exac_lofintol	ARHGEF3	ENST00000338458.4	3	56763297	57069177
exac_lofintol	CACNA2D3	ENST00000474759.1	3	54156740	55108233
exac_lofintol	SFMBT1	ENST00000394752.3	3	52939151	53003144
exac_lofintol	ERC2	ENST00000288221.6	3	55717860	56469035
exac_lofintol	DCP1A	ENST00000607628.1	3	53321597	53381544
exac_lofintol	FAM208A	ENST00000493960.2	3	56657815	56717034
exac_lofintol	TMEM110	ENST00000355083.5	3	52874509	52931466
exac_lofintol	PRKCD	ENST00000394729.2	3	53212438	53226282
exac_lofintol	ARF4	ENST00000303436.6	3	57557938	57582867
exac_lofintol	PXK	ENST00000356151.2	3	58318715	58410687
exac_lofintol	SLMAP	ENST00000295951.3	3	57743378	57913115
exac_lofintol	MAGI1	ENST00000402939.2	3	65342052	66023983
exac_lofintol	PRICKLE2	ENST00000295902.6	3	64084726	64184603
exac_lofintol	THOC7	ENST00000295899.5	3	63819807	63849466
exac_lofintol	FEZF2	ENST00000283268.3	3	62355757	62358543
exac_lofintol	PSMD6	ENST00000295901.4	3	63996343	64009095
exac_lofintol	ATXN7	ENST00000398590.3	3	63898274	63985235
exac_lofintol	PDZRN3	ENST00000263666.4	3	73432515	73673976
exac_lofintol	MITF	ENST00000352241.4	3	69788748	70014399
exac_lofintol	PPP4R2	ENST00000356692.5	3	73046188	73114873
exac_lofintol	FOXP1	ENST00000491238.1	3	71008397	71179834
exac_lofintol	UBA3	ENST00000361055.4	3	69104587	69129504
exac_lofintol	EPHA6	ENST00000389672.5	3	96533467	97467545
exac_lofintol	ROBO2	ENST00000487694.3	3	75986644	77695206
exac_lofintol	ZNF654	ENST00000309495.5	3	88188460	88190802
exac_lofintol	CADM2	ENST00000405615.2	3	85775631	86115933
exac_lofintol	TOMM70A	ENST00000284320.5	3	100084407	100119793
exac_lofintol	NFKBIZ	ENST00000326172.5	3	101568472	101578215
exac_lofintol	SENP7	ENST00000394095.2	3	101044786	101231974
exac_lofintol	BBX	ENST00000325805.8	3	107429307	107524304
exac_lofintol	CBLB	ENST00000264122.4	3	105377813	105586421
exac_lofintol	ALCAM	ENST00000306107.5	3	105086252	105290783
exac_lofintol	ATG3	ENST00000283290.5	3	112251545	112280375
exac_lofintol	LSAMP	ENST00000490035.2	3	115529163	116163878
exac_lofintol	TMEM39A	ENST00000319172.5	3	119150827	119180921
exac_lofintol	ZBTB20	ENST00000474710.1	3	114057851	114099634
exac_lofintol	ARHGAP31	ENST00000264245.4	3	119013751	119135111
exac_lofintol	ATP6V1A	ENST00000273398.3	3	113497600	113528274
exac_lofintol	KIAA2018	ENST00000316407.4	3	113373790	113393725
exac_lofintol	GSK3B	ENST00000316626.5	3	119545634	119812281
exac_lofintol	STXBP5L	ENST00000273666.6	3	120628425	121137944
exac_lofintol	FSTL1	ENST00000295633.3	3	120115798	120169593
exac_lofintol	GTF2E1	ENST00000283875.5	3	120469399	120500317
exac_lofintol	CD86	ENST00000330540.2	3	121774336	121838381
exac_lofintol	KPNA1	ENST00000344337.6	3	122145831	122215412
exac_lofintol	PTPLB	ENST00000383657.5	3	123213734	123303874
exac_lofintol	ADCY5	ENST00000462833.1	3	123003454	123167392
exac_lofintol	KALRN	ENST00000240874.3	3	123813684	124237309
exac_lofintol	ZNF148	ENST00000360647.4	3	124951184	125032484
exac_lofintol	PODXL2	ENST00000342480.6	3	127348062	127391323
exac_lofintol	PLXNA1	ENST00000393409.2	3	126707436	126752860
exac_lofintol	RUVBL1	ENST00000322623.5	3	127800092	127842567
exac_lofintol	SEC61A1	ENST00000243253.3	3	127771395	127788505
exac_lofintol	GATA2	ENST00000341105.2	3	128199861	128205874
exac_lofintol	CNBP	ENST00000441626.2	3	128889295	128890600
exac_lofintol	ISY1-RAB43	ENST00000418265.1	3	128813867	128879818
exac_lofintol	RAB7A	ENST00000265062.3	3	128514210	128532265
exac_lofintol	COPG1	ENST00000314797.6	3	128968552	128996267
exac_lofintol	ISY1	ENST00000273541.8	3	128848923	128879818
exac_lofintol	PLXND1	ENST00000324093.4	3	129275154	129325482
exac_lofintol	DNAJC13	ENST00000260818.6	3	132153394	132257126
exac_lofintol	ATP2C1	ENST00000393221.4	3	130569664	130735091
exac_lofintol	EPHB1	ENST00000398015.3	3	134514473	134977962
exac_lofintol	TOPBP1	ENST00000260810.5	3	133320093	133379971
exac_lofintol	STAG1	ENST00000383202.2	3	136057095	136349740
exac_lofintol	PPP2R3A	ENST00000264977.3	3	135720340	135864008
exac_lofintol	TMEM108	ENST00000321871.6	3	132948155	133114830
exac_lofintol	COPB2	ENST00000333188.5	3	139076704	139108392
exac_lofintol	PIK3CB	ENST00000477593.1	3	138374230	138478185
exac_lofintol	ARMC8	ENST00000481646.1	3	137907369	138014734
exac_lofintol	XRN1	ENST00000264951.4	3	142030352	142166786
exac_lofintol	TFDP2	ENST00000489671.1	3	141671354	141820591
exac_lofintol	ZBTB38	ENST00000514251.1	3	141161230	141164818
exac_lofintol	U2SURP	ENST00000473835.2	3	142720470	142775292
exac_lofintol	WWTR1	ENST00000465804.1	3	149238591	149375093
exac_lofintol	MED12L	ENST00000474524.1	3	150804713	151150592
exac_lofintol	MBNL1	ENST00000282486.6	3	152017982	152177116
exac_lofintol	DHX36	ENST00000496811.1	3	153993959	154042205
exac_lofintol	GMPS	ENST00000496455.2	3	155588659	155655481
exac_lofintol	CCNL1	ENST00000295926.3	3	156866029	156877883
exac_lofintol	TIPARP	ENST00000461166.1	3	156395486	156422920
exac_lofintol	SCHIP1	ENST00000445224.2	3	159557973	159614563
exac_lofintol	MECOM	ENST00000264674.3	3	168802696	168862787
exac_lofintol	SERPINI1	ENST00000295777.5	3	167506916	167543111
exac_lofintol	KPNA4	ENST00000334256.4	3	160219891	160283070
exac_lofintol	PDCD10	ENST00000392750.2	3	167402095	167437945
exac_lofintol	PHC3	ENST00000495893.2	3	169815017	169899503
exac_lofintol	SEC62	ENST00000337002.4	3	169684610	169710851
exac_lofintol	FNDC3B	ENST00000336824.4	3	171830269	172115265
exac_lofintol	TNIK	ENST00000436636.2	3	170781669	171177852
exac_lofintol	PIK3CA	ENST00000263967.3	3	178916613	178952152
exac_lofintol	TBL1XR1	ENST00000430069.1	3	176743285	176782765
exac_lofintol	ACTL6A	ENST00000429709.2	3	179280880	179305798
exac_lofintol	FXR1	ENST00000357559.4	3	180630473	180694080
exac_lofintol	DCUN1D1	ENST00000292782.4	3	182662881	182698277
exac_lofintol	YEATS2	ENST00000305135.5	3	183432950	183528371
exac_lofintol	ATP11B	ENST00000323116.5	3	182511547	182635892
exac_lofintol	EIF2B5	ENST00000273783.3	3	183853173	183862731
exac_lofintol	EPHB3	ENST00000330394.2	3	184280023	184299410
exac_lofintol	DVL3	ENST00000313143.3	3	183873423	183888543
exac_lofintol	AP2M1	ENST00000292807.5	3	183894781	183901404
exac_lofintol	POLR2H	ENST00000456318.1	3	184081280	184086082
exac_lofintol	EIF4G1	ENST00000424196.1	3	184033584	184052696
exac_lofintol	PSMD2	ENST00000310118.4	3	184017054	184026678
exac_lofintol	TRA2B	ENST00000453386.2	3	185635502	185655648
exac_lofintol	IGF2BP2	ENST00000382199.2	3	185363318	185542748
exac_lofintol	EIF4A2	ENST00000323963.5	3	186501399	186507058
exac_lofintol	DNAJB11	ENST00000439351.1	3	186288686	186303197
exac_lofintol	SENP2	ENST00000296257.5	3	185304201	185347632
exac_lofintol	ETV5	ENST00000306376.5	3	185766427	185823657
exac_lofintol	MAP3K13	ENST00000265026.3	3	185146369	185200244
exac_lofintol	TP63	ENST00000264731.3	3	189349304	189612291
exac_lofintol	BCL6	ENST00000406870.2	3	187440245	187451481
exac_lofintol	ACAP2	ENST00000326793.6	3	195000056	195163576
exac_lofintol	ATP13A3	ENST00000439040.1	3	194126647	194182919
exac_lofintol	OPA1	ENST00000361908.3	3	193311166	193409916
exac_lofintol	PAK2	ENST00000327134.3	3	196509517	196555276
exac_lofintol	UBXN7	ENST00000296328.4	3	196083555	196159270
exac_lofintol	SENP5	ENST00000323460.5	3	196612052	196657794
exac_lofintol	RPL35A	ENST00000464167.1	3	197677838	197682644
exac_lofintol	DLG1	ENST00000346964.2	3	196771493	197024075
exac_lofintol	CTBP1	ENST00000290921.6	4	1206027	1242743
exac_lofintol	GAK	ENST00000314167.4	4	843460	925975
exac_lofintol	PCGF3	ENST00000362003.5	4	727469	759867
exac_lofintol	WHSC1	ENST00000382895.3	4	1902381	1980636
exac_lofintol	HTT	ENST00000355072.5	4	3076552	3241786
exac_lofintol	FAM193A	ENST00000324666.5	4	2632731	2733595
exac_lofintol	JAKMIP1	ENST00000409021.3	4	6027954	6114577
exac_lofintol	TBC1D14	ENST00000409757.4	4	6925116	7032119
exac_lofintol	KIAA0232	ENST00000307659.5	4	6826180	6882693
exac_lofintol	CRMP1	ENST00000324989.7	4	5823486	5894696
exac_lofintol	WDR1	ENST00000499869.2	4	10077001	10118290
exac_lofintol	LDB2	ENST00000304523.5	4	16504265	16900108
exac_lofintol	BOD1L1	ENST00000040738.5	4	13571634	13629211
exac_lofintol	FBXL5	ENST00000341285.3	4	15607345	15656910
exac_lofintol	CPEB2	ENST00000538197.1	4	15004297	15068004
exac_lofintol	PPARGC1A	ENST00000264867.2	4	23797444	23891580
exac_lofintol	KCNIP4	ENST00000382152.2	4	20731704	21950254
exac_lofintol	DHX15	ENST00000336812.4	4	24529546	24586016
exac_lofintol	SLIT2	ENST00000504154.1	4	20255438	20620632
exac_lofintol	LCORL	ENST00000382226.5	4	17885342	18023374
exac_lofintol	GPR125	ENST00000334304.5	4	22389327	22517407
exac_lofintol	RBPJ	ENST00000342295.1	4	26322378	26432629
exac_lofintol	RBM47	ENST00000381793.2	4	40427920	40440910
exac_lofintol	LIMCH1	ENST00000313860.7	4	41362857	41699202
exac_lofintol	PDS5A	ENST00000303538.8	4	39827104	39978197
exac_lofintol	UBE2K	ENST00000261427.5	4	39699947	39780054
exac_lofintol	UCHL1	ENST00000284440.4	4	41258993	41270090
exac_lofintol	RPL9	ENST00000449470.2	4	39456162	39460059
exac_lofintol	GABRB1	ENST00000295454.3	4	47033668	47428035
exac_lofintol	ATP8A1	ENST00000381668.5	4	42414932	42658890
exac_lofintol	BEND4	ENST00000502486.1	4	42119534	42154160
exac_lofintol	GABRA4	ENST00000264318.3	4	46930241	46995441
exac_lofintol	GABRA2	ENST00000510861.1	4	46252324	46390723
exac_lofintol	FRYL	ENST00000358350.4	4	48501438	48636427
exac_lofintol	USP46	ENST00000441222.3	4	53463805	53525317
exac_lofintol	CLOCK	ENST00000309964.4	4	56301581	56348952
exac_lofintol	PPAT	ENST00000264220.2	4	57261517	57301643
exac_lofintol	TMEM165	ENST00000381334.5	4	56262356	56291619
exac_lofintol	KIT	ENST00000288135.5	4	55524181	55604723
