Database_From	Unique_ID_1(gene)	Unique_ID_2(transcript)	chr	chromStart	chromEnd
UCSC	Ank	Pfam_00478	1	1354778	1354877
UCSC	Ank	Pfam_00479	1	1355766	1355865
UCSC	Ank	Pfam_00480	1	1355865	1355964
UCSC	VWA	Pfam_00481	1	1372333	1372849
UCSC	fn3	Pfam_00482	1	1374823	1375069
UCSC	AAA_3	Pfam_00483	1	1391246	1391638
UCSC	AAA_5	Pfam_00484	1	1391246	1391614
UCSC	AAA	Pfam_00485	1	1391246	1403779
UCSC	AAA_3	Pfam_00486	1	1421565	1421957
UCSC	AAA_5	Pfam_00487	1	1421565	1421933
UCSC	AAA	Pfam_00488	1	1421565	1430880
UCSC	AAA_5	Pfam_00489	1	1459294	1459662
UCSC	AAA	Pfam_00490	1	1459294	1469321
UCSC	Mg_chelatase	Pfam_00491	1	1459294	1459653
UCSC	Ssu72	Pfam_00492	1	1477447	1509927
UCSC	Ssu72	Pfam_00493	1	1479247	1509927
UCSC	Ssu72	Pfam_00494	1	1500147	1509927
UCSC	MIB_HERC2	Pfam_00495	1	1558866	1559073
UCSC	ZZ	Pfam_00496	1	1559159	1559285
UCSC	MIB_HERC2	Pfam_00497	1	1560233	1560677
UCSC	MIB_HERC2	Pfam_00498	1	1560233	1560526
UCSC	Ank	Pfam_00499	1	1562691	1562790
UCSC	Ank	Pfam_00500	1	1562790	1563117
UCSC	Ank	Pfam_00501	1	1563117	1563405
UCSC	Ank	Pfam_00502	1	1563708	1563899
UCSC	Ank	Pfam_00503	1	1563899	1563998
UCSC	Peptidase_M10	Pfam_00504	1	1568264	1569370
UCSC	Peptidase_M10	Pfam_00505	1	1568264	1568502
UCSC	ShK	Pfam_00506	1	1569370	1569478
UCSC	UAA	Pfam_00507	1	1597312	1599802
UCSC	TPT	Pfam_00508	1	1597330	1602984
UCSC	ShK	Pfam_00509	1	1632589	1632697
UCSC	Pkinase	Pfam_00510	1	1634643	1637149
UCSC	Pkinase	Pfam_00511	1	1634643	1636069
UCSC	Pkinase_Tyr	Pfam_00512	1	1635339	1637125
UCSC	Pkinase_Tyr	Pfam_00513	1	1635339	1636069
UCSC	Pkinase	Pfam_00514	1	1636012	1637149
UCSC	Pkinase	Pfam_00515	1	1636347	1637149
UCSC	NAD_kinase	Pfam_00516	1	1684452	1688696
UCSC	NAD_kinase	Pfam_00517	1	1684452	1687758
UCSC	NAD_kinase	Pfam_00518	1	1685716	1687758
UCSC	WD40	Pfam_00519	1	1718771	1720503
UCSC	WD40	Pfam_00520	1	1720644	1721886
UCSC	WD40	Pfam_00521	1	1721895	1722012
UCSC	WD40	Pfam_00522	1	1722021	1735890
UCSC	WD40	Pfam_00523	1	1735911	1737921
UCSC	WD40	Pfam_00524	1	1737930	1747264
UCSC	efhand	Pfam_00525	1	1848268	1848432
UCSC	efhand	Pfam_00526	1	1848453	1848612
UCSC	Neur_chan_LBD	Pfam_00527	1	1956442	1960600
UCSC	Neur_chan_memb	Pfam_00528	1	1960618	1961704
UCSC	PB1	Pfam_00529	1	1982112	1990991
UCSC	C1_1	Pfam_00530	1	2066757	2075778
UCSC	Pkinase	Pfam_00531	1	2082295	2087440
UCSC	Pkinase	Pfam_00532	1	2100955	2106732
UCSC	Pkinase_Tyr	Pfam_00533	1	2100958	2105404
UCSC	Pkinase_C	Pfam_00534	1	2116058	2116422
UCSC	Ski_Sno	Pfam_00535	1	2160443	2160782
UCSC	MORN	Pfam_00536	1	2316421	2316490
UCSC	MORN	Pfam_00537	1	2316490	2317300
UCSC	MORN	Pfam_00538	1	2317300	2318890
UCSC	MORN	Pfam_00539	1	2318890	2318959
UCSC	MORN	Pfam_00540	1	2319740	2321396
UCSC	Rer1	Pfam_00541	1	2327239	2334534
UCSC	Rer1	Pfam_00542	1	2327239	2333537
UCSC	zf-C3HC4	Pfam_00543	1	2337254	2338017
UCSC	Pex2_Pex12	Pfam_00544	1	2338207	2343889
UCSC	Pex2_Pex12	Pfam_00545	1	2338207	2338330
UCSC	Pex2_Pex12	Pfam_00546	1	2338393	2343889
UCSC	PH	Pfam_00547	1	2409932	2411367
UCSC	efhand	Pfam_00548	1	2411626	2411713
UCSC	PI-PLC-X	Pfam_00549	1	2418680	2421208
UCSC	PI-PLC-X	Pfam_00550	1	2418683	2421211
UCSC	PI-PLC-Y	Pfam_00551	1	2428083	2429045
UCSC	PI-PLC-Y	Pfam_00552	1	2428083	2428449
UCSC	PI-PLC-Y	Pfam_00553	1	2428086	2429048
UCSC	C2	Pfam_00554	1	2430015	2430645
UCSC	C2	Pfam_00555	1	2430018	2430648
UCSC	Fumble	Pfam_00556	1	2449963	2452268
UCSC	Fumble	Pfam_00557	1	2449963	2457923
UCSC	Fumble	Pfam_00558	1	2452268	2457923
UCSC	Hairy_orange	Pfam_00559	1	2461023	2461152
UCSC	HLH	Pfam_00560	1	2461284	2461554
UCSC	TNFR_c6	Pfam_00561	1	2489219	2489829
UCSC	Peptidase_M13	Pfam_00562	1	2522433	2525856
UCSC	Peptidase_M13_N	Pfam_00563	1	2526764	2541234
UCSC	TPR_2	Pfam_00564	1	2573015	2573117
UCSC	TPR_2	Pfam_00565	1	2575857	2576773
UCSC	Actin	Pfam_00566	1	2938266	2939382
UCSC	zf-C2H2	Pfam_00567	1	3319519	3321328
UCSC	zf-C2H2	Pfam_00568	1	3321343	3321412
UCSC	zf-C2H2	Pfam_00569	1	3321427	3322107
UCSC	zf-C2H2	Pfam_00570	1	3322122	3322191
UCSC	zf-C2H2	Pfam_00571	1	3322206	3328010
UCSC	zf-C2H2	Pfam_00572	1	3328028	3328097
UCSC	zf-C2H2	Pfam_00573	1	3334551	3335289
UCSC	zf-C2H2	Pfam_00574	1	3335304	3342212
UCSC	zf-C2H2	Pfam_00575	1	3342227	3342296
UCSC	RhoGEF	Pfam_00576	1	3385997	3392555
UCSC	RhoGEF	Pfam_00577	1	3386003	3392555
UCSC	RhoGEF	Pfam_00578	1	3389643	3392555
UCSC	RhoGEF	Pfam_00579	1	3389643	3390081
UCSC	PH	Pfam_00580	1	3394469	3396127
UCSC	SH3_1	Pfam_00581	1	3396402	3397071
UCSC	Laminin_EGF	Pfam_00582	1	3410934	3411021
UCSC	Laminin_EGF	Pfam_00583	1	3412453	3412540
UCSC	EGF_2	Pfam_00584	1	3413224	3413305
UCSC	EGF_2	Pfam_00585	1	3415267	3415348
UCSC	Laminin_EGF	Pfam_00586	1	3416455	3417286
UCSC	Laminin_EGF	Pfam_00587	1	3417607	3417815
UCSC	EGF_2	Pfam_00588	1	3422677	3422758
UCSC	Laminin_EGF	Pfam_00589	1	3422776	3424445
UCSC	EGF_2	Pfam_00590	1	3424364	3424445
UCSC	EGF_CA	Pfam_00591	1	3426436	3426556
UCSC	EGF	Pfam_00592	1	3426436	3426544
UCSC	EGF	Pfam_00593	1	3428116	3428224
UCSC	EGF_CA	Pfam_00594	1	3428572	3428692
UCSC	EGF	Pfam_00595	1	3428572	3428680
UCSC	EGF	Pfam_00596	1	3431116	3431224
UCSC	EGF	Pfam_00597	1	3431968	3432079
UCSC	TIL	Pfam_00598	1	3432076	3440738
UCSC	EGF_CA	Pfam_00599	1	3440690	3440810
UCSC	EGF	Pfam_00600	1	3440690	3440798
UCSC	EGF	Pfam_00601	1	3496394	3496487
UCSC	EMI	Pfam_00602	1	3511922	3519123
UCSC	WD40	Pfam_00603	1	3551622	3551788
UCSC	P53	Pfam_00604	1	3624263	3624362
UCSC	P53	Pfam_00605	1	3624263	3644277
UCSC	P53_tetramer	Pfam_00606	1	3644740	3645975
UCSC	SAM_2	Pfam_00607	1	3647598	3649386
UCSC	SAM_2	Pfam_00608	1	3648028	3649386
UCSC	B3_4	Pfam_00609	1	3697887	3699325
UCSC	CIDE-N	Pfam_00610	1	3774177	3775408
UCSC	Aldo_ket_red	Pfam_00611	1	6132822	6158599
UCSC	Aldo_ket_red	Pfam_00612	1	6132822	6158599
UCSC	Aldo_ket_red	Pfam_00613	1	6132822	6157415
UCSC	Aldo_ket_red	Pfam_00614	1	6142258	6158599
UCSC	CHDCT2	Pfam_00615	1	6166707	6171895
UCSC	DUF1086	Pfam_00616	1	6184112	6185882
UCSC	DUF1087	Pfam_00617	1	6186631	6188125
UCSC	Helicase_C	Pfam_00618	1	6189101	6191777
UCSC	SNF2_N	Pfam_00619	1	6194791	6202601
UCSC	Chromo	Pfam_00620	1	6204084	6206299
UCSC	PHD	Pfam_00621	1	6206924	6209044
UCSC	PHD	Pfam_00622	1	6209125	6209433
UCSC	CHDNT	Pfam_00623	1	6214863	6215728
UCSC	Ribosomal_L22e	Pfam_00624	1	6246739	6257794
UCSC	Ribosomal_L22e	Pfam_00625	1	6246872	6257794
UCSC	zf-C3HC4	Pfam_00626	1	6266668	6266785
UCSC	zf-B_box	Pfam_00627	1	6267524	6269052
UCSC	HLH	Pfam_00628	1	6304426	6304677
UCSC	7tm_1	Pfam_00629	1	6314100	6314796
UCSC	4HBT	Pfam_00630	1	6341247	6378569
UCSC	4HBT	Pfam_00631	1	6393622	6409897
UCSC	Hairy_orange	Pfam_00632	1	6479069	6479204
UCSC	HLH	Pfam_00633	1	6479327	6479840
UCSC	HLH	Pfam_00634	1	6479674	6479840
UCSC	Ank	Pfam_00635	1	6488298	6488400
UCSC	Ank	Pfam_00636	1	6500336	6500438
UCSC	Ank	Pfam_00637	1	6500438	6500725
UCSC	Ank	Pfam_00638	1	6500725	6500815
UCSC	Ank	Pfam_00639	1	6500821	6501045
UCSC	WH2	Pfam_00640	1	6511698	6511752
UCSC	Death	Pfam_00641	1	6521507	6521750
UCSC	TNFR_c6	Pfam_00642	1	6524728	6525225
UCSC	PH	Pfam_00643	1	6529297	6530342
UCSC	RhoGEF	Pfam_00644	1	6530663	6531147
UCSC	RhoGEF	Pfam_00645	1	6530663	6530937
UCSC	RhoGEF	Pfam_00646	1	6531636	6532648
UCSC	NUC156	Pfam_00647	1	6586763	6592128
UCSC	ANF_receptor	Pfam_00648	1	6630997	6636475
UCSC	ANF_receptor	Pfam_00649	1	6630997	6636589
UCSC	ANF_receptor	Pfam_00650	1	6631012	6635426
UCSC	NCD3G	Pfam_00651	1	6637013	6637121
UCSC	7tm_3	Pfam_00652	1	6638829	6639585
UCSC	BTB	Pfam_00653	1	6640715	6641027
UCSC	zf-C2H2	Pfam_00654	1	6646001	6646073
UCSC	zf-C2H2	Pfam_00655	1	6646758	6646827
UCSC	zf-C2H2	Pfam_00656	1	6648133	6648202
UCSC	zf-C2H2	Pfam_00657	1	6648217	6648367
UCSC	zf-C2H2	Pfam_00658	1	6648866	6649006
UCSC	Kelch_2	Pfam_00659	1	6653576	6653717
UCSC	Kelch_1	Pfam_00660	1	6653576	6653717
UCSC	Kelch_1	Pfam_00661	1	6659305	6659422
UCSC	Kelch_1	Pfam_00662	1	6659425	6661907
UCSC	Kelch_1	Pfam_00663	1	6661913	6662054
UCSC	BACK	Pfam_00664	1	6662159	6662465
UCSC	BTB	Pfam_00665	1	6662477	6662804
UCSC	PHD	Pfam_00666	1	6681494	6681635
UCSC	THAP	Pfam_00667	1	6685285	6688749
UCSC	DnaJ	Pfam_00668	1	6738491	6761820
UCSC	Synaptobrevin	Pfam_00669	1	7833530	7839700
UCSC	PAS	Pfam_00670	1	7861229	7863907
UCSC	PAS_3	Pfam_00671	1	7861232	7863910
UCSC	Urotensin_II	Pfam_00672	1	7907827	7907863
UCSC	TNFR_c6	Pfam_00673	1	7998339	7998846
UCSC	DJ-1_PfpI	Pfam_00674	1	8025387	8045064
UCSC	DJ-1_PfpI	Pfam_00675	1	8025483	8045064
UCSC	Atrophin-1	Pfam_00676	1	8415148	8424153
UCSC	Atrophin-1	Pfam_00677	1	8420172	8424153
UCSC	GATA	Pfam_00678	1	8424228	8424826
UCSC	ELM2	Pfam_00679	1	8555196	8568714
UCSC	BAH	Pfam_00680	1	8568714	8616585
UCSC	Enolase_C	Pfam_00681	1	8921426	8927195
UCSC	Enolase_C	Pfam_00682	1	8923286	8927195
UCSC	Enolase_N	Pfam_00683	1	8927216	8934963
UCSC	Enolase_N	Pfam_00684	1	8927216	8928076
UCSC	Carb_anhydrase	Pfam_00685	1	9006012	9031031
UCSC	Carb_anhydrase	Pfam_00686	1	9006018	9031031
UCSC	Sugar_tr	Pfam_00687	1	9063453	9085108
UCSC	MFS_1	Pfam_00688	1	9063573	9083046
UCSC	Sugar_tr	Pfam_00689	1	9097724	9118284
UCSC	Sugar_tr	Pfam_00690	1	9097724	9118223
UCSC	Sugar_tr	Pfam_00691	1	9097724	9107791
UCSC	Sugar_tr	Pfam_00692	1	9097724	9107740
UCSC	MFS_1	Pfam_00693	1	9097844	9107722
UCSC	MFS_1	Pfam_00694	1	9097844	9118293
UCSC	MFS_1	Pfam_00695	1	9097844	9117576
UCSC	MFS_1	Pfam_00696	1	9097844	9107791
UCSC	Sugar_tr	Pfam_00697	1	9101867	9118284
UCSC	MFS_1	Pfam_00698	1	9101870	9118293
UCSC	Sugar_tr	Pfam_00699	1	9101985	9118284
UCSC	G6PD_C	Pfam_00700	1	9307070	9323675
UCSC	SPRY	Pfam_00701	1	9416233	9416641
UCSC	SOCS_box	Pfam_00702	1	9427512	9427632
UCSC	Mito_carr	Pfam_00703	1	9599778	9630371
UCSC	Mito_carr	Pfam_00704	1	9630380	9640184
UCSC	Mito_carr	Pfam_00705	1	9640223	9642554
UCSC	PI3K_p85B	Pfam_00706	1	9770604	9775782
UCSC	PI3K_rbd	Pfam_00707	1	9776059	9777080
UCSC	PI3K_rbd	Pfam_00708	1	9776059	9777122
UCSC	PI3K_rbd	Pfam_00709	1	9776546	9777080
UCSC	PI3K_C2	Pfam_00710	1	9777673	9780241
UCSC	PI3Ka	Pfam_00711	1	9780693	9781916
UCSC	PI3Ka	Pfam_00712	1	9780842	9781916
UCSC	PI3_PI4_kinase	Pfam_00713	1	9782384	9784971
UCSC	Cadherin	Pfam_00714	1	9809845	9811674
UCSC	ICAT	Pfam_00715	1	9910777	9932121
UCSC	ICAT	Pfam_00716	1	9990458	9992955
UCSC	CTP_transf_2	Pfam_00717	1	10032165	10042607
UCSC	Lipocalin	Pfam_00718	1	10057332	10075888
UCSC	U-box	Pfam_00719	1	10238855	10240006
UCSC	Kinesin	Pfam_00720	1	10292417	10338072
UCSC	Kinesin	Pfam_00721	1	10292417	10338072
UCSC	FHA	Pfam_00722	1	10355219	10356975
UCSC	PH	Pfam_00723	1	10434919	10435421
UCSC	NAD_binding_2	Pfam_00724	1	10459181	10471484
UCSC	NAD_binding_2	Pfam_00725	1	10459181	10460624
UCSC	NAD_binding_2	Pfam_00726	1	10464218	10471484
UCSC	6PGD	Pfam_00727	1	10471493	10479765
UCSC	Somatostatin	Pfam_00728	1	10511446	10511497
UCSC	Somatostatin	Pfam_00729	1	10511596	10511647
UCSC	CIDE-N	Pfam_00730	1	10529242	10532466
UCSC	Pex14_N	Pfam_00731	1	10659318	10683097
UCSC	Pex14_N	Pfam_00732	1	10678391	10683097
UCSC	RRM_1	Pfam_00733	1	11076978	11078913
UCSC	RRM_1	Pfam_00734	1	11080519	11080651
UCSC	Trypsin	Pfam_00735	1	11086964	11087669
UCSC	Sushi	Pfam_00736	1	11090238	11090930
UCSC	Sushi	Pfam_00737	1	11094887	11097859
UCSC	CUB	Pfam_00738	1	11102940	11103586
UCSC	EGF_CA	Pfam_00739	1	11105467	11105596
UCSC	CUB	Pfam_00740	1	11106621	11107099
UCSC	Spermine_synth	Pfam_00741	1	11115122	11119945
UCSC	HRDC	Pfam_00742	1	11137707	11140899
UCSC	HRDC	Pfam_00743	1	11140818	11140899
UCSC	3_5_exonuc	Pfam_00744	1	11141206	11147939
UCSC	PMC2NT	Pfam_00745	1	11151623	11158197
UCSC	FATC	Pfam_00746	1	11167543	11168322
UCSC	PI3_PI4_kinase	Pfam_00747	1	11174380	11184675
UCSC	FAT	Pfam_00748	1	11188991	11190812
UCSC	FAT	Pfam_00749	1	11188991	11210215
UCSC	Fibrinogen_C	Pfam_00750	1	11252338	11255066
UCSC	UbiA	Pfam_00751	1	11333760	11346171
UCSC	FBA	Pfam_00752	1	11708752	11710585
UCSC	FBA	Pfam_00753	1	11708752	11710585
UCSC	F-box	Pfam_00754	1	11710633	11710780
UCSC	F-box	Pfam_00755	1	11715902	11716049
UCSC	FBA	Pfam_00756	1	11716094	11721319
UCSC	FBA	Pfam_00757	1	11716094	11718449
UCSC	FBA	Pfam_00758	1	11716094	11718799
UCSC	FBA	Pfam_00759	1	11716094	11718419
UCSC	FBA	Pfam_00760	1	11718794	11721319
UCSC	F-box	Pfam_00761	1	11728746	11728893
UCSC	FBA	Pfam_00762	1	11728938	11733804
UCSC	HORMA	Pfam_00763	1	11734866	11740627
UCSC	MTHFR	Pfam_00764	1	11855173	11863031
UCSC	Voltage_CLC	Pfam_00765	1	11882811	11889256
UCSC	Voltage_CLC	Pfam_00766	1	11882811	11887152
UCSC	Voltage_CLC	Pfam_00767	1	11882811	11887173
UCSC	Voltage_CLC	Pfam_00768	1	11882811	11894571
UCSC	Voltage_CLC	Pfam_00769	1	11888175	11894571
UCSC	CBS	Pfam_00770	1	11898455	11900245
UCSC	ANP	Pfam_00771	1	11907180	11907492
UCSC	ANP	Pfam_00772	1	11918273	11918522
UCSC	2OG-FeII_Oxy	Pfam_00773	1	12032932	12034863
UCSC	Fzo_mitofusin	Pfam_00774	1	12066634	12071617
UCSC	TNFR_c6	Pfam_00775	1	12144542	12157202
UCSC	TNFR_c6	Pfam_00776	1	12157211	12164486
UCSC	TNFR_c6	Pfam_00777	1	12172008	12175684
UCSC	TNFR_c6	Pfam_00778	1	12248892	12251061
UCSC	TNFR_c6	Pfam_00779	1	12251067	12251878
UCSC	UBA	Pfam_00780	1	12382797	12387743
UCSC	DUF1162	Pfam_00781	1	12416063	12429669
UCSC	adh_short	Pfam_00782	1	12638821	12677238
UCSC	adh_short	Pfam_00783	1	12638821	12640606
UCSC	adh_short	Pfam_00784	1	12639358	12677238
UCSC	KR	Pfam_00785	1	12639358	12677232
UCSC	adh_short	Pfam_00786	1	12640531	12677238
UCSC	KR	Pfam_00787	1	12640552	12677232
UCSC	Polysacc_synt_2	Pfam_00788	1	12640573	12677232
UCSC	Abhydrolase_3	Pfam_00789	1	12726492	12726666
UCSC	Abhydrolase_3	Pfam_00790	1	12779651	12785475
UCSC	Abhydrolase_3	Pfam_00791	1	12780884	12785475
UCSC	Abhydrolase_3	Pfam_00792	1	12785670	12785883
UCSC	RRM_1	Pfam_00793	1	12907895	12908090
UCSC	RRM_1	Pfam_00794	1	13183625	13183820
UCSC	LRRNT	Pfam_00795	1	13839922	13840009
UCSC	Podoplanin	Pfam_00796	1	13910529	13942404
UCSC	Podoplanin	Pfam_00797	1	13910529	13942404
UCSC	Podoplanin	Pfam_00798	1	13933727	13942404
UCSC	Podoplanin	Pfam_00799	1	13933727	13942404
UCSC	SET	Pfam_00800	1	14057549	14075913
UCSC	zf-C2H2	Pfam_00801	1	14105368	14105437
UCSC	zf-C2H2	Pfam_00802	1	14105458	14105527
UCSC	SAM_2	Pfam_00803	1	15420780	15421416
UCSC	SAM_1	Pfam_00804	1	15420783	15421410
UCSC	SAM_1	Pfam_00805	1	15428055	15428250
UCSC	SAM_2	Pfam_00806	1	15428082	15428256
UCSC	SAM_2	Pfam_00807	1	15429900	15430642
UCSC	efhand	Pfam_00808	1	15736753	15752431
UCSC	Trypsin	Pfam_00809	1	15766843	15772239
UCSC	Trypsin	Pfam_00810	1	15766843	15772097
UCSC	Trypsin	Pfam_00811	1	15783625	15794028
UCSC	Trypsin	Pfam_00812	1	15802996	15813927
UCSC	Peptidase_C14	Pfam_00813	1	15819448	15833542
UCSC	Peptidase_C14	Pfam_00814	1	15819448	15821947
UCSC	Peptidase_C14	Pfam_00815	1	15820370	15833542
UCSC	CARD	Pfam_00816	1	15844745	15850679
UCSC	Arginase	Pfam_00817	1	15900162	15911257
UCSC	ubiquitin	Pfam_00818	1	15944193	15953263
UCSC	RUN	Pfam_00819	1	16042801	16046238
UCSC	PH	Pfam_00820	1	16057132	16058538
UCSC	Mito_carr	Pfam_00821	1	16062993	16063254
UCSC	Mito_carr	Pfam_00822	1	16063284	16065089
UCSC	Mito_carr	Pfam_00823	1	16065104	16065887
UCSC	LIM	Pfam_00824	1	16096909	16101125
UCSC	LIM	Pfam_00825	1	16101128	16103675
UCSC	LIM	Pfam_00826	1	16101128	16101302
UCSC	LIM	Pfam_00827	1	16103681	16111142
UCSC	UCR_hinge	Pfam_00828	1	16133870	16134065
UCSC	RRM_1	Pfam_00829	1	16174584	16199414
UCSC	RRM_1	Pfam_00830	1	16242697	16245902
UCSC	RRM_1	Pfam_00831	1	16245932	16248747
UCSC	SPOC	Pfam_00832	1	16264322	16265818
UCSC	zf-C2H2	Pfam_00833	1	16269149	16269221
UCSC	zf-C2H2	Pfam_00834	1	16269645	16269918
UCSC	zf-C2H2	Pfam_00835	1	16269933	16270002
UCSC	zf-C2H2	Pfam_00836	1	16270096	16270165
UCSC	zf-C2H2	Pfam_00837	1	16270180	16270341
UCSC	zf-C2H2	Pfam_00838	1	16270356	16270829
UCSC	zf-C2H2	Pfam_00839	1	16270844	16270913
UCSC	zf-C2H2	Pfam_00840	1	16270928	16270997
UCSC	zf-C2H2	Pfam_00841	1	16271276	16271442
UCSC	BTB	Pfam_00842	1	16273477	16274950
UCSC	BTB	Pfam_00843	1	16273477	16273594
UCSC	BTB	Pfam_00844	1	16274791	16274950
UCSC	HSP20	Pfam_00845	1	16342079	16343681
UCSC	HSP20	Pfam_00846	1	16342079	16343681
UCSC	Voltage_CLC	Pfam_00847	1	16350360	16357096
UCSC	Voltage_CLC	Pfam_00848	1	16351323	16357096
UCSC	Voltage_CLC	Pfam_00849	1	16355627	16357096
UCSC	Voltage_CLC	Pfam_00850	1	16355627	16378833
UCSC	Voltage_CLC	Pfam_00851	1	16356226	16357096
UCSC	CBS	Pfam_00852	1	16358227	16360124
UCSC	CBS	Pfam_00853	1	16358227	16360124
UCSC	Voltage_CLC	Pfam_00854	1	16373095	16378833
UCSC	Voltage_CLC	Pfam_00855	1	16375614	16378833
UCSC	CBS	Pfam_00856	1	16380156	16383382
UCSC	CBS	Pfam_00857	1	16380156	16383382
UCSC	SAM_2	Pfam_00858	1	16451735	16456052
UCSC	SAM_1	Pfam_00859	1	16451741	16456049
UCSC	Pkinase_Tyr	Pfam_00860	1	16456775	16460002
UCSC	Pkinase	Pfam_00861	1	16456775	16460002
UCSC	fn3	Pfam_00862	1	16461554	16464353
UCSC	fn3	Pfam_00863	1	16462139	16464353
UCSC	fn3	Pfam_00864	1	16464386	16464674
UCSC	Ephrin_lbd	Pfam_00865	1	16475091	16482345
UCSC	SH3_2	Pfam_00866	1	16525167	16525740
UCSC	SH3_1	Pfam_00867	1	16525167	16525719
UCSC	PH	Pfam_00868	1	16528309	16531383
UCSC	PH	Pfam_00869	1	16528309	16529034
UCSC	RhoGEF	Pfam_00870	1	16531649	16532834
UCSC	Miro	Pfam_00871	1	16558784	16560202
UCSC	Kelch_2	Pfam_00872	1	16580161	16582281
UCSC	Kelch_1	Pfam_00873	1	16580176	16582281
UCSC	Kelch_2	Pfam_00874	1	16583251	16632312
UCSC	Kelch_2	Pfam_00875	1	16621274	16632312
UCSC	F-box	Pfam_00876	1	16632384	16641780
UCSC	efhand	Pfam_00877	1	16730483	16731497
UCSC	DUF1220	Pfam_00878	1	16890502	16891323
UCSC	DUF1220	Pfam_00879	1	16892127	16892930
UCSC	DUF1220	Pfam_00880	1	16893673	16894501
UCSC	DUF1220	Pfam_00881	1	16895567	16899664
UCSC	DUF1220	Pfam_00882	1	16901026	16901679
UCSC	DUF1220	Pfam_00883	1	16907287	16907942
UCSC	DUF1220	Pfam_00884	1	16913592	16914247
UCSC	WH2	Pfam_00885	1	17023329	17023383
UCSC	Ank	Pfam_00886	1	17034092	17034182
UCSC	Ank	Pfam_00887	1	17034182	17034448
UCSC	Ank	Pfam_00888	1	17034448	17034550
UCSC	Trypsin	Pfam_00889	1	17083749	17085012
UCSC	Trypsin	Pfam_00890	1	17083749	17084527
UCSC	Kringle	Pfam_00891	1	17085297	17085378
UCSC	Kringle	Pfam_00892	1	17085564	17085660
UCSC	Kringle	Pfam_00893	1	17085784	17085892
UCSC	Kringle	Pfam_00894	1	17086088	17086139
UCSC	Kringle	Pfam_00895	1	17086383	17086761
UCSC	Kringle	Pfam_00896	1	17086854	17086983
UCSC	PAN_1	Pfam_00897	1	17087252	17087597
UCSC	MAGP	Pfam_00898	1	17301512	17304767
UCSC	MAGP	Pfam_00899	1	17301512	17304767
UCSC	Hydrolase	Pfam_00900	1	17316737	17322493
UCSC	E1-E2_ATPase	Pfam_00901	1	17323547	17326752
UCSC	PAD	Pfam_00902	1	17395540	17411196
UCSC	PAD	Pfam_00903	1	17395540	17413016
UCSC	PAD	Pfam_00904	1	17405759	17411196
UCSC	PAD_M	Pfam_00905	1	17413026	17429484
UCSC	PAD_M	Pfam_00906	1	17413193	17429484
UCSC	PAD_N	Pfam_00907	1	17531713	17550182
UCSC	PAD_M	Pfam_00908	1	17550185	17555287
UCSC	PAD	Pfam_00909	1	17563825	17570736
UCSC	PAD	Pfam_00910	1	17563825	17570505
UCSC	PAD	Pfam_00911	1	17566234	17570736
UCSC	PAD	Pfam_00912	1	17570505	17570736
UCSC	PAD_N	Pfam_00913	1	17575633	17588694
UCSC	PAD_M	Pfam_00914	1	17588697	17596895
UCSC	PAD	Pfam_00915	1	17597374	17609572
UCSC	PAD_N	Pfam_00916	1	17634718	17660498
UCSC	PAD_M	Pfam_00917	1	17660501	17668605
UCSC	PAD	Pfam_00918	1	17668794	17674559
UCSC	PAD	Pfam_00919	1	17668794	17690248
UCSC	PAD_N	Pfam_00920	1	17698765	17701988
UCSC	PAD_M	Pfam_00921	1	17701991	17715040
UCSC	PAD	Pfam_00922	1	17715272	17727932
UCSC	RCC1	Pfam_00923	1	17749203	17752057
UCSC	RhoGEF	Pfam_00924	1	17948374	17953921
UCSC	RhoGEF	Pfam_00925	1	17948374	17949662
UCSC	Actin	Pfam_00926	1	18149687	18152487
UCSC	Actin	Pfam_00927	1	18152625	18153003
UCSC	Kelch_1	Pfam_00928	1	18809060	18809204
UCSC	Kelch_1	Pfam_00929	1	18809207	18809333
UCSC	PAX	Pfam_00930	1	18960811	18962763
UCSC	PAX	Pfam_00931	1	18960811	18962763
UCSC	Homeobox	Pfam_00932	1	19018313	19027183
UCSC	7tm_3	Pfam_00933	1	19166145	19166190
UCSC	7tm_3	Pfam_00934	1	19166313	19166907
UCSC	NCD3G	Pfam_00935	1	19168234	19168342
UCSC	ANF_receptor	Pfam_00936	1	19175935	19184099
UCSC	Aldedh	Pfam_00937	1	19199388	19201996
UCSC	Aldedh	Pfam_00938	1	19199388	19215884
UCSC	Aldedh	Pfam_00939	1	19201996	19215884
UCSC	Filament	Pfam_00940	1	19236914	19237969
UCSC	zf-UBR	Pfam_00941	1	19487631	19488369
UCSC	DUF1620	Pfam_00942	1	19545801	19553853
UCSC	Aldo_ket_red	Pfam_00943	1	19611240	19615190
UCSC	Aldo_ket_red	Pfam_00944	1	19633556	19638494
UCSC	Aldo_ket_red	Pfam_00945	1	19634647	19638494
UCSC	PQ-loop	Pfam_00946	1	19653049	19653817
UCSC	F_actin_cap_B	Pfam_00947	1	19666034	19746243
UCSC	F_actin_cap_B	Pfam_00948	1	19666110	19746243
UCSC	DUF543	Pfam_00949	1	19923543	19949970
UCSC	DUF543	Pfam_00950	1	19923543	19950045
UCSC	Ribosomal_S11	Pfam_00951	1	19934692	19935028
UCSC	DUF543	Pfam_00952	1	19949970	19950045
UCSC	DAN	Pfam_00953	1	19981527	19983455
