database_from	hg19.refGene.name2	#hg19.ccdsGene.name	9.ccdsGene.chrom	hg19.ccdsGene.txStart	hg19.ccdsGene.txEnd
CCDS_v15	RPAP2	CCDS740.1	1	92764630	92852568
CCDS_v15	EVI5	CCDS30774.1	1	92979212	93257951
CCDS_v15	MTF2	CCDS53340.1	1	93545083	93602584
CCDS_v15	MTF2	CCDS742.1	1	93545083	93602584
CCDS_v15	MTF2	CCDS53341.1	1	93580264	93602584
CCDS_v15	FNBP1L	CCDS60192.1	1	93913838	94017973
CCDS_v15	FNBP1L	CCDS53344.1	1	93913838	94016682
CCDS_v15	FNBP1L	CCDS53343.1	1	93913838	94017973
CCDS_v15	BCAR3	CCDS745.1	1	94027797	94140486
CCDS_v15	ABCA4	CCDS747.1	1	94458792	94586601
CCDS_v15	ABCD3	CCDS44175.1	1	94884034	94944106
CCDS_v15	ABCD3	CCDS749.1	1	94884034	94982685
CCDS_v15	SLC44A3	CCDS58013.1	1	95286007	95360478
CCDS_v15	SLC44A3	CCDS58012.1	1	95286007	95360478
CCDS_v15	SLC44A3	CCDS58011.1	1	95286007	95360478
CCDS_v15	SLC44A3	CCDS44176.1	1	95286007	95360478
CCDS_v15	TMEM56-RWDD3	CCDS60199.1	1	95609457	95709806
CCDS_v15	PTBP2	CCDS754.1	1	97187420	97278961
CCDS_v15	DPYD	CCDS30777.1	1	97544531	98386478
CCDS_v15	DPYD	CCDS53346.1	1	98186443	98386478
CCDS_v15	SNX7	CCDS756.2	1	99127287	99225687
CCDS_v15	SNX7	CCDS755.2	1	99127287	99225687
CCDS_v15	LPPR4	CCDS53347.1	1	99730005	99772566
CCDS_v15	LPPR4	CCDS757.1	1	99730005	99772566
CCDS_v15	PALMD	CCDS758.1	1	100111873	100159618
CCDS_v15	HIAT1	CCDS763.1	1	100503788	100547765
CCDS_v15	CDC14A	CCDS771.1	1	100818510	100950022
CCDS_v15	CDC14A	CCDS770.1	1	100818510	100964935
CCDS_v15	CDC14A	CCDS769.1	1	100818510	100983836
CCDS_v15	VCAM1	CCDS55617.1	1	101185416	101203839
CCDS_v15	VCAM1	CCDS774.1	1	101185416	101203839
CCDS_v15	VCAM1	CCDS773.1	1	101185416	101203839
CCDS_v15	OLFM3	CCDS30781.1	1	102269793	102462372
CCDS_v15	COL11A1	CCDS53348.1	1	103343574	103573734
CCDS_v15	COL11A1	CCDS780.2	1	103343574	103573734
CCDS_v15	COL11A1	CCDS778.1	1	103343574	103573734
CCDS_v15	RNPC3	CCDS781.1	1	104068692	104094402
CCDS_v15	AMY1A	CCDS30782.1	1	104198952	104207142
CCDS_v15	VAV3	CCDS44181.1	1	108115952	108231053
CCDS_v15	VAV3	CCDS785.1	1	108115952	108507491
CCDS_v15	STXBP3	CCDS790.1	1	109289359	109351499
CCDS_v15	GPSM2	CCDS792.2	1	109428144	109472562
CCDS_v15	KIAA1324	CCDS58015.1	1	109656805	109745634
CCDS_v15	KIAA1324	CCDS794.1	1	109656805	109745634
CCDS_v15	MYBPHL	CCDS30793.1	1	109836860	109849613
CCDS_v15	GSTM1	CCDS810.1	1	110230495	110235917
CCDS_v15	GSTM1	CCDS809.1	1	110230495	110235917
CCDS_v15	KCNC4	CCDS44193.1	1	110754121	110775594
CCDS_v15	KCNC4	CCDS821.1	1	110754121	110774931
CCDS_v15	RBM15	CCDS59198.1	1	110882027	110888976
CCDS_v15	RBM15	CCDS822.1	1	110882027	110888231
CCDS_v15	DRAM2	CCDS30801.1	1	111660781	111674176
CCDS_v15	ADORA3	CCDS41369.1	1	112026308	112106574
CCDS_v15	KCND3	CCDS844.1	1	112318698	112525348
CCDS_v15	KCND3	CCDS843.1	1	112318698	112525348
CCDS_v15	CTTNBP2NL	CCDS845.1	1	112958787	113000034
CCDS_v15	ST7L	CCDS850.1	1	113068634	113161735
CCDS_v15	ST7L	CCDS849.1	1	113068634	113161735
CCDS_v15	ST7L	CCDS848.1	1	113068634	113161735
CCDS_v15	ST7L	CCDS852.1	1	113084533	113161735
CCDS_v15	LRIG2	CCDS30808.1	1	113616028	113666723
CCDS_v15	MAGI3	CCDS44196.1	1	113933655	114226636
CCDS_v15	MAGI3	CCDS860.1	1	113933655	114224883
CCDS_v15	BCL2L15	CCDS30809.1	1	114423744	114429997
CCDS_v15	TRIM33	CCDS873.1	1	114940269	115053697
CCDS_v15	TRIM33	CCDS872.1	1	114940269	115053697
CCDS_v15	SYCP1	CCDS879.1	1	115398085	115537640
CCDS_v15	TSPAN2	CCDS881.1	1	115593110	115632053
CCDS_v15	CASQ2	CCDS884.1	1	116243861	116311162
CCDS_v15	SLC22A15	CCDS44198.1	1	116519248	116609729
CCDS_v15	ATP1A1	CCDS887.1	1	116916133	116947066
CCDS_v15	IGSF3	CCDS30814.1	1	117119933	117208948
CCDS_v15	IGSF3	CCDS30813.1	1	117119933	117208948
CCDS_v15	CD2	CCDS889.1	1	117297114	117311405
CCDS_v15	CD101	CCDS891.1	1	117544439	117576723
CCDS_v15	VTCN1	CCDS58020.1	1	117690279	117753477
CCDS_v15	VTCN1	CCDS894.1	1	117690279	117753477
CCDS_v15	MAN1A2	CCDS895.1	1	117910805	118065579
CCDS_v15	SPAG17	CCDS899.1	1	118506421	118727780
CCDS_v15	WARS2	CCDS900.1	1	119575533	119683267
CCDS_v15	WARS2	CCDS30817.1	1	119575982	119683267
CCDS_v15	HAO2	CCDS901.1	1	119923708	119936463
CCDS_v15	FAM72B	CCDS41374.1	1	120839833	120854586
CCDS_v15	PDE4DIP	CCDS55627.1	1	144852353	144994731
CCDS_v15	PDE4DIP	CCDS55628.1	1	144852457	145039609
CCDS_v15	PDE4DIP	CCDS30824.1	1	144852457	144994731
CCDS_v15	PDE4DIP	CCDS30825.1	1	144892213	144994731
CCDS_v15	PDE4DIP	CCDS30828.1	1	144952196	144994731
CCDS_v15	PDE4DIP	CCDS30827.1	1	144952196	145075862
CCDS_v15	LIX1L	CCDS915.1	1	145477158	145498778
CCDS_v15	RNF115	CCDS922.1	1	145611239	145688220
CCDS_v15	FMO5	CCDS44209.1	1	146656070	146696621
CCDS_v15	FMO5	CCDS926.1	1	146658478	146696621
CCDS_v15	FMO5	CCDS44210.1	1	146661800	146696621
CCDS_v15	GPR89B	CCDS930.1	1	147400649	147465149
CCDS_v15	NBPF11	CCDS41381.2	1	147576172	147599286
CCDS_v15	PPIAL4C	CCDS44212.1	1	149553077	149553572
CCDS_v15	VPS45	CCDS944.1	1	150039914	150116974
CCDS_v15	VPS45	CCDS60244.1	1	150040701	150117099
CCDS_v15	RPRD2	CCDS44216.1	1	150337190	150445810
CCDS_v15	TARS2	CCDS60252.1	1	150459926	150479540
CCDS_v15	TARS2	CCDS60251.1	1	150459926	150479540
CCDS_v15	TARS2	CCDS952.1	1	150459926	150479540
CCDS_v15	ENSA	CCDS959.1	1	150595319	150601946
CCDS_v15	ENSA	CCDS958.1	1	150595319	150601946
CCDS_v15	ENSA	CCDS963.1	1	150598113	150601946
CCDS_v15	ENSA	CCDS962.1	1	150598113	150601946
CCDS_v15	ENSA	CCDS965.1	1	150599807	150601946
CCDS_v15	CTSS	CCDS55634.1	1	150705521	150737239
CCDS_v15	CTSS	CCDS968.1	1	150705521	150737239
CCDS_v15	POGZ	CCDS53366.1	1	151377277	151414680
CCDS_v15	POGZ	CCDS53365.1	1	151377277	151414680
CCDS_v15	POGZ	CCDS44222.2	1	151377277	151414680
CCDS_v15	POGZ	CCDS998.1	1	151377277	151414680
CCDS_v15	POGZ	CCDS997.1	1	151377277	151414680
CCDS_v15	TUFT1	CCDS44223.1	1	151512842	151554183
CCDS_v15	TUFT1	CCDS1000.1	1	151512842	151554183
CCDS_v15	SNX27	CCDS1001.1	1	151584677	151666077
CCDS_v15	RORC	CCDS30856.1	1	151779947	151798412
CCDS_v15	RORC	CCDS1004.1	1	151779947	151804240
CCDS_v15	CHTOP	CCDS1048.1	1	153609064	153617745
CCDS_v15	NUP210L	CCDS53370.1	1	153965310	154127520
CCDS_v15	NUP210L	CCDS41399.1	1	153965310	154127520
CCDS_v15	IL6R	CCDS1068.1	1	154378105	154437641
CCDS_v15	IL6R	CCDS1067.1	1	154378105	154437856
CCDS_v15	KCNN3	CCDS30880.1	1	154680451	154842440
CCDS_v15	KCNN3	CCDS1072.1	1	154680451	154832188
CCDS_v15	EFNA3	CCDS1090.1	1	155051417	155059019
CCDS_v15	ASH1L	CCDS1113.2	1	155307450	155491310
CCDS_v15	MSTO1	CCDS1114.1	1	155580039	155584064
CCDS_v15	SYT11	CCDS1122.1	1	155829552	155851299
CCDS_v15	LMNA	CCDS1131.1	1	156084709	156107555
CCDS_v15	LMNA	CCDS1129.1	1	156084709	156108897
CCDS_v15	LMNA	CCDS58038.1	1	156095994	156109630
CCDS_v15	IQGAP3	CCDS1144.1	1	156496277	156542321
CCDS_v15	PRCC	CCDS1157.1	1	156737563	156770252
CCDS_v15	LRRC71	CCDS44249.1	1	156890595	156902761
CCDS_v15	FCRL4	CCDS1166.1	1	157545313	157567734
CCDS_v15	CD5L	CCDS1171.1	1	157801753	157811491
CCDS_v15	SPTA1	CCDS41423.1	1	158581053	158656307
CCDS_v15	IFI16	CCDS58039.1	1	158984470	159024691
CCDS_v15	IFI16	CCDS1180.3	1	158984470	159024691
CCDS_v15	FCRL6	CCDS60312.1	1	159770387	159785372
CCDS_v15	FCRL6	CCDS30912.1	1	159772214	159785451
CCDS_v15	IGSF9	CCDS44254.1	1	159897134	159913244
CCDS_v15	IGSF9	CCDS1190.1	1	159897134	159913244
CCDS_v15	CASQ1	CCDS1198.2	1	160160541	160171166
CCDS_v15	COPA	CCDS41424.1	1	160259946	160312960
CCDS_v15	COPA	CCDS1202.1	1	160259946	160312960
CCDS_v15	CD244	CCDS53399.1	1	160801136	160832467
CCDS_v15	CD244	CCDS53398.1	1	160801136	160832467
CCDS_v15	CD244	CCDS1210.1	1	160801136	160832467
CCDS_v15	PFDN2	CCDS1217.1	1	161070472	161087816
CCDS_v15	ATF6	CCDS1235.1	1	161736150	161928444
CCDS_v15	NOS1AP	CCDS53421.1	1	162039967	162337257
CCDS_v15	NOS1AP	CCDS1237.1	1	162039967	162337257
CCDS_v15	NUF2	CCDS1245.1	1	163295841	163325259
CCDS_v15	LMX1A	CCDS1247.1	1	165173116	165324796
CCDS_v15	RXRG	CCDS1248.1	1	165370499	165414130
CCDS_v15	UCK2	CCDS1252.1	1	165797070	165877060
CCDS_v15	FAM78B	CCDS30931.1	1	166039477	166135485
CCDS_v15	MAEL	CCDS65712.1	1	166958589	166991092
CCDS_v15	MAEL	CCDS1257.1	1	166958589	166991092
CCDS_v15	POU2F1	CCDS55655.1	1	167190134	167385047
CCDS_v15	POU2F1	CCDS1259.2	1	167190134	167385047
CCDS_v15	POU2F1	CCDS55656.1	1	167298515	167385047
CCDS_v15	RCSD1	CCDS1263.1	1	167599660	167673933
CCDS_v15	MPC2	CCDS1266.1	1	167887560	167905079
CCDS_v15	DCAF6	CCDS55658.1	1	167906149	168044673
CCDS_v15	DCAF6	CCDS55657.1	1	167906149	168044673
CCDS_v15	DCAF6	CCDS30933.1	1	167906149	168044673
CCDS_v15	DCAF6	CCDS1267.2	1	167906149	168044673
CCDS_v15	TIPRL	CCDS1270.1	1	168148315	168169284
CCDS_v15	DPT	CCDS1275.1	1	168665786	168698412
CCDS_v15	ATP1B1	CCDS1276.1	1	169076067	169100793
CCDS_v15	NME7	CCDS44274.1	1	169102022	169293633
CCDS_v15	NME7	CCDS1277.1	1	169102022	169336948
CCDS_v15	BLZF1	CCDS1278.1	1	169338760	169356420
CCDS_v15	KIFAP3	CCDS55661.1	1	169890816	170043608
CCDS_v15	KIFAP3	CCDS55660.1	1	169890816	170024489
CCDS_v15	KIFAP3	CCDS55659.1	1	169890816	170010902
CCDS_v15	KIFAP3	CCDS1288.1	1	169890816	170043608
CCDS_v15	METTL11B	CCDS44275.1	1	170115248	170136898
CCDS_v15	PRRX1	CCDS1291.1	1	170633359	170699472
CCDS_v15	PRRX1	CCDS1290.1	1	170633359	170705327
CCDS_v15	VAMP4	CCDS53430.1	1	171673645	171707554
CCDS_v15	VAMP4	CCDS1298.1	1	171673645	171707554
CCDS_v15	SLC9C2	CCDS1308.1	1	173470232	173570915
CCDS_v15	DARS2	CCDS1311.1	1	173794367	173826843
CCDS_v15	RC3H1	CCDS30940.1	1	173907858	173962123
CCDS_v15	RABGAP1L	CCDS1314.1	1	174188295	174927042
CCDS_v15	RABGAP1L	CCDS58046.1	1	174769470	174959138
CCDS_v15	RABGAP1L	CCDS41437.1	1	174846632	174927042
CCDS_v15	TNR	CCDS1318.1	1	175292492	175375850
CCDS_v15	PAPPA2	CCDS41439.1	1	176525458	176659619
CCDS_v15	PAPPA2	CCDS41438.1	1	176525458	176811590
CCDS_v15	ASTN1	CCDS65732.1	1	176826746	177133812
CCDS_v15	ASTN1	CCDS1319.1	1	176833419	177133812
CCDS_v15	ASTN1	CCDS44280.1	1	176837975	177133812
CCDS_v15	RASAL2	CCDS1322.1	1	178310730	178442374
CCDS_v15	RALGPS2	CCDS65733.1	1	178745899	178885494
CCDS_v15	RALGPS2	CCDS1325.1	1	178745899	178885494
CCDS_v15	ABL2	CCDS53438.1	1	179076852	179198532
CCDS_v15	ABL2	CCDS53437.1	1	179076852	179198532
CCDS_v15	ABL2	CCDS53436.1	1	179076852	179198532
CCDS_v15	ABL2	CCDS30947.1	1	179076852	179198532
CCDS_v15	ABL2	CCDS44283.1	1	179079939	179198532
CCDS_v15	AXDND1	CCDS30948.1	1	179335644	179523654
CCDS_v15	TDRD5	CCDS55663.1	1	179561750	179660078
CCDS_v15	TDRD5	CCDS1332.1	1	179561750	179660078
CCDS_v15	CEP350	CCDS1336.1	1	179955316	180080296
CCDS_v15	LHX4	CCDS1338.1	1	180199664	180243714
CCDS_v15	XPR1	CCDS44284.1	1	180601337	180853202
CCDS_v15	XPR1	CCDS1340.1	1	180601337	180853202
CCDS_v15	MR1	CCDS53442.1	1	181003143	181024401
CCDS_v15	MR1	CCDS53441.1	1	181003143	181024401
CCDS_v15	MR1	CCDS53440.1	1	181003143	181024401
CCDS_v15	MR1	CCDS1342.1	1	181003143	181024401
CCDS_v15	CACNA1E	CCDS55665.1	1	181452880	181767970
CCDS_v15	CACNA1E	CCDS55664.1	1	181452880	181767970
CCDS_v15	CACNA1E	CCDS53443.1	1	181452880	181767970
CCDS_v15	DHX9	CCDS41444.1	1	182811701	182856569
CCDS_v15	LAMC1	CCDS1351.1	1	182992851	183111925
CCDS_v15	NMNAT2	CCDS1354.1	1	183221775	183273874
CCDS_v15	NMNAT2	CCDS1353.1	1	183221775	183387402
CCDS_v15	RGL1	CCDS1359.1	1	183711292	183895426
CCDS_v15	TSEN15	CCDS44286.1	1	184020889	184041997
CCDS_v15	TSEN15	CCDS1361.1	1	184020889	184041981
CCDS_v15	EDEM3	CCDS1363.2	1	184663196	184723780
CCDS_v15	FAM129A	CCDS1364.1	1	184764110	184943488
CCDS_v15	SWT1	CCDS1367.1	1	185129973	185259935
CCDS_v15	HMCN1	CCDS30956.1	1	185703911	186159010
CCDS_v15	C1orf27	CCDS53450.1	1	186348917	186388208
CCDS_v15	C1orf27	CCDS53449.1	1	186348917	186388208
CCDS_v15	C1orf27	CCDS53448.1	1	186348917	186388208
CCDS_v15	PLA2G4A	CCDS1372.1	1	186823486	186957640
CCDS_v15	BRINP3	CCDS1373.1	1	190067147	190424020
CCDS_v15	RGS18	CCDS1374.1	1	192127767	192153684
CCDS_v15	GLRX2	CCDS1381.1	1	193065754	193074512
CCDS_v15	GLRX2	CCDS1380.1	1	193065754	193074768
CCDS_v15	CDC73	CCDS1382.1	1	193091330	193219842
CCDS_v15	KCNT2	CCDS1384.1	1	196197353	196577439
CCDS_v15	CFHR4	CCDS55671.1	1	196857280	196887536
CCDS_v15	CFHR4	CCDS41451.1	1	196857280	196887536
CCDS_v15	CRB1	CCDS58052.1	1	197237542	197447009
CCDS_v15	CRB1	CCDS53454.1	1	197237542	197447009
CCDS_v15	CRB1	CCDS1390.1	1	197237542	197447009
CCDS_v15	CRB1	CCDS58053.1	1	197297688	197447009
CCDS_v15	DENND1B	CCDS41452.2	1	197522110	197744285
CCDS_v15	PTPRC	CCDS1398.2	1	198608398	198725310
CCDS_v15	PTPRC	CCDS1397.2	1	198608398	198725310
CCDS_v15	NR5A2	CCDS1401.1	1	199996975	200143338
CCDS_v15	NR5A2	CCDS1400.1	1	199996975	200143338
CCDS_v15	NR5A2	CCDS60383.1	1	200012915	200143338
CCDS_v15	KIF14	CCDS30963.1	1	200522515	200587851
CCDS_v15	CAMSAP2	CCDS1404.1	1	200708955	200827187
CCDS_v15	CACNA1S	CCDS1407.1	1	201008958	201081467
CCDS_v15	IGFN1	CCDS53455.1	1	201162421	201197527
CCDS_v15	CSRP1	CCDS1413.1	1	201453840	201465431
CCDS_v15	NAV1	CCDS1414.2	1	201617796	201789060
CCDS_v15	NAV1	CCDS53456.1	1	201709151	201789060
CCDS_v15	ELF3	CCDS1419.1	1	201980264	201984451
CCDS_v15	ARL8A	CCDS1421.1	1	202103594	202113700
CCDS_v15	LGR6	CCDS30971.1	1	202163117	202288335
CCDS_v15	LGR6	CCDS1424.1	1	202172947	202288335
CCDS_v15	LGR6	CCDS30972.1	1	202183282	202288335
CCDS_v15	PPP1R12B	CCDS44295.1	1	202464597	202544264
CCDS_v15	PPP1R12B	CCDS44294.1	1	202464597	202549688
CCDS_v15	KDM5B	CCDS30974.1	1	202698163	202777433
CCDS_v15	PPFIA4	CCDS44296.1	1	203020903	203045518
CCDS_v15	ATP2B4	CCDS30977.1	1	203652333	203708699
CCDS_v15	ATP2B4	CCDS1440.1	1	203652333	203708982
CCDS_v15	ZC3H11A	CCDS30978.1	1	203786198	203821527
CCDS_v15	PLEKHA6	CCDS1444.1	1	204192597	204242855
CCDS_v15	DSTYK	CCDS1452.1	1	205116685	205180663
CCDS_v15	DSTYK	CCDS1451.1	1	205116685	205180663
CCDS_v15	RASSF5	CCDS30998.1	1	206680935	206760310
CCDS_v15	RASSF5	CCDS1463.1	1	206680935	206760180
CCDS_v15	FAIM3	CCDS44304.1	1	207078363	207095199
CCDS_v15	FAIM3	CCDS1473.1	1	207078363	207095199
CCDS_v15	FAIM3	CCDS53467.1	1	207078484	207095199
CCDS_v15	YOD1	CCDS60402.1	1	207222364	207225580
CCDS_v15	CR1	CCDS44309.1	1	207669612	207812754
CCDS_v15	CR1	CCDS44308.1	1	207669612	207812754
CCDS_v15	CR1L	CCDS44310.1	1	207818578	207897030
CCDS_v15	PLXNA2	CCDS31013.1	1	208200587	208391267
CCDS_v15	SYT14	CCDS53469.1	1	210111595	210334387
CCDS_v15	SYT14	CCDS53470.1	1	210111609	210334387
CCDS_v15	SYT14	CCDS31014.1	1	210111609	210334387
CCDS_v15	SYT14	CCDS58058.1	1	210187030	210334387
CCDS_v15	KCNH1	CCDS31015.1	1	210856622	211307287
CCDS_v15	KCNH1	CCDS1496.1	1	210856622	211307287
CCDS_v15	LPGAT1	CCDS31018.1	1	211923240	212002638
CCDS_v15	INTS7	CCDS55685.1	1	212115165	212208779
CCDS_v15	INTS7	CCDS55684.1	1	212115165	212208779
CCDS_v15	INTS7	CCDS55683.1	1	212115165	212208779
CCDS_v15	INTS7	CCDS1501.1	1	212115165	212208779
CCDS_v15	PPP2R5A	CCDS1503.1	1	212459452	212534112
CCDS_v15	RPS6KC1	CCDS44317.1	1	213224746	213445977
CCDS_v15	RPS6KC1	CCDS1513.1	1	213224746	213445977
CCDS_v15	PROX1	CCDS31021.1	1	214169878	214209177
CCDS_v15	PTPN14	CCDS1514.1	1	214531264	214638146
CCDS_v15	CENPF	CCDS31023.1	1	214787097	214837137
CCDS_v15	KCNK2	CCDS41466.1	1	215179264	215408488
CCDS_v15	KCNK2	CCDS31024.1	1	215256649	215408488
CCDS_v15	KCNK2	CCDS41467.1	1	215256728	215408488
CCDS_v15	KCTD3	CCDS1515.1	1	215741028	215793960
CCDS_v15	USH2A	CCDS1516.1	1	216348579	216595678
CCDS_v15	ESRRG	CCDS58061.1	1	216680280	216880771
CCDS_v15	ESRRG	CCDS58060.1	1	216680280	216850820
CCDS_v15	ESRRG	CCDS41468.1	1	216680280	216896641
CCDS_v15	ESRRG	CCDS1517.1	1	216680280	216850820
CCDS_v15	GPATCH2	CCDS1518.1	1	217604486	217804313
CCDS_v15	SPATA17	CCDS1519.1	1	217804720	218036196
CCDS_v15	RRP15	CCDS1520.2	1	218458658	218504433
CCDS_v15	RAB3GAP2	CCDS31028.1	1	220324592	220445679
CCDS_v15	MARK1	CCDS65789.1	1	220702164	220835508
CCDS_v15	MARK1	CCDS31029.2	1	220702164	220835508
CCDS_v15	DUSP10	CCDS1528.1	1	221875753	221913086
CCDS_v15	MIA3	CCDS41470.1	1	222791452	222838961
CCDS_v15	SUSD4	CCDS41471.1	1	223395533	223536767
CCDS_v15	SUSD4	CCDS31034.1	1	223408293	223536767
CCDS_v15	TP53BP2	CCDS44319.1	1	223968554	224033382
CCDS_v15	CNIH3	CCDS1544.1	1	224804876	224927058
CCDS_v15	DNAH14	CCDS44322.1	1	225140404	225211571
CCDS_v15	ENAH	CCDS31041.1	1	225685476	225840392
CCDS_v15	ENAH	CCDS31040.1	1	225685476	225840392
CCDS_v15	SRP9	CCDS44323.1	1	225965642	225974671
CCDS_v15	SRP9	CCDS1546.1	1	225965642	225977061
CCDS_v15	ACBD3	CCDS1551.1	1	226334310	226374376
CCDS_v15	C1orf95	CCDS31044.1	1	226736605	226789741
CCDS_v15	ITPKB	CCDS1555.1	1	226822371	226925159
CCDS_v15	CDC42BPA	CCDS1559.1	1	227181968	227504883
CCDS_v15	CDC42BPA	CCDS1558.1	1	227181968	227504883
CCDS_v15	SNAP47	CCDS1562.1	1	227923110	227968374
CCDS_v15	WNT3A	CCDS1564.1	1	228194829	228247166
CCDS_v15	OBSCN	CCDS59204.1	1	228399484	228566496
CCDS_v15	OBSCN	CCDS58065.1	1	228399484	228566496
CCDS_v15	OBSCN	CCDS1570.2	1	228399484	228548456
CCDS_v15	URB2	CCDS31052.1	1	229763380	229795044
CCDS_v15	GALNT2	CCDS1582.1	1	230203027	230415204
CCDS_v15	COG2	CCDS44329.1	1	230778352	230829139
CCDS_v15	COG2	CCDS1584.1	1	230778352	230829139
CCDS_v15	TTC13	CCDS44332.2	1	231042650	231114576
CCDS_v15	TTC13	CCDS1588.1	1	231042650	231114576
CCDS_v15	TRIM67	CCDS44333.1	1	231298715	231351186
CCDS_v15	EXOC8	CCDS1593.1	1	231471313	231473491
CCDS_v15	DISC1	CCDS59207.1	1	231762613	231954096
CCDS_v15	DISC1	CCDS59206.1	1	231762613	231885695
CCDS_v15	DISC1	CCDS59205.1	1	231762613	231954271
CCDS_v15	DISC1	CCDS53485.1	1	231762613	232094619
CCDS_v15	DISC1	CCDS53484.1	1	231762613	231954125
CCDS_v15	DISC1	CCDS53483.1	1	231762613	232144637
CCDS_v15	DISC1	CCDS53482.1	1	231762613	231990771
CCDS_v15	DISC1	CCDS31055.1	1	231762613	232002324
CCDS_v15	PCNXL2	CCDS44335.1	1	233120049	233431224
CCDS_v15	SLC35F3	CCDS1600.1	1	234040823	234458989
CCDS_v15	ARID4B	CCDS31061.1	1	235331839	235490234
CCDS_v15	ARID4B	CCDS31060.1	1	235331839	235490234
CCDS_v15	B3GALNT2	CCDS1606.1	1	235613520	235667552
CCDS_v15	B3GALNT2	CCDS60453.1	1	235628935	235667552
CCDS_v15	NID1	CCDS1608.1	1	236141166	236228379
CCDS_v15	GPR137B	CCDS1609.1	1	236305922	236371458
CCDS_v15	EDARADD	CCDS1610.1	1	236557744	236645949
CCDS_v15	EDARADD	CCDS31065.1	1	236558929	236645949
CCDS_v15	HEATR1	CCDS31066.1	1	236714201	236767395
CCDS_v15	RYR2	CCDS55691.1	1	237205821	237995947
CCDS_v15	FMN2	CCDS31069.2	1	240255409	240637454
CCDS_v15	KMO	CCDS1618.1	1	241695744	241755455
CCDS_v15	PLD5	CCDS55692.1	1	242253155	242612658
CCDS_v15	PLD5	CCDS1621.2	1	242253155	242687578
CCDS_v15	SDCCAG8	CCDS31075.1	1	243419475	243663087
CCDS_v15	AKT3	CCDS31076.1	1	243663044	244006472
CCDS_v15	AKT3	CCDS31077.1	1	243668550	244006472
CCDS_v15	ADSS	CCDS1624.1	1	244572887	244615119
CCDS_v15	C1orf101	CCDS44340.1	1	244624731	244803383
CCDS_v15	C1orf101	CCDS1625.1	1	244624731	244798799
CCDS_v15	C1orf101	CCDS55693.1	1	244681917	244803383
CCDS_v15	DESI2	CCDS1626.1	1	244816615	244869091
CCDS_v15	EFCAB2	CCDS44341.1	1	245133720	245285250
CCDS_v15	EFCAB2	CCDS31082.1	1	245133720	245250662
CCDS_v15	CNST	CCDS44343.1	1	246754864	246811354
CCDS_v15	CNST	CCDS1628.1	1	246754864	246829207
CCDS_v15	AHCTF1	CCDS1629.2	1	247004107	247094629
CCDS_v15	ZNF670	CCDS31087.1	1	247200750	247241898
CCDS_v15	ZNF124	CCDS58067.1	1	247287169	247335179
CCDS_v15	ZNF124	CCDS31089.1	1	247319867	247335179
CCDS_v15	NLRP3	CCDS44347.1	1	247582096	247611806
CCDS_v15	NLRP3	CCDS44346.1	1	247582096	247611806
CCDS_v15	NLRP3	CCDS1633.1	1	247582096	247611806
CCDS_v15	NLRP3	CCDS1632.1	1	247582096	247611806
CCDS_v15	GCSAML	CCDS60470.1	1	247712493	247737684
CCDS_v15	GCSAML	CCDS1635.1	1	247712493	247737684
CCDS_v15	OR4F5	CCDS30547.1	1	69090	70008
CCDS_v15	OR4F29	CCDS41220.1	1	367658	368597
CCDS_v15	OR4F16	CCDS41221.1	1	621095	622034
CCDS_v15	SAMD11	CCDS2.2	1	861321	879533
CCDS_v15	NOC2L	CCDS3.1	1	880073	894620
CCDS_v15	KLHL17	CCDS30550.1	1	896073	900571
CCDS_v15	PLEKHN1	CCDS53256.1	1	901911	909955
CCDS_v15	PLEKHN1	CCDS4.1	1	901911	909955
CCDS_v15	HES4	CCDS44034.1	1	934438	935353
CCDS_v15	HES4	CCDS5.1	1	934438	935353
CCDS_v15	ISG15	CCDS6.1	1	948953	949858
CCDS_v15	AGRN	CCDS30551.1	1	955552	990361
CCDS_v15	RNF223	CCDS53257.1	1	1007196	1007946
CCDS_v15	C1orf159	CCDS7.2	1	1018272	1026923
CCDS_v15	TTLL10	CCDS44036.1	1	1114595	1133227
CCDS_v15	TTLL10	CCDS8.1	1	1115433	1120522
CCDS_v15	TNFRSF18	CCDS9.1	1	1138970	1141951
CCDS_v15	TNFRSF18	CCDS30552.1	1	1139223	1141951
CCDS_v15	TNFRSF18	CCDS10.1	1	1139223	1141951
CCDS_v15	TNFRSF4	CCDS11.1	1	1146934	1149507
CCDS_v15	SDF4	CCDS30553.1	1	1152891	1164173
CCDS_v15	SDF4	CCDS12.1	1	1153049	1164173
CCDS_v15	B3GALT6	CCDS13.1	1	1167658	1168648
CCDS_v15	UBE2J2	CCDS16.1	1	1190582	1198741
CCDS_v15	UBE2J2	CCDS15.1	1	1190582	1203372
CCDS_v15	UBE2J2	CCDS14.1	1	1190582	1203372
CCDS_v15	SCNN1D	CCDS44037.2	1	1216041	1226990
CCDS_v15	ACAP3	CCDS19.2	1	1228943	1243195
CCDS_v15	PUSL1	CCDS20.1	1	1244023	1246759
CCDS_v15	CPSF3L	CCDS57961.1	1	1247238	1259988
CCDS_v15	CPSF3L	CCDS57960.1	1	1247238	1257333
CCDS_v15	CPSF3L	CCDS57959.1	1	1247238	1256414
CCDS_v15	CPSF3L	CCDS21.1	1	1247238	1259988
