database_from	name	id	chr	start	end
CCDS	RBM15	CCDS59198.1	1	110882027	110888976
CCDS	RBM15	CCDS822.1	1	110882027	110888231
CCDS	DRAM2	CCDS30801.1	1	111660781	111674176
CCDS	ADORA3	CCDS41369.1	1	112026308	112106574
CCDS	KCND3	CCDS844.1	1	112318698	112525348
CCDS	KCND3	CCDS843.1	1	112318698	112525348
CCDS	CTTNBP2NL	CCDS845.1	1	112958787	113000034
CCDS	ST7L	CCDS850.1	1	113068634	113161735
CCDS	ST7L	CCDS849.1	1	113068634	113161735
CCDS	ST7L	CCDS848.1	1	113068634	113161735
CCDS	ST7L	CCDS852.1	1	113084533	113161735
CCDS	LRIG2	CCDS30808.1	1	113616028	113666723
CCDS	MAGI3	CCDS44196.1	1	113933655	114226636
CCDS	MAGI3	CCDS860.1	1	113933655	114224883
CCDS	BCL2L15	CCDS30809.1	1	114423744	114429997
CCDS	TRIM33	CCDS873.1	1	114940269	115053697
CCDS	TRIM33	CCDS872.1	1	114940269	115053697
CCDS	SYCP1	CCDS879.1	1	115398085	115537640
CCDS	TSPAN2	CCDS881.1	1	115593110	115632053
CCDS	CASQ2	CCDS884.1	1	116243861	116311162
CCDS	SLC22A15	CCDS44198.1	1	116519248	116609729
CCDS	ATP1A1	CCDS887.1	1	116916133	116947066
CCDS	IGSF3	CCDS30814.1	1	117119933	117208948
CCDS	IGSF3	CCDS30813.1	1	117119933	117208948
CCDS	CD2	CCDS889.1	1	117297114	117311405
CCDS	CD101	CCDS891.1	1	117544439	117576723
CCDS	VTCN1	CCDS58020.1	1	117690279	117753477
CCDS	VTCN1	CCDS894.1	1	117690279	117753477
CCDS	MAN1A2	CCDS895.1	1	117910805	118065579
CCDS	SPAG17	CCDS899.1	1	118506421	118727780
CCDS	WARS2	CCDS900.1	1	119575533	119683267
CCDS	WARS2	CCDS30817.1	1	119575982	119683267
CCDS	HAO2	CCDS901.1	1	119923708	119936463
CCDS	FAM72B	CCDS41374.1	1	120839833	120854586
CCDS	PDE4DIP	CCDS55627.1	1	144852353	144994731
CCDS	PDE4DIP	CCDS55628.1	1	144852457	145039609
CCDS	PDE4DIP	CCDS30824.1	1	144852457	144994731
CCDS	PDE4DIP	CCDS30825.1	1	144892213	144994731
CCDS	PDE4DIP	CCDS30828.1	1	144952196	144994731
CCDS	PDE4DIP	CCDS30827.1	1	144952196	145075862
CCDS	LIX1L	CCDS915.1	1	145477158	145498778
CCDS	RNF115	CCDS922.1	1	145611239	145688220
CCDS	FMO5	CCDS44209.1	1	146656070	146696621
CCDS	FMO5	CCDS926.1	1	146658478	146696621
CCDS	FMO5	CCDS44210.1	1	146661800	146696621
CCDS	GPR89B	CCDS930.1	1	147400649	147465149
CCDS	NBPF24	CCDS41381.2	1	147576172	147599286
CCDS	PPIAL4C	CCDS44212.1	1	149553077	149553572
CCDS	VPS45	CCDS944.1	1	150039914	150116974
CCDS	VPS45	CCDS60244.1	1	150040701	150117099
CCDS	RPRD2	CCDS44216.1	1	150337190	150445810
CCDS	TARS2	CCDS60252.1	1	150459926	150479540
CCDS	TARS2	CCDS60251.1	1	150459926	150479540
CCDS	TARS2	CCDS952.1	1	150459926	150479540
CCDS	ENSA	CCDS959.1	1	150595319	150601946
CCDS	ENSA	CCDS958.1	1	150595319	150601946
CCDS	ENSA	CCDS963.1	1	150598113	150601946
CCDS	ENSA	CCDS962.1	1	150598113	150601946
CCDS	ENSA	CCDS965.1	1	150599807	150601946
CCDS	CTSS	CCDS55634.1	1	150705521	150737239
CCDS	CTSS	CCDS968.1	1	150705521	150737239
CCDS	POGZ	CCDS53366.1	1	151377277	151414680
CCDS	POGZ	CCDS53365.1	1	151377277	151414680
CCDS	POGZ	CCDS44222.2	1	151377277	151414680
CCDS	POGZ	CCDS998.1	1	151377277	151414680
CCDS	POGZ	CCDS997.1	1	151377277	151414680
CCDS	TUFT1	CCDS44223.1	1	151512842	151554183
CCDS	TUFT1	CCDS1000.1	1	151512842	151554183
CCDS	SNX27	CCDS1001.1	1	151584677	151666077
CCDS	RORC	CCDS30856.1	1	151779947	151798412
CCDS	RORC	CCDS1004.1	1	151779947	151804240
CCDS	CHTOP	CCDS1048.1	1	153609064	153617745
CCDS	NUP210L	CCDS53370.1	1	153965310	154127520
CCDS	NUP210L	CCDS41399.1	1	153965310	154127520
CCDS	IL6R	CCDS1068.1	1	154378105	154437641
CCDS	IL6R	CCDS1067.1	1	154378105	154437856
CCDS	KCNN3	CCDS30880.1	1	154680451	154842440
CCDS	KCNN3	CCDS1072.1	1	154680451	154832188
CCDS	EFNA3	CCDS1090.1	1	155051417	155059019
CCDS	ASH1L	CCDS1113.2	1	155307450	155491310
CCDS	MSTO1	CCDS1114.1	1	155580039	155584064
CCDS	SYT11	CCDS1122.1	1	155829552	155851299
CCDS	LMNA	CCDS1131.1	1	156084709	156107555
CCDS	LMNA	CCDS1129.1	1	156084709	156108897
CCDS	LMNA	CCDS58038.1	1	156095994	156109630
CCDS	IQGAP3	CCDS1144.1	1	156496277	156542321
CCDS	PRCC	CCDS1157.1	1	156737563	156770252
CCDS	LRRC71	CCDS44249.1	1	156890595	156902761
CCDS	FCRL4	CCDS1166.1	1	157545313	157567734
CCDS	CD5L	CCDS1171.1	1	157801753	157811491
CCDS	SPTA1	CCDS41423.1	1	158581053	158656307
CCDS	IFI16	CCDS58039.1	1	158984470	159024691
CCDS	IFI16	CCDS1180.3	1	158984470	159024691
CCDS	FCRL6	CCDS60312.1	1	159770387	159785372
CCDS	FCRL6	CCDS30912.1	1	159772214	159785451
CCDS	IGSF9	CCDS44254.1	1	159897134	159913244
CCDS	IGSF9	CCDS1190.1	1	159897134	159913244
CCDS	CASQ1	CCDS1198.2	1	160160541	160171166
CCDS	COPA	CCDS41424.1	1	160259946	160312960
CCDS	COPA	CCDS1202.1	1	160259946	160312960
CCDS	CD244	CCDS53399.1	1	160801136	160832467
CCDS	CD244	CCDS53398.1	1	160801136	160832467
CCDS	CD244	CCDS1210.1	1	160801136	160832467
CCDS	PFDN2	CCDS1217.1	1	161070472	161087816
CCDS	ATF6	CCDS1235.1	1	161736150	161928444
CCDS	NOS1AP	CCDS53421.1	1	162039967	162337257
CCDS	NOS1AP	CCDS1237.1	1	162039967	162337257
CCDS	NUF2	CCDS1245.1	1	163295841	163325259
CCDS	LMX1A	CCDS1247.1	1	165173116	165324796
CCDS	RXRG	CCDS1248.1	1	165370499	165414130
CCDS	UCK2	CCDS1252.1	1	165797070	165877060
CCDS	FAM78B	CCDS30931.1	1	166039477	166135485
CCDS	MAEL	CCDS1257.1	1	166958589	166991092
CCDS	POU2F1	CCDS55655.1	1	167190134	167385047
CCDS	POU2F1	CCDS1259.2	1	167190134	167385047
CCDS	POU2F1	CCDS55656.1	1	167298515	167385047
CCDS	RCSD1	CCDS1263.1	1	167599660	167673933
CCDS	MPC2	CCDS1266.1	1	167887560	167905079
CCDS	DCAF6	CCDS55658.1	1	167906149	168044673
CCDS	DCAF6	CCDS55657.1	1	167906149	168044673
CCDS	DCAF6	CCDS30933.1	1	167906149	168044673
CCDS	DCAF6	CCDS1267.2	1	167906149	168044673
CCDS	TIPRL	CCDS1270.1	1	168148315	168169284
CCDS	DPT	CCDS1275.1	1	168665786	168698412
CCDS	ATP1B1	CCDS1276.1	1	169076067	169100793
CCDS	NME7	CCDS44274.1	1	169102022	169293633
CCDS	NME7	CCDS1277.1	1	169102022	169336948
CCDS	BLZF1	CCDS1278.1	1	169338760	169356420
CCDS	KIFAP3	CCDS55661.1	1	169890816	170043608
CCDS	KIFAP3	CCDS55660.1	1	169890816	170024489
CCDS	KIFAP3	CCDS55659.1	1	169890816	170010902
CCDS	KIFAP3	CCDS1288.1	1	169890816	170043608
CCDS	METTL11B	CCDS44275.1	1	170115248	170136898
CCDS	PRRX1	CCDS1291.1	1	170633359	170699472
CCDS	PRRX1	CCDS1290.1	1	170633359	170705327
CCDS	VAMP4	CCDS53430.1	1	171673645	171707554
CCDS	VAMP4	CCDS1298.1	1	171673645	171707554
CCDS	SLC9C2	CCDS1308.1	1	173470232	173570915
CCDS	DARS2	CCDS1311.1	1	173794367	173826843
CCDS	RC3H1	CCDS30940.1	1	173907858	173962123
CCDS	RABGAP1L	CCDS1314.1	1	174188295	174927042
CCDS	RABGAP1L	CCDS58046.1	1	174769470	174959138
CCDS	RABGAP1L	CCDS41437.1	1	174846632	174927042
CCDS	TNR	CCDS1318.1	1	175292492	175375850
CCDS	PAPPA2	CCDS41439.1	1	176525458	176659619
CCDS	PAPPA2	CCDS41438.1	1	176525458	176811590
CCDS	ASTN1	CCDS1319.1	1	176833419	177133812
CCDS	ASTN1	CCDS44280.1	1	176837975	177133812
CCDS	RASAL2	CCDS1322.1	1	178310730	178442374
CCDS	RALGPS2	CCDS1325.1	1	178745899	178885494
CCDS	ABL2	CCDS53438.1	1	179076852	179198532
CCDS	ABL2	CCDS53437.1	1	179076852	179198532
CCDS	ABL2	CCDS53436.1	1	179076852	179198532
CCDS	ABL2	CCDS30947.1	1	179076852	179198532
CCDS	ABL2	CCDS44283.1	1	179079939	179198532
CCDS	AXDND1	CCDS30948.1	1	179335644	179523654
CCDS	TDRD5	CCDS55663.1	1	179561750	179660078
CCDS	TDRD5	CCDS1332.1	1	179561750	179660078
CCDS	CEP350	CCDS1336.1	1	179955316	180080296
CCDS	LHX4	CCDS1338.1	1	180199664	180243714
CCDS	XPR1	CCDS44284.1	1	180601337	180853202
CCDS	XPR1	CCDS1340.1	1	180601337	180853202
CCDS	MR1	CCDS53442.1	1	181003143	181024401
CCDS	MR1	CCDS53441.1	1	181003143	181024401
CCDS	MR1	CCDS53440.1	1	181003143	181024401
CCDS	MR1	CCDS1342.1	1	181003143	181024401
CCDS	CACNA1E	CCDS55665.1	1	181452880	181767970
CCDS	CACNA1E	CCDS55664.1	1	181452880	181767970
CCDS	CACNA1E	CCDS53443.1	1	181452880	181767970
CCDS	DHX9	CCDS41444.1	1	182811701	182856569
CCDS	LAMC1	CCDS1351.1	1	182992851	183111925
CCDS	NMNAT2	CCDS1354.1	1	183221775	183273874
CCDS	NMNAT2	CCDS1353.1	1	183221775	183387402
CCDS	RGL1	CCDS1359.1	1	183711292	183895426
CCDS	TSEN15	CCDS44286.1	1	184020889	184041997
CCDS	TSEN15	CCDS1361.1	1	184020889	184041981
CCDS	EDEM3	CCDS1363.2	1	184663196	184723780
CCDS	FAM129A	CCDS1364.1	1	184764110	184943488
CCDS	SWT1	CCDS1367.1	1	185129973	185259935
CCDS	HMCN1	CCDS30956.1	1	185703911	186159010
CCDS	C1orf27	CCDS53450.1	1	186348917	186388208
CCDS	C1orf27	CCDS53449.1	1	186348917	186388208
CCDS	C1orf27	CCDS53448.1	1	186348917	186388208
CCDS	PLA2G4A	CCDS1372.1	1	186823486	186957640
CCDS	FAM5C	CCDS1373.1	1	190067147	190424020
CCDS	RGS18	CCDS1374.1	1	192127767	192153684
CCDS	GLRX2	CCDS1381.1	1	193065754	193074512
CCDS	GLRX2	CCDS1380.1	1	193065754	193074768
CCDS	CDC73	CCDS1382.1	1	193091330	193219842
CCDS	KCNT2	CCDS1384.1	1	196197353	196577439
CCDS	CFHR4	CCDS55671.1	1	196857280	196887536
CCDS	CFHR4	CCDS41451.1	1	196857280	196887536
CCDS	CRB1	CCDS58052.1	1	197237542	197447009
CCDS	CRB1	CCDS53454.1	1	197237542	197447009
CCDS	CRB1	CCDS1390.1	1	197237542	197447009
CCDS	CRB1	CCDS58053.1	1	197297688	197447009
CCDS	DENND1B	CCDS41452.2	1	197522110	197744285
CCDS	PTPRC	CCDS1398.2	1	198608398	198725310
CCDS	PTPRC	CCDS1397.2	1	198608398	198725310
CCDS	NR5A2	CCDS1401.1	1	199996975	200143338
CCDS	NR5A2	CCDS1400.1	1	199996975	200143338
CCDS	NR5A2	CCDS60383.1	1	200012915	200143338
CCDS	KIF14	CCDS30963.1	1	200522515	200587851
CCDS	CAMSAP2	CCDS1404.1	1	200708955	200827187
CCDS	CACNA1S	CCDS1407.1	1	201008958	201081467
CCDS	IGFN1	CCDS53455.1	1	201162421	201197527
CCDS	CSRP1	CCDS1413.1	1	201453840	201465431
CCDS	NAV1	CCDS1414.2	1	201617796	201789060
CCDS	NAV1	CCDS53456.1	1	201709151	201789060
CCDS	ELF3	CCDS1419.1	1	201980264	201984451
CCDS	ARL8A	CCDS1421.1	1	202103594	202113700
CCDS	LGR6	CCDS30971.1	1	202163117	202288335
CCDS	LGR6	CCDS1424.1	1	202172947	202288335
CCDS	LGR6	CCDS30972.1	1	202183282	202288335
CCDS	PPP1R12B	CCDS44295.1	1	202464597	202544264
CCDS	PPP1R12B	CCDS44294.1	1	202464597	202549688
CCDS	KDM5B	CCDS30974.1	1	202698163	202777433
CCDS	PPFIA4	CCDS44296.1	1	203020903	203045518
CCDS	ATP2B4	CCDS30977.1	1	203652333	203708699
CCDS	ATP2B4	CCDS1440.1	1	203652333	203708982
CCDS	ZC3H11A	CCDS30978.1	1	203786198	203821527
CCDS	PLEKHA6	CCDS1444.1	1	204192597	204242855
CCDS	DSTYK	CCDS1452.1	1	205116685	205180663
CCDS	DSTYK	CCDS1451.1	1	205116685	205180663
CCDS	RASSF5	CCDS30998.1	1	206680935	206760310
CCDS	RASSF5	CCDS1463.1	1	206680935	206760180
CCDS	FAIM3	CCDS44304.1	1	207078363	207095199
CCDS	FAIM3	CCDS1473.1	1	207078363	207095199
CCDS	FAIM3	CCDS53467.1	1	207078484	207095199
CCDS	YOD1	CCDS60402.1	1	207222364	207225580
CCDS	CR1	CCDS44309.1	1	207669612	207812754
CCDS	CR1	CCDS44308.1	1	207669612	207812754
CCDS	CR1L	CCDS44310.1	1	207818578	207897030
CCDS	PLXNA2	CCDS31013.1	1	208200587	208391267
CCDS	SYT14	CCDS53469.1	1	210111595	210334387
CCDS	SYT14	CCDS53470.1	1	210111609	210334387
CCDS	SYT14	CCDS31014.1	1	210111609	210334387
CCDS	SYT14	CCDS58058.1	1	210187030	210334387
CCDS	KCNH1	CCDS31015.1	1	210856622	211307287
CCDS	KCNH1	CCDS1496.1	1	210856622	211307287
CCDS	LPGAT1	CCDS31018.1	1	211923240	212002638
CCDS	INTS7	CCDS55685.1	1	212115165	212208779
CCDS	INTS7	CCDS55684.1	1	212115165	212208779
CCDS	INTS7	CCDS55683.1	1	212115165	212208779
CCDS	INTS7	CCDS1501.1	1	212115165	212208779
CCDS	PPP2R5A	CCDS1503.1	1	212459452	212534112
CCDS	RPS6KC1	CCDS44317.1	1	213224746	213445977
CCDS	RPS6KC1	CCDS1513.1	1	213224746	213445977
CCDS	PROX1	CCDS31021.1	1	214169878	214209177
CCDS	PTPN14	CCDS1514.1	1	214531264	214638146
CCDS	CENPF	CCDS31023.1	1	214787097	214837137
CCDS	KCNK2	CCDS41466.1	1	215179264	215408488
CCDS	KCNK2	CCDS31024.1	1	215256649	215408488
CCDS	KCNK2	CCDS41467.1	1	215256728	215408488
CCDS	KCTD3	CCDS1515.1	1	215741028	215793960
CCDS	USH2A	CCDS1516.1	1	216348579	216595678
CCDS	ESRRG	CCDS58061.1	1	216680280	216880771
CCDS	ESRRG	CCDS58060.1	1	216680280	216850820
CCDS	ESRRG	CCDS41468.1	1	216680280	216896641
CCDS	ESRRG	CCDS1517.1	1	216680280	216850820
CCDS	GPATCH2	CCDS1518.1	1	217604486	217804313
CCDS	SPATA17	CCDS1519.1	1	217804720	218036196
CCDS	RRP15	CCDS1520.2	1	218458658	218504433
CCDS	RAB3GAP2	CCDS31028.1	1	220324592	220445679
CCDS	MARK1	CCDS31029.2	1	220702164	220835508
CCDS	DUSP10	CCDS1528.1	1	221875753	221913086
CCDS	MIA3	CCDS41470.1	1	222791452	222838961
CCDS	SUSD4	CCDS41471.1	1	223395533	223536767
CCDS	SUSD4	CCDS31034.1	1	223408293	223536767
CCDS	TP53BP2	CCDS44319.1	1	223968554	224033382
CCDS	CNIH3	CCDS1544.1	1	224804876	224927058
CCDS	DNAH14	CCDS44322.1	1	225140404	225211571
CCDS	ENAH	CCDS31041.1	1	225685476	225840392
CCDS	ENAH	CCDS31040.1	1	225685476	225840392
CCDS	SRP9	CCDS44323.1	1	225965642	225974671
CCDS	SRP9	CCDS1546.1	1	225965642	225977061
CCDS	ACBD3	CCDS1551.1	1	226334310	226374376
CCDS	C1orf95	CCDS31044.1	1	226736605	226789741
CCDS	ITPKB	CCDS1555.1	1	226822371	226925159
CCDS	CDC42BPA	CCDS1559.1	1	227181968	227504883
CCDS	CDC42BPA	CCDS1558.1	1	227181968	227504883
CCDS	SNAP47	CCDS1562.1	1	227923110	227968374
CCDS	WNT3A	CCDS1564.1	1	228194829	228247166
CCDS	OBSCN	CCDS59204.1	1	228399484	228566496
CCDS	OBSCN	CCDS58065.1	1	228399484	228566496
CCDS	OBSCN	CCDS1570.2	1	228399484	228548456
CCDS	URB2	CCDS31052.1	1	229763380	229795044
CCDS	GALNT2	CCDS1582.1	1	230203027	230415204
CCDS	COG2	CCDS44329.1	1	230778352	230829139
CCDS	COG2	CCDS1584.1	1	230778352	230829139
CCDS	TTC13	CCDS44332.2	1	231042650	231114576
CCDS	TTC13	CCDS1588.1	1	231042650	231114576
CCDS	TRIM67	CCDS44333.1	1	231298715	231351186
CCDS	EXOC8	CCDS1593.1	1	231471313	231473491
CCDS	DISC1	CCDS59207.1	1	231762613	231954096
CCDS	DISC1	CCDS59206.1	1	231762613	231885695
CCDS	DISC1	CCDS59205.1	1	231762613	231954271
CCDS	DISC1	CCDS53485.1	1	231762613	232094619
CCDS	DISC1	CCDS53484.1	1	231762613	231954125
CCDS	DISC1	CCDS53483.1	1	231762613	232144637
CCDS	DISC1	CCDS53482.1	1	231762613	231990771
CCDS	DISC1	CCDS31055.1	1	231762613	232002324
CCDS	PCNXL2	CCDS44335.1	1	233120049	233431224
CCDS	SLC35F3	CCDS1600.1	1	234040823	234458989
CCDS	ARID4B	CCDS31061.1	1	235331839	235490234
CCDS	ARID4B	CCDS31060.1	1	235331839	235490234
CCDS	B3GALNT2	CCDS1606.1	1	235613520	235667552
CCDS	B3GALNT2	CCDS60453.1	1	235628935	235667552
CCDS	NID1	CCDS1608.1	1	236141166	236228379
CCDS	GPR137B	CCDS1609.1	1	236305922	236371458
CCDS	EDARADD	CCDS1610.1	1	236557744	236645949
CCDS	EDARADD	CCDS31065.1	1	236558929	236645949
CCDS	HEATR1	CCDS31066.1	1	236714201	236767395
CCDS	RYR2	CCDS55691.1	1	237205821	237995947
CCDS	FMN2	CCDS31069.2	1	240255409	240637454
CCDS	KMO	CCDS1618.1	1	241695744	241755455
CCDS	PLD5	CCDS55692.1	1	242253155	242612658
CCDS	PLD5	CCDS1621.2	1	242253155	242687578
CCDS	SDCCAG8	CCDS31075.1	1	243419475	243663087
CCDS	AKT3	CCDS31076.1	1	243663044	244006472
CCDS	AKT3	CCDS31077.1	1	243668550	244006472
CCDS	ADSS	CCDS1624.1	1	244572887	244615119
CCDS	C1orf101	CCDS44340.1	1	244624731	244803383
CCDS	C1orf101	CCDS1625.1	1	244624731	244798799
CCDS	C1orf101	CCDS55693.1	1	244681917	244803383
CCDS	DESI2	CCDS1626.1	1	244816615	244869091
CCDS	EFCAB2	CCDS44341.1	1	245133720	245285250
CCDS	EFCAB2	CCDS31082.1	1	245133720	245250662
CCDS	CNST	CCDS44343.1	1	246754864	246811354
CCDS	CNST	CCDS1628.1	1	246754864	246829207
CCDS	AHCTF1	CCDS1629.2	1	247004107	247094629
CCDS	ZNF670	CCDS31087.1	1	247200750	247241898
CCDS	ZNF124	CCDS58067.1	1	247287169	247335179
CCDS	ZNF124	CCDS31089.1	1	247319867	247335179
CCDS	NLRP3	CCDS44347.1	1	247582096	247611806
CCDS	NLRP3	CCDS44346.1	1	247582096	247611806
CCDS	NLRP3	CCDS1633.1	1	247582096	247611806
CCDS	NLRP3	CCDS1632.1	1	247582096	247611806
CCDS	GCSAML	CCDS60470.1	1	247712493	247737684
CCDS	GCSAML	CCDS1635.1	1	247712493	247737684
CCDS	OR4F5	CCDS30547.1	1	69090	70008
CCDS	OR4F29	CCDS41220.1	1	367658	368597
CCDS	OR4F16	CCDS41221.1	1	621095	622034
CCDS	SAMD11	CCDS2.2	1	861321	879533
CCDS	NOC2L	CCDS3.1	1	880073	894620
CCDS	KLHL17	CCDS30550.1	1	896073	900571
CCDS	PLEKHN1	CCDS53256.1	1	901911	909955
CCDS	PLEKHN1	CCDS4.1	1	901911	909955
CCDS	HES4	CCDS44034.1	1	934438	935353
CCDS	HES4	CCDS5.1	1	934438	935353
CCDS	ISG15	CCDS6.1	1	948953	949858
CCDS	AGRN	CCDS30551.1	1	955552	990361
CCDS	RNF223	CCDS53257.1	1	1007196	1007946
CCDS	C1orf159	CCDS7.2	1	1018272	1026923
CCDS	TTLL10	CCDS44036.1	1	1114595	1133227
CCDS	TTLL10	CCDS8.1	1	1115433	1120522
CCDS	TNFRSF18	CCDS9.1	1	1138970	1141951
CCDS	TNFRSF18	CCDS30552.1	1	1139223	1141951
CCDS	TNFRSF18	CCDS10.1	1	1139223	1141951
CCDS	TNFRSF4	CCDS11.1	1	1146934	1149507
CCDS	SDF4	CCDS30553.1	1	1152891	1164173
CCDS	SDF4	CCDS12.1	1	1153049	1164173
CCDS	B3GALT6	CCDS13.1	1	1167658	1168648
CCDS	UBE2J2	CCDS16.1	1	1190582	1198741
CCDS	UBE2J2	CCDS15.1	1	1190582	1203372
CCDS	UBE2J2	CCDS14.1	1	1190582	1203372
CCDS	SCNN1D	CCDS44037.2	1	1216041	1226990
CCDS	ACAP3	CCDS19.2	1	1228943	1243195
CCDS	PUSL1	CCDS20.1	1	1244023	1246759
CCDS	CPSF3L	CCDS57961.1	1	1247238	1259988
CCDS	CPSF3L	CCDS57960.1	1	1247238	1257333
CCDS	CPSF3L	CCDS57959.1	1	1247238	1256414
CCDS	CPSF3L	CCDS21.1	1	1247238	1259988
CCDS	GLTPD1	CCDS30555.1	1	1262290	1263143
CCDS	TAS1R3	CCDS30556.1	1	1266725	1269844
CCDS	DVL1	CCDS22.1	1	1271521	1284445
CCDS	MXRA8	CCDS59951.1	1	1288680	1293884
CCDS	MXRA8	CCDS59952.1	1	1288983	1296643
CCDS	MXRA8	CCDS59950.1	1	1288983	1293884
CCDS	MXRA8	CCDS24.1	1	1288983	1293884
CCDS	AURKAIP1	CCDS25.1	1	1309180	1310136
CCDS	CCNL2	CCDS30557.1	1	1322610	1334686
CCDS	CCNL2	CCDS30558.1	1	1328161	1334686
CCDS	MRPL20	CCDS26.1	1	1337462	1342597
CCDS	ANKRD65	CCDS55558.1	1	1354479	1356385
CCDS	ANKRD65	CCDS57962.1	1	1354613	1356385
CCDS	ANKRD65	CCDS57963.1	1	1354921	1356385
CCDS	TMEM88B	CCDS57964.1	1	1361507	1363167
CCDS	VWA1	CCDS28.2	1	1371128	1372823
CCDS	VWA1	CCDS27.1	1	1371128	1375167
CCDS	ATAD3C	CCDS44039.1	1	1386063	1403910
CCDS	ATAD3B	CCDS30.1	1	1407264	1431197
CCDS	ATAD3A	CCDS53259.1	1	1447648	1469452
CCDS	ATAD3A	CCDS31.1	1	1447648	1469452
CCDS	ATAD3A	CCDS53260.1	1	1451423	1469452
CCDS	TMEM240	CCDS44040.1	1	1470738	1475726
CCDS	SSU72	CCDS32.1	1	1477445	1509937
CCDS	C1orf233	CCDS55559.1	1	1534714	1535395
CCDS	MIB2	CCDS53263.1	1	1550839	1565910
CCDS	MIB2	CCDS53262.1	1	1550839	1565910
CCDS	MIB2	CCDS53261.1	1	1550839	1565910
CCDS	MIB2	CCDS41224.2	1	1550839	1565910
CCDS	MIB2	CCDS53264.1	1	1558832	1565681
CCDS	MMP23B	CCDS30559.1	1	1567597	1570001
CCDS	SLC35E2B	CCDS44041.1	1	1597220	1608138
CCDS	CDK11A	CCDS44043.1	1	1634345	1654257
CCDS	CDK11A	CCDS44042.1	1	1634345	1654257
CCDS	SLC35E2	CCDS55560.1	1	1656852	1670996
CCDS	SLC35E2	CCDS33.1	1	1663893	1670996
CCDS	NADK	CCDS55562.1	1	1684342	1696845
CCDS	NADK	CCDS55561.1	1	1684342	1689970
CCDS	NADK	CCDS30565.1	1	1684342	1696845
CCDS	GNB1	CCDS34.1	1	1718769	1756892
CCDS	CALML6	CCDS30566.1	1	1846719	1848632
CCDS	TMEM52	CCDS35.1	1	1849320	1850704
CCDS	GABRD	CCDS36.1	1	1950862	1961721
CCDS	C1orf86	CCDS38.2	1	2121147	2126188
CCDS	C1orf86	CCDS57965.1	1	2121215	2126188
CCDS	MORN1	CCDS40.1	1	2252821	2322972
CCDS	RER1	CCDS41232.1	1	2327229	2334563
CCDS	PEX10	CCDS44045.1	1	2337204	2343941
CCDS	PEX10	CCDS41.1	1	2337204	2343941
CCDS	PLCH2	CCDS59959.1	1	2408027	2436652
CCDS	PANK4	CCDS42.1	1	2440285	2458026
CCDS	HES5	CCDS41233.1	1	2460907	2461603
CCDS	FAM213B	CCDS55564.1	1	2518234	2520866
CCDS	FAM213B	CCDS44.2	1	2518234	2520866
CCDS	MMEL1	CCDS30569.2	1	2522428	2560923
CCDS	ACTRT2	CCDS45.1	1	2938250	2939384
CCDS	ARHGEF16	CCDS46.2	1	3379648	3397151
CCDS	TPRG1L	CCDS47.1	1	3541636	3545167
CCDS	WRAP73	CCDS48.1	1	3547538	3566563
CCDS	TP73	CCDS59965.1	1	3598929	3649326
CCDS	TP73	CCDS55568.1	1	3598929	3649643
CCDS	TP73	CCDS55567.1	1	3598929	3649643
CCDS	TP73	CCDS55566.1	1	3598929	3649326
CCDS	TP73	CCDS49.1	1	3598929	3649643
CCDS	TP73	CCDS44051.1	1	3607469	3648119
CCDS	TP73	CCDS44050.1	1	3607469	3649326
CCDS	TP73	CCDS44049.1	1	3607469	3649643
CCDS	TP73	CCDS55569.1	1	3624139	3649643
CCDS	SMIM1	CCDS57966.1	1	3691937	3692485
CCDS	LRRC47	CCDS51.1	1	3697651	3713040
CCDS	CEP104	CCDS30571.1	1	3731965	3768971
CCDS	DFFB	CCDS52.1	1	3774167	3800305
CCDS	C1orf174	CCDS53.1	1	3806523	3816750
CCDS	KCNAB2	CCDS56.1	1	6100628	6158634
CCDS	KCNAB2	CCDS55.1	1	6100628	6158634
CCDS	KCNAB2	CCDS55570.1	1	6111596	6158634
CCDS	KCNAB2	CCDS55571.1	1	6142254	6158634
CCDS	CHD5	CCDS57.1	1	6166339	6240083
CCDS	RPL22	CCDS58.1	1	6246731	6259633
CCDS	RNF207	CCDS59.2	1	6266595	6279467
CCDS	HES3	CCDS41238.1	1	6304425	6305567
CCDS	GPR153	CCDS64.1	1	6309397	6314965
CCDS	ACOT7	CCDS67.1	1	6324656	6418905
CCDS	ACOT7	CCDS66.1	1	6324656	6420712
CCDS	HES2	CCDS30574.1	1	6478932	6479880
CCDS	ESPN	CCDS70.1	1	6485015	6520206
CCDS	TNFRSF25	CCDS75.1	1	6521493	6526167
CCDS	TNFRSF25	CCDS74.1	1	6521493	6526167
CCDS	TNFRSF25	CCDS73.1	1	6521493	6526167
CCDS	TNFRSF25	CCDS72.1	1	6521493	6526167
CCDS	TNFRSF25	CCDS71.1	1	6521493	6526167
CCDS	PLEKHG5	CCDS57968.1	1	6527622	6545503
CCDS	PLEKHG5	CCDS79.1	1	6527622	6537631
CCDS	PLEKHG5	CCDS57967.1	1	6527902	6537631
CCDS	NOL9	CCDS80.1	1	6585913	6614562
CCDS	TAS1R1	CCDS82.1	1	6615433	6639644
CCDS	TAS1R1	CCDS81.1	1	6615433	6639644
CCDS	ZBTB48	CCDS84.1	1	6640669	6649272
CCDS	KLHL21	CCDS30575.1	1	6653424	6662877
