database_from	OMIM_gene_ids_Gene	Omim_Number	chr	txStart	txEnd
omim	KIAA1324	611298	1	109656776	109745727
omim	SARS	607529	1	109778852	109780791
omim	CELSR2	604265	1	109813445	109818229
omim	PSRC1	613126	1	109822186	109825808
omim	SORT1	602458	1	109856526	109935979
omim	PSMA5	176844	1	109944471	109968754
omim	GPR61	606916	1	110082549	110085498
omim	GNAI3	139370	1	110091232	110136975
omim	MIR197	611189	1	110141514	110141589
omim	GNAT2	139340	1	110145888	110155679
omim	AMPD2	102771	1	110162125	110173028
omim	GSTM4	138333	1	110198702	110204322
omim	GSTM2	138380	1	110210643	110226619
omim	GSTM1	138350	1	110230435	110251661
omim	GSTM5	138385	1	110254876	110260888
omim	GSTM3	138390	1	110279597	110282923
omim	EPS8L3	614989	1	110292701	110306546
omim	CSF1	120420	1	110453607	110467820
omim	AHCYL1	607826	1	110527307	110566357
omim	ALX3	606014	1	110602615	110613322
omim	UBL4B	611127	1	110655061	110656569
omim	SLC6A17	610299	1	110693107	110744824
omim	KCNC4	176265	1	110754769	110825722
omim	RBM15	606077	1	110881944	110889299
omim	SLC16A4	603878	1	110921565	110933644
omim	LAMTOR5	608521	1	110943878	110949047
omim	PROK1	606233	1	110993821	110999976
omim	CYMP	118943	1	111031150	111033892
omim	KCNA10	602420	1	111059838	111061797
omim	KCNA2	176262	1	111136201	111174096
omim	KCNA3	176263	1	111214309	111217655
omim	CD53	151525	1	111415775	111442550
omim	LRIF1	615354	1	111489806	111506701
omim	DRAM2	613360	1	111659954	111682825
omim	DENND2D	615111	1	111729795	111743311
omim	CHI3L2	601526	1	111743392	111786061
omim	CHIA	606080	1	111852995	111863185
omim	PIFO	614234	1	111888909	111895635
omim	OVGP1	603578	1	111957919	111970134
omim	WDR77	611734	1	111982511	111991998
omim	ATP5F1	603270	1	111992105	112003648
omim	ADORA3	600445	1	112025969	112046110
omim	RAP1A	179520	1	112162404	112256101
omim	DDX20	606168	1	112297926	112310638
omim	KCND3	605411	1	112318430	112531777
omim	CTTNBP2NL	615100	1	112938802	113003786
omim	WNT2B	601968	1	113009162	113063905
omim	CAPZA1	601580	1	113161794	113214241
omim	MOV10	610742	1	113217341	113243348
omim	RHOC	165380	1	113243752	113250056
omim	PPM1J	609957	1	113252619	113257913
omim	SLC16A1	600682	1	113454468	113498975
omim	LRIG2	608869	1	113615830	113667824
omim	PHTF1	604950	1	114239823	114301777
omim	PTPN22	600716	1	114356432	114414334
omim	AP4B1	607245	1	114442030	114447485
omim	DCLRE1B	609683	1	114448030	114456708
omim	HIPK1	608003	1	114471995	114520422
omim	OLFML3	610088	1	114522112	114524876
omim	SYT6	607718	1	114631913	114696472
omim	TRIM33	605769	1	114946947	114949589
omim	BCAS2	605783	1	115110504	115124250
omim	AMPD1	102770	1	115215734	115238239
omim	NRAS	164790	1	115247089	115259515
omim	CSDE1	191510	1	115259533	115300604
omim	SIKE1	611656	1	115312099	115323306
omim	SYCP1	602162	1	115397423	115537991
omim	TSHB	188540	1	115572414	115576941
omim	TSPAN2	613133	1	115590631	115632085
omim	NGF	162030	1	115828538	115880857
omim	VANGL1	610132	1	116213764	116226697
omim	CASQ2	114251	1	116243652	116311335
omim	NHLH2	162361	1	116378997	116383747
omim	SLC22A15	608275	1	116575297	116580148
omim	ATP1A1	182310	1	116915881	116947396
omim	CD58	153420	1	117064408	117113661
omim	IGSF3	603491	1	117117030	117210314
omim	CD2	186990	1	117297006	117311850
omim	PTGFRN	601204	1	117509681	117517119
omim	CD101	604516	1	117544433	117579039
omim	TTF2	604718	1	117602924	117645492
omim	TRIM45	609318	1	117654806	117665209
omim	VTCN1	608162	1	117695830	117753549
omim	MAN1A2	604345	1	117910070	118071494
omim	FAM46C	613952	1	118148555	118170994
omim	WDR3	604737	1	118472390	118503049
omim	TBX15	604127	1	119425669	119530428
omim	WARS2	604733	1	119575075	119682947
omim	HAO2	605176	1	119911460	119936751
omim	HSD3B2	613890	1	119957773	119962515
omim	HSD3B1	109715	1	120049825	120057681
omim	PHGDH	606879	1	120254509	120286838
omim	HMGCS2	600234	1	120290618	120311517
omim	REG4	609846	1	120337035	120351428
omim	ADAM30	604779	1	120436155	120439118
omim	NOTCH2	600275	1	120454175	120612240
omim	FAM72B	614711	1	120837783	120854742
omim	FCGR1B	601502	1	120927354	120935931
omim	FAM72D	614712	1	143896451	143913143
omim	SRGAP2B	614703	1	143913614	144094424
omim	NBPF8	613998	1	144151519	144205836
omim	NBPF9	613999	1	144811743	144830301
omim	PDE4DIP	608117	1	144890591	144994876
omim	SEC22B	604029	1	145096219	145116922
omim	NBPF10	614000	1	145293370	145368684
omim	HFE2	608374	1	145413278	145417545
omim	TXNIP	606599	1	145438510	145442592
omim	RBM8A	605313	1	145507632	145509451
omim	GNRHR2	612875	1	145509778	145516076
omim	PEX11B	603867	1	145516251	145523730
omim	ITGA10	604042	1	145525015	145542533
omim	PIAS3	605987	1	145576033	145579288
omim	CD160	604463	1	145695932	145715565
omim	PDZK1	603831	1	145743262	145764074
omim	GPR89A	612821	1	145771639	145804365
omim	NBPF11	614001	1	146034138	146057622
omim	HYDIN2	610813	1	146334177	146349531
omim	NBPF12	608607	1	146384520	146466267
omim	PRKAB2	602741	1	146626684	146644123
omim	FMO5	603957	1	146655883	146696945
omim	CHD1L	613039	1	146714290	146767441
omim	BCL9	602597	1	147013181	147098017
omim	ACP6	611471	1	147119169	147122485
omim	GJA5	121013	1	147228331	147245484
omim	GJA8	600897	1	147374945	147381393
omim	GPR89B	612806	1	147400505	147465571
omim	NBPF14	614003	1	148003659	148025848
omim	NBPF20	614007	1	148250248	148347051
omim	NBPF15	610414	1	148560989	148596263
omim	NBPF16	614005	1	148739442	148758311
omim	FCGR1C	601503	1	149369327	149370551
omim	FCGR1A	146760	1	149754245	149764074
omim	HIST2H4A	142750	1	149804241	149811339
omim	HIST2H3C	142780	1	149811109	149812765
omim	HIST2H2AA3	142720	1	149813504	149814478
omim	HIST2H2BE	601831	1	149856009	149858232
omim	HIST2H2AC	602797	1	149858524	149858961
omim	HIST2H2AB	615014	1	149859018	149859466
omim	BOLA1	613181	1	149871149	149872345
omim	SV2A	185860	1	149874869	149889434
omim	SF3B4	605593	1	149895208	149900236
omim	OTUD7B	611748	1	149912230	149982625
omim	VPS45	610035	1	150039438	150117466
omim	PLEKHO1	608335	1	150125674	150131823
omim	ANP32E	609611	1	150190860	150208460
omim	CA14	604832	1	150230168	150237478
omim	APH1A	607629	1	150238748	150241415
omim	MRPS21	611984	1	150266288	150281414
omim	PRPF3	607301	1	150300233	150325671
omim	RPRD2	614695	1	150337168	150444519
omim	TARS2	612805	1	150459892	150480078
omim	ECM1	602201	1	150480582	150486036
omim	ADAMTSL4	610113	1	150521883	150531224
omim	MCL1	159552	1	150547031	150552066
omim	ENSA	603061	1	150598030	150602035
omim	GOLPH3L	612208	1	150620686	150669630
omim	HORMAD1	609824	1	150686203	150693364
omim	CTSS	116845	1	150702550	150738305
omim	CTSK	601105	1	150776487	150779244
omim	ARNT	126110	1	150784156	150849184
omim	SETDB1	604396	1	150898887	150937213
omim	CERS2	606920	1	150937738	150947319
omim	ANXA9	603319	1	150954724	150956847
omim	BNIPL	611275	1	151009045	151020076
omim	MLLT11	604684	1	151030233	151040970
omim	SEMA6C	609294	1	151104542	151105344
omim	TNFAIP8L2	612112	1	151129104	151132225
omim	SCNM1	608095	1	151138517	151142773
omim	TMOD4	605834	1	151148092	151148760
omim	VPS72	600607	1	151148937	151162634
omim	PIP5K1A	603275	1	151171028	151222007
omim	PSMD4	601648	1	151227184	151239935
omim	ZNF687	610568	1	151254790	151264380
omim	PI4KB	602758	1	151264412	151298724
omim	RFX5	601863	1	151314304	151319802
omim	SELENBP1	604188	1	151339363	151345181
omim	PSMB4	602177	1	151372009	151374420
omim	POGZ	614787	1	151376699	151431655
omim	CGN	609473	1	151483872	151511168
omim	TUFT1	600087	1	151512780	151556058
omim	SNX27	611541	1	151584557	151671550
omim	CELF3	612678	1	151674879	151688528
omim	MRPL9	611824	1	151732118	151736040
omim	OAZ3	605138	1	151735955	151743797
omim	TDRKH	609501	1	151744039	151762998
omim	LINGO4	609794	1	151772739	151778630
omim	RORC	602943	1	151778546	151798567
omim	THEM4	606388	1	151849562	151862226
omim	S100A10	114085	1	151955707	151966300
omim	S100A11	603114	1	152004981	152020383
omim	TCHH	190370	1	152078792	152086556
omim	RPTN	613259	1	152126070	152131704
omim	FLG	135940	1	152274650	152297679
omim	CRNN	611312	1	152381718	152386739
omim	LCE5A	612619	1	152483319	152484653
omim	LCE3E	612617	1	152538129	152539248
omim	LCE3D	612616	1	152551856	152552980
omim	LCE3C	612615	1	152573137	152573562
omim	LCE3B	612614	1	152586286	152586574
omim	LCE3A	612613	1	152595309	152595579
omim	LCE2D	612612	1	152635871	152637135
omim	LCE2C	612611	1	152647770	152649050
omim	LCE2B	612610	1	152658598	152659877
omim	LCE2A	612609	1	152670839	152671918
omim	LCE4A	612618	1	152681522	152681910
omim	KPRP	613260	1	152730505	152734529
omim	LCE1F	612608	1	152748847	152749445
omim	LCE1E	612607	1	152758689	152760178
omim	LCE1D	612606	1	152769226	152770657
omim	LCE1C	612605	1	152777310	152779107
omim	LCE1B	612604	1	152784446	152785585
omim	LCE1A	612603	1	152798522	152800665
omim	SMCP	601148	1	152850792	152857523
omim	IVL	147360	1	152881022	152884360
omim	SPRR1A	182265	1	152957706	152957976
omim	SPRR3	182271	1	152974246	152976332
omim	SPRR1B	182266	1	153003677	153005376
omim	SPRR2A	182267	1	153028588	153030013
omim	SPRR2B	182268	1	153043035	153113927
omim	LELP1	611042	1	153175918	153177596
omim	LOR	152445	1	153232175	153234598
omim	PGLYRP3	608197	1	153270337	153283194
omim	PGLYRP4	608198	1	153302595	153321022
omim	S100A9	123886	1	153330329	153333503
omim	S100A12	603112	1	153346183	153348125
omim	S100A8	123885	1	153362507	153363664
omim	S100A7	600353	1	153430219	153432350
omim	S100A6	114110	1	153507074	153508720
omim	S100A5	176991	1	153509622	153514241
omim	S100A4	114210	1	153516096	153522612
omim	S100A3	176992	1	153519988	153521602
omim	S100A2	176993	1	153533824	153538018
omim	S100A14	607986	1	153586756	153588790
omim	S100A13	601989	1	153591279	153599524
omim	S100A1	176940	1	153600872	153604513
omim	CHTOP	614206	1	153606555	153618778
omim	SNAPIN	607007	1	153631202	153634040
omim	ILF2	603181	1	153639758	153643458
omim	NPR1	108960	1	153651112	153666468
omim	INTS3	611347	1	153723329	153746204
omim	SLC27A3	604193	1	153746829	153752633
omim	GATAD2B	614998	1	153777200	153895451
omim	CRTC2	608972	1	153920150	153931052
omim	SLC39A1	604740	1	153931587	153940188
omim	CREB3L4	607138	1	153940345	153946832
omim	JTB	604671	1	153946744	153950164
omim	RAB13	602672	1	153954129	153958722
omim	RPS27	603702	1	153963237	153964174
omim	TPM3	191030	1	154131084	154155606
omim	HAX1	605998	1	154245084	154248349
omim	AQP10	606578	1	154293565	154296518
omim	ATP8B2	605867	1	154301274	154314264
omim	IL6R	147880	1	154377698	154439353
omim	SHE	610482	1	154451956	154474589
omim	CHRNB2	118507	1	154540256	154552502
omim	ADAR	146920	1	154554542	154600440
omim	KCNN3	602983	1	154679901	154832319
omim	PMVK	607622	1	154897209	154909467
omim	PYGO2	606903	1	154931215	154934512
omim	SHC1	600560	1	154935804	154938238
omim	CKS1B	116900	1	154949774	154951550
omim	FLAD1	610595	1	154955827	154963682
omim	LENEP	607377	1	154966063	154966618
omim	ZBTB7B	607646	1	154975126	154989244
omim	ADAM15	605548	1	155023826	155035145
omim	EFNA4	601380	1	155036212	155042014
omim	EFNA3	601381	1	155051347	155060014
omim	EFNA1	191164	1	155099935	155107333
omim	SLC50A1	613683	1	155107819	155110844
omim	DPM3	605951	1	155112366	155112883
omim	TRIM46	600986	1	155146442	155157447
omim	MUC1	158340	1	155158423	155162684
omim	THBS3	188062	1	155167687	155177690
omim	MTX1	600605	1	155178489	155183614
omim	GBA	606463	1	155204242	155211025
omim	SCAMP3	606913	1	155225797	155230241
omim	CLK2	602989	1	155232970	155247501
omim	HCN3	609973	1	155247489	155259638
omim	PKLR	609712	1	155260043	155271225
omim	FDPS	134629	1	155278642	155290456
omim	ASH1L	607999	1	155451201	155532598
omim	YY1AP1	607860	1	155629236	155658364
omim	DAP3	602074	1	155658873	155708317
omim	GON4L	610393	1	155719507	155829191
omim	SYT11	608741	1	155829346	155851946
omim	RIT1	609591	1	155867598	155881195
omim	RXFP4	609043	1	155911479	155912625
omim	ARHGEF2	607560	1	155916645	155959864
omim	SSR2	600867	1	155978895	155990724
omim	UBQLN4	605440	1	156018292	156023441
omim	LAMTOR2	610389	1	156024640	156028294
omim	RAB25	612942	1	156030996	156039897
omim	MEX3A	611007	1	156041803	156051789
omim	LMNA	150330	1	156084460	156109878
omim	SEMA4A	607292	1	156123387	156147534
omim	SLC25A44	610824	1	156163879	156182587
omim	PMF1	609176	1	156182795	156203443
omim	BGLAP	112260	1	156211752	156213112
omim	PAQR6	614579	1	156213206	156217843
omim	SMG5	610962	1	156219014	156252616
omim	CCT3	600114	1	156302443	156308102
omim	RHBG	607079	1	156339002	156355009
omim	MIR9-1	611186	1	156390122	156390230
omim	MEF2D	600663	1	156433518	156470620
omim	APOA1BP	608862	1	156561553	156563923
omim	BCAN	600347	1	156611739	156629315
omim	NES	600915	1	156638554	156647189
omim	CRABP2	180231	1	156669547	156675539
omim	ISG20L2	611930	1	156691686	156695659
omim	MRPL24	611836	1	156707094	156708019
omim	HDGF	600339	1	156713136	156722240
omim	PRCC	179755	1	156737345	156770602
omim	SH2D2A	604514	1	156784289	156786552
omim	INSRR	147671	1	156809854	156828810
omim	NTRK1	191315	1	156830685	156851434
omim	PEAR1	610278	1	156863522	156886226
omim	ARHGEF11	605708	1	156904631	157015162
omim	ETV3	164873	1	157102936	157108266
omim	FCRL5	605877	1	157493831	157522283
omim	FCRL4	605876	1	157544610	157559041
omim	FCRL3	606510	1	157646270	157670528
omim	FCRL2	606509	1	157716510	157746909
omim	FCRL1	606508	1	157764325	157773991
omim	CD5L	602592	1	157805735	157868046
omim	KIRREL	607428	1	157963062	158065841
omim	CD1D	188410	1	158149736	158154686
omim	CD1A	188370	1	158223926	158228059
omim	CD1C	188340	1	158259575	158263420
omim	CD1B	188360	1	158297740	158301321
omim	CD1E	188411	1	158323539	158326738
omim	SPTA1	182860	1	158580277	158656488
omim	MNDA	159553	1	158801140	158812513
omim	PYHIN1	612677	1	158901349	158946518
omim	IFI16	147586	1	158979681	159024945
omim	AIM2	604578	1	159032273	159046691
omim	CADM3	609743	1	159141398	159173103
omim	DARC	613665	1	159173096	159176288
omim	FCER1A	147140	1	159272125	159277783
omim	APCS	104770	1	159557614	159558655
omim	CRP	123260	1	159682082	159684379
omim	FCRL6	613562	1	159770301	159786041
omim	SLAMF8	606620	1	159799797	159807039
omim	CCDC19	605152	1	159842153	159869953
omim	TAGLN2	604634	1	159888566	159894341
omim	IGSF9	609738	1	159896828	159915386
omim	SLAMF9	608589	1	159921281	159924010
omim	PIGM	610273	1	159997461	160001783
omim	KCNJ10	602208	1	160007256	160040038
omim	KCNJ9	600932	1	160051359	160060353
omim	IGSF8	606644	1	160061129	160068479
omim	ATP1A2	182340	1	160085566	160111335
omim	ATP1A4	607321	1	160121359	160156767
omim	CASQ1	114250	1	160167999	160171283
omim	PEA15	603434	1	160175169	160183825
omim	PEX19	600279	1	160246601	160254936
omim	COPA	601924	1	160259062	160313038
omim	NCSTN	605254	1	160313175	160328313
omim	NHLH1	162360	1	160336856	160342638
omim	VANGL2	600533	1	160370375	160398468
omim	SLAMF6	606446	1	160454844	160493043
omim	CD84	604513	1	160518034	160549294
omim	SLAMF1	603492	1	160606800	160616811
omim	CD48	109530	1	160648535	160681641
omim	SLAMF7	606625	1	160709039	160723655
omim	LY9	600684	1	160765997	160784433
omim	CD244	605554	1	160799949	160832645
omim	ITLN1	609873	1	160849101	160851311
omim	ITLN2	609874	1	160914814	160924589
omim	F11R	605721	1	160965000	160991138
omim	USF1	191523	1	161009644	161013149
omim	ARHGAP30	614264	1	161016737	161039456
omim	PVRL4	609607	1	161041929	161044048
omim	PFDN2	613466	1	161070345	161087901
omim	NIT1	604618	1	161087907	161090983
omim	DEDD	606841	1	161091814	161100627
omim	UFC1	610554	1	161123541	161128646
omim	USP21	604729	1	161131152	161135513
omim	PPOX	600923	1	161136204	161141006
omim	B4GALT3	604014	1	161141101	161147287
omim	ADAMTS4	603876	1	161159537	161168846
omim	NDUFS2	602985	1	161169104	161184185
omim	FCER1G	147139	1	161185086	161189038
omim	APOA2	107670	1	161192081	161193403
omim	NR1I3	603881	1	161199471	161207891
omim	MPZ	159440	1	161275658	161279762
omim	SDHC	602413	1	161284177	161332223
omim	FCGR2A	146790	1	161475219	161488348
omim	HSPA6	140555	1	161494035	161496681
omim	FCGR3A	146740	1	161511554	161519818
omim	FCGR2B	604590	1	161551100	161648440
omim	FCGR2C	612169	1	161551129	161569593
omim	FCGR3B	610665	1	161592991	161601158
omim	FCRLA	606891	1	161677054	161683258
omim	FCRLB	609251	1	161692448	161697454
omim	DUSP12	604835	1	161719547	161727028
omim	ATF6	605537	1	161736083	161933860
omim	NOS1AP	605551	1	162039563	162338241
omim	SH2D1B	608510	1	162372266	162381928
omim	UHMK1	608849	1	162467594	162499419
omim	UAP1	602862	1	162535826	162569621
omim	DDR2	191311	1	162602254	162750237
omim	HSD17B7	606756	1	162760578	162767939
omim	RGS4	602516	1	163039150	163044545
omim	RGS5	603276	1	163116845	163187426
omim	NUF2	611772	1	163291689	163325517
omim	PBX1	176310	1	164546020	164816338
omim	LMX1A	600298	1	165171103	165325952
omim	RXRG	180247	1	165370158	165414433
omim	LRRC52	615218	1	165513243	165533198
omim	MGST3	604564	1	165600476	165624857
omim	ALDH9A1	602733	1	165631452	165668100
omim	TMCO1	614123	1	165696031	165738139
omim	UCK2	609329	1	165797058	165877607
omim	TADA1	612763	1	166825746	166845564
omim	MAEL	611368	1	166959161	166991451
omim	GPA33	602171	1	167022072	167047956
omim	POU2F1	164175	1	167301108	167385186
omim	CD247	186780	1	167399876	167487847
omim	RCSD1	610579	1	167599329	167675486
omim	MPZL1	604376	1	167691225	167760056
omim	ADCY10	605205	1	167778881	167883340
omim	MPC2	614737	1	167885966	167905278
omim	DCAF6	610494	1	167906055	168045072
omim	GPR161	612250	1	168054515	168105903
omim	TIPRL	611807	1	168148170	168169950
omim	TBX19	604614	1	168277254	168283662
omim	XCL2	604828	1	168510002	168513235
omim	XCL1	600250	1	168545710	168551315
omim	DPT	125597	1	168664696	168698502
omim	ATP1B1	182330	1	169079835	169101254
omim	NME7	613465	1	169101768	169337205
omim	BLZF1	608692	1	169337207	169365778
omim	SLC19A2	603941	1	169433146	169455241
omim	F5	612309	1	169483403	169555826
omim	SELP	173610	1	169559384	169599315
omim	SELL	153240	1	169659807	169680839
omim	SELE	131210	1	169691780	169703220
omim	METTL18	615255	1	169761669	169764107
omim	SCYL3	608192	1	169821803	169863076
omim	KIFAP3	601836	1	169890466	170043729
omim	GORAB	607983	1	170501271	170514930
omim	PRRX1	167420	1	170633046	170708560
omim	FMO3	136132	1	171060045	171086597
omim	FMO2	603955	1	171154387	171181822
omim	FMO1	136130	1	171217689	171254766
omim	FMO4	136131	1	171283372	171311223
omim	MYOC	601652	1	171604556	171621811
omim	VAMP4	606909	1	171669311	171711202
omim	DNM3	611445	1	171810639	172381857
omim	MIR214	610721	1	172107937	172108047
omim	MIR199A2	610720	1	172113674	172113784
omim	PIGC	601730	1	172410596	172413200
omim	FASLG	134638	1	172628153	172636014
omim	TNFSF18	603898	1	173009099	173020056
omim	TNFSF4	603594	1	173157602	173174863
omim	PRDX6	602316	1	173446404	173457946
omim	CENPL	611503	1	173790946	173793611
omim	DARS2	610956	1	173793796	173827682
omim	GAS5	608280	1	173834996	173836827
omim	SERPINC1	107300	1	173881117	173886454
omim	RC3H1	609424	1	173900351	173962202
omim	GPR52	604106	1	174417211	174418683
omim	RABGAP1L	609238	1	174769069	174964445
omim	CACYBP	606186	1	174969348	174979215
omim	MRPS14	611978	1	174979924	174983960
omim	TNR	601995	1	175291934	175712906
omim	RFWD2	608067	1	175913966	176176629
omim	ASTN1	600904	1	176826437	177134003
omim	SEC16B	612855	1	177896700	177905501
omim	RASAL2	606136	1	178062863	178448644
omim	ANGPTL1	603874	1	178819758	178840157
omim	FAM20B	611063	1	178995030	179045697
omim	TOR3A	607555	1	179051220	179067158
omim	ABL2	164690	1	179079715	179198819
omim	SOAT1	102642	1	179262931	179323138
omim	NPHS2	604766	1	179519673	179545068
omim	FAM163A	611727	1	179712297	179785333
omim	TOR1AIP2	614513	1	179809101	179846934
omim	TOR1AIP1	614512	1	179851431	179888412
omim	QSOX1	603120	1	180123968	180173165
omim	LHX4	602146	1	180199420	180249380
omim	XPR1	605237	1	180601167	180855262
omim	STX6	603944	1	180945425	180992005
omim	MR1	600764	1	181003145	181024420
omim	IER5	607177	1	181057637	181059977
omim	CACNA1E	601013	1	181452715	181770716
omim	GLUL	138290	1	182352028	182359439
omim	RGSL1	611012	1	182419280	182523785
omim	RNASEL	180435	1	182547255	182558391
omim	RGS16	602514	1	182567757	182573543
omim	RGS8	607189	1	182615238	182641064
omim	NPL	611412	1	182763484	182798588
omim	DHX9	603115	1	182808503	182856886
omim	LAMC1	150290	1	182992594	183114727
omim	LAMC2	150292	1	183155422	183214035
omim	NMNAT2	608701	1	183217371	183274009
omim	SMG7	610964	1	183441612	183523328
omim	NCF2	608515	1	183529380	183533186
omim	ARPC5	604227	1	183595592	183604892
omim	APOBEC4	609908	1	183615540	183622448
omim	RGL1	605667	1	183774289	183895752
omim	TSEN15	608756	1	184020810	184043346
omim	EDEM3	610214	1	184662956	184723701
omim	RNF2	608985	1	185014495	185071740
omim	TRMT1L	611673	1	185087219	185126116
omim	IVNS1ABP	609209	1	185266897	185280439
omim	HMCN1	608548	1	185703682	186160085
omim	PRG4	604283	1	186265404	186283686
omim	TPR	189940	1	186321146	186344457
omim	C1orf27	609335	1	186345000	186390510
omim	OCLM	604301	1	186369703	186370587
omim	PDC	171490	1	186413110	186418591
omim	PTGS2	600262	1	186642024	186649555
omim	PLA2G4A	600522	1	186798121	186957806
omim	RGS18	607192	1	192127586	192154945
omim	RGS21	612407	1	192286121	192336415
