Database_from	ID	Chromosome	Start_Coordinate	Stop_Coordinate
PseudoGene	PGOHUM00000244530	1	246676882	246677203
PseudoGene	PGOHUM00000244531	1	246680452	246680814
PseudoGene	PGOHUM00000244532	1	246691862	246692139
PseudoGene	PGOHUM00000244533	1	246795556	246795779
PseudoGene	PGOHUM00000244534	1	246798764	246799805
PseudoGene	PGOHUM00000244535	1	246918816	246919134
PseudoGene	PGOHUM00000244536	1	246973111	246973338
PseudoGene	PGOHUM00000244539	1	247347118	247348780
PseudoGene	PGOHUM00000244540	1	247353213	247354317
PseudoGene	PGOHUM00000244541	1	247363331	247363495
PseudoGene	PGOHUM00000244542	1	247400232	247401099
PseudoGene	PGOHUM00000244545	1	248246938	248247898
PseudoGene	PGOHUM00000244546	1	248712754	248713032
PseudoGene	PGOHUM00000244547	1	248885297	248885509
PseudoGene	PGOHUM00000244548	1	249065840	249067987
PseudoGene	PGOHUM00000244549	1	249230772	249231036
PseudoGene	PGOHUM00000244550	1	12982	13670
PseudoGene	PGOHUM00000244551	1	52476	53354
PseudoGene	PGOHUM00000244552	1	62952	63851
PseudoGene	PGOHUM00000244554	1	131125	135623
PseudoGene	PGOHUM00000244556	1	228521	228761
PseudoGene	PGOHUM00000244563	1	564291	564810
PseudoGene	PGOHUM00000244564	1	565020	566060
PseudoGene	PGOHUM00000244565	1	566454	567993
PseudoGene	PGOHUM00000244566	1	568137	568815
PseudoGene	PGOHUM00000244567	1	569076	569753
PseudoGene	PGOHUM00000244568	1	569756	570350
PseudoGene	PGOHUM00000244569	1	610225	610621
PseudoGene	PGOHUM00000244572	1	717298	717609
PseudoGene	PGOHUM00000244573	1	808665	809726
PseudoGene	PGOHUM00000244574	1	998457	999969
PseudoGene	PGOHUM00000244575	1	1314044	1314409
PseudoGene	PGOHUM00000244579	1	1604714	1605836
PseudoGene	PGOHUM00000244581	1	1667250	1668686
PseudoGene	PGOHUM00000244582	1	2986222	2987261
PseudoGene	PGOHUM00000244583	1	6126125	6126349
PseudoGene	PGOHUM00000244584	1	6514476	6516251
PseudoGene	PGOHUM00000244585	1	6608508	6608680
PseudoGene	PGOHUM00000244586	1	8002432	8002786
PseudoGene	PGOHUM00000244588	1	8249886	8252833
PseudoGene	PGOHUM00000244591	1	8858534	8859562
PseudoGene	PGOHUM00000244592	1	8891066	8891434
PseudoGene	PGOHUM00000244594	1	8969786	8969968
PseudoGene	PGOHUM00000244595	1	9636485	9637040
PseudoGene	PGOHUM00000244596	1	9841131	9841295
PseudoGene	PGOHUM00000244597	1	10118731	10119712
PseudoGene	PGOHUM00000244598	1	10955818	10956060
PseudoGene	PGOHUM00000244600	1	11937827	11940464
PseudoGene	PGOHUM00000244601	1	12745339	12745533
PseudoGene	PGOHUM00000244602	1	12752914	12753027
PseudoGene	PGOHUM00000244603	1	12921074	12921217
PseudoGene	PGOHUM00000244604	1	12985990	12988078
PseudoGene	PGOHUM00000244605	1	13140450	13141720
PseudoGene	PGOHUM00000244606	1	13142562	13144997
PseudoGene	PGOHUM00000244607	1	13196270	13199064
PseudoGene	PGOHUM00000244608	1	13351482	13354320
PseudoGene	PGOHUM00000244609	1	13411551	13414479
PseudoGene	PGOHUM00000244610	1	13632348	13635276
PseudoGene	PGOHUM00000244611	1	13881535	13881789
PseudoGene	PGOHUM00000244612	1	15552860	15553739
PseudoGene	PGOHUM00000244613	1	15931077	15931535
PseudoGene	PGOHUM00000244614	1	16119299	16119781
PseudoGene	PGOHUM00000244615	1	16154727	16155164
PseudoGene	PGOHUM00000244617	1	16316366	16320251
PseudoGene	PGOHUM00000244619	1	16860723	16861095
PseudoGene	PGOHUM00000244620	1	16865561	16866067
PseudoGene	PGOHUM00000244621	1	16972080	16972178
PseudoGene	PGOHUM00000244623	1	17076722	17077459
PseudoGene	PGOHUM00000244624	1	17183206	17185778
PseudoGene	PGOHUM00000244625	1	18839612	18839878
PseudoGene	PGOHUM00000244626	1	19624010	19624374
PseudoGene	PGOHUM00000244627	1	19934608	19935059
PseudoGene	PGOHUM00000244628	1	20365423	20365937
PseudoGene	PGOHUM00000244629	1	20852482	20853243
PseudoGene	PGOHUM00000244630	1	21724486	21724857
PseudoGene	PGOHUM00000244631	1	21760804	21763314
PseudoGene	PGOHUM00000244632	1	22094762	22095010
PseudoGene	PGOHUM00000244633	1	22234591	22235070
PseudoGene	PGOHUM00000244634	1	22357011	22357205
PseudoGene	PGOHUM00000244635	1	23571258	23571721
PseudoGene	PGOHUM00000244636	1	23737325	23737647
PseudoGene	PGOHUM00000244638	1	24890088	24890459
PseudoGene	PGOHUM00000244639	1	25608404	25608502
PseudoGene	PGOHUM00000244640	1	26213851	26214093
PseudoGene	PGOHUM00000244642	1	26653178	26653527
PseudoGene	PGOHUM00000244643	1	26973937	26974171
PseudoGene	PGOHUM00000244644	1	27306656	27307463
PseudoGene	PGOHUM00000244645	1	27310090	27310512
PseudoGene	PGOHUM00000244646	1	27503242	27503765
PseudoGene	PGOHUM00000244647	1	27533421	27534281
PseudoGene	PGOHUM00000244648	1	27537755	27537972
PseudoGene	PGOHUM00000244649	1	27637731	27638326
PseudoGene	PGOHUM00000244650	1	27651809	27652284
PseudoGene	PGOHUM00000244651	1	28065615	28065947
PseudoGene	PGOHUM00000244652	1	28066465	28067137
PseudoGene	PGOHUM00000244653	1	28436708	28436812
PseudoGene	PGOHUM00000244654	1	28780051	28780444
PseudoGene	PGOHUM00000244656	1	31509618	31510093
PseudoGene	PGOHUM00000244658	1	32887374	32887481
PseudoGene	PGOHUM00000244659	1	32887580	32887920
PseudoGene	PGOHUM00000244660	1	32888367	32888480
PseudoGene	PGOHUM00000244661	1	33445546	33446070
PseudoGene	PGOHUM00000244662	1	33452568	33453836
PseudoGene	PGOHUM00000244663	1	33932647	33933090
PseudoGene	PGOHUM00000244664	1	33933675	33934519
PseudoGene	PGOHUM00000244665	1	34304122	34305738
PseudoGene	PGOHUM00000244668	1	35587623	35588091
PseudoGene	PGOHUM00000244669	1	35816323	35817205
PseudoGene	PGOHUM00000244673	1	37095936	37096413
PseudoGene	PGOHUM00000244674	1	37796453	37796583
PseudoGene	PGOHUM00000244675	1	38010375	38010899
PseudoGene	PGOHUM00000244676	1	38242342	38242945
PseudoGene	PGOHUM00000244677	1	38243798	38245091
PseudoGene	PGOHUM00000244678	1	38306517	38307352
PseudoGene	PGOHUM00000244679	1	39174602	39176561
PseudoGene	PGOHUM00000244680	1	39980628	39982159
PseudoGene	PGOHUM00000244681	1	39986856	39987250
PseudoGene	PGOHUM00000244682	1	40183700	40184265
PseudoGene	PGOHUM00000244683	1	40428219	40429073
PseudoGene	PGOHUM00000244684	1	40598434	40599118
PseudoGene	PGOHUM00000244685	1	40830428	40830853
PseudoGene	PGOHUM00000244687	1	41564331	41564802
PseudoGene	PGOHUM00000244688	1	42007739	42009819
PseudoGene	PGOHUM00000244689	1	42506268	42507390
PseudoGene	PGOHUM00000244690	1	42606663	42607050
PseudoGene	PGOHUM00000244691	1	42957410	42958166
PseudoGene	PGOHUM00000244692	1	43036636	43037062
PseudoGene	PGOHUM00000244693	1	43298572	43298793
PseudoGene	PGOHUM00000244694	1	43368903	43369580
PseudoGene	PGOHUM00000244695	1	43569785	43570154
PseudoGene	PGOHUM00000244696	1	44209135	44209386
PseudoGene	PGOHUM00000244697	1	45424229	45425064
PseudoGene	PGOHUM00000244701	1	46246949	46247629
PseudoGene	PGOHUM00000244702	1	46570620	46570844
PseudoGene	PGOHUM00000244703	1	46901580	46901711
PseudoGene	PGOHUM00000244705	1	47357311	47358502
PseudoGene	PGOHUM00000244706	1	48015868	48016422
PseudoGene	PGOHUM00000244707	1	48477349	48477477
PseudoGene	PGOHUM00000244711	1	50482758	50483176
PseudoGene	PGOHUM00000244712	1	50791804	50792682
PseudoGene	PGOHUM00000244713	1	51246012	51246821
PseudoGene	PGOHUM00000244714	1	51312141	51312511
PseudoGene	PGOHUM00000244715	1	51837936	51838896
PseudoGene	PGOHUM00000244716	1	52174755	52175611
PseudoGene	PGOHUM00000244717	1	52325449	52325806
PseudoGene	PGOHUM00000244718	1	52446145	52446489
PseudoGene	PGOHUM00000244719	1	52645518	52646223
PseudoGene	PGOHUM00000244720	1	52719293	52719851
PseudoGene	PGOHUM00000244721	1	52834348	52834914
PseudoGene	PGOHUM00000244722	1	53038787	53039490
PseudoGene	PGOHUM00000244724	1	53174794	53175111
PseudoGene	PGOHUM00000244726	1	53651967	53652543
PseudoGene	PGOHUM00000244727	1	54307218	54307504
PseudoGene	PGOHUM00000244728	1	54555529	54555768
PseudoGene	PGOHUM00000244729	1	54990314	54990604
PseudoGene	PGOHUM00000244730	1	55002469	55003428
PseudoGene	PGOHUM00000244731	1	55688052	55689042
PseudoGene	PGOHUM00000244732	1	55833138	55834444
PseudoGene	PGOHUM00000244733	1	57004124	57004553
PseudoGene	PGOHUM00000244735	1	59465348	59466163
PseudoGene	PGOHUM00000244736	1	60563073	60563649
PseudoGene	PGOHUM00000244737	1	62119821	62120578
PseudoGene	PGOHUM00000244738	1	62504484	62504780
PseudoGene	PGOHUM00000244740	1	62654875	62655190
PseudoGene	PGOHUM00000244741	1	62656194	62656600
PseudoGene	PGOHUM00000244742	1	62996307	62996541
PseudoGene	PGOHUM00000244743	1	63727784	63728378
PseudoGene	PGOHUM00000244744	1	65384125	65384365
PseudoGene	PGOHUM00000244745	1	65407643	65408045
PseudoGene	PGOHUM00000244746	1	65620163	65620330
PseudoGene	PGOHUM00000244747	1	67743735	67744075
PseudoGene	PGOHUM00000244749	1	68026756	68027100
PseudoGene	PGOHUM00000244750	1	68509012	68509917
PseudoGene	PGOHUM00000244751	1	68748051	68748303
PseudoGene	PGOHUM00000244752	1	70385040	70385520
PseudoGene	PGOHUM00000244753	1	70996209	70997189
PseudoGene	PGOHUM00000244754	1	72203858	72204034
PseudoGene	PGOHUM00000244755	1	72740226	72740840
PseudoGene	PGOHUM00000244756	1	72767156	72767510
PseudoGene	PGOHUM00000244758	1	75987050	75987886
PseudoGene	PGOHUM00000244759	1	76047781	76048244
PseudoGene	PGOHUM00000244760	1	77165441	77166220
PseudoGene	PGOHUM00000244762	1	77660503	77661084
PseudoGene	PGOHUM00000244763	1	78312793	78314484
PseudoGene	PGOHUM00000244764	1	78319406	78319576
PseudoGene	PGOHUM00000244765	1	78557183	78557737
PseudoGene	PGOHUM00000244766	1	79131956	79132379
PseudoGene	PGOHUM00000244767	1	79214737	79216341
PseudoGene	PGOHUM00000244768	1	79986765	79987891
PseudoGene	PGOHUM00000244769	1	80589863	80590057
PseudoGene	PGOHUM00000244770	1	80749037	80749654
PseudoGene	PGOHUM00000244771	1	80961588	80961915
PseudoGene	PGOHUM00000244772	1	81546463	81546861
PseudoGene	PGOHUM00000244773	1	81674253	81674901
PseudoGene	PGOHUM00000244775	1	81967455	81969151
PseudoGene	PGOHUM00000244776	1	82187385	82188743
PseudoGene	PGOHUM00000244777	1	84551424	84551913
PseudoGene	PGOHUM00000244778	1	84710017	84710257
PseudoGene	PGOHUM00000244779	1	84810361	84810559
PseudoGene	PGOHUM00000244780	1	87101639	87120391
PseudoGene	PGOHUM00000244782	1	87511560	87512400
PseudoGene	PGOHUM00000244783	1	88778836	88778985
PseudoGene	PGOHUM00000244785	1	89294796	89295099
PseudoGene	PGOHUM00000244786	1	89389071	89389668
PseudoGene	PGOHUM00000244787	1	89703107	89798801
PseudoGene	PGOHUM00000244788	1	89859580	89860219
PseudoGene	PGOHUM00000244789	1	89875878	89890010
PseudoGene	PGOHUM00000244790	1	91489474	91490363
PseudoGene	PGOHUM00000244791	1	91793938	91795073
PseudoGene	PGOHUM00000244792	1	92065728	92065880
PseudoGene	PGOHUM00000244793	1	92108072	92109637
PseudoGene	PGOHUM00000244794	1	92532017	92533366
PseudoGene	PGOHUM00000244795	1	92590860	92592020
PseudoGene	PGOHUM00000244796	1	92668911	92669535
PseudoGene	PGOHUM00000244798	1	93221371	93222512
PseudoGene	PGOHUM00000244799	1	93397136	93397645
PseudoGene	PGOHUM00000244800	1	93744648	93744749
PseudoGene	PGOHUM00000244801	1	94767594	94768578
PseudoGene	PGOHUM00000244804	1	96912486	96913871
PseudoGene	PGOHUM00000244805	1	98011257	98012516
PseudoGene	PGOHUM00000244807	1	98240199	98240588
PseudoGene	PGOHUM00000244808	1	98321131	98322381
PseudoGene	PGOHUM00000244809	1	98542370	98543056
PseudoGene	PGOHUM00000244810	1	99473764	99474030
PseudoGene	PGOHUM00000244811	1	99929925	99930331
PseudoGene	PGOHUM00000244813	1	100308166	100308318
PseudoGene	PGOHUM00000244814	1	100564816	100565046
PseudoGene	PGOHUM00000244815	1	100662372	100662607
PseudoGene	PGOHUM00000244816	1	100678849	100679223
PseudoGene	PGOHUM00000244819	1	101656076	101656544
PseudoGene	PGOHUM00000244820	1	101721832	101722176
PseudoGene	PGOHUM00000244821	1	102348075	102348450
PseudoGene	PGOHUM00000244822	1	102358653	102359601
PseudoGene	PGOHUM00000244823	1	104112178	104113293
PseudoGene	PGOHUM00000244824	1	104256342	104262490
PseudoGene	PGOHUM00000244825	1	104469189	104470446
PseudoGene	PGOHUM00000244826	1	104615632	104616156
PseudoGene	PGOHUM00000244827	1	105976618	105977445
PseudoGene	PGOHUM00000244828	1	106240652	106240849
PseudoGene	PGOHUM00000244829	1	106434361	106436139
PseudoGene	PGOHUM00000244830	1	107322845	107323057
PseudoGene	PGOHUM00000244831	1	107360273	107360961
PseudoGene	PGOHUM00000244832	1	108047825	108048067
PseudoGene	PGOHUM00000244833	1	108815761	108878745
PseudoGene	PGOHUM00000244835	1	109045001	109046074
PseudoGene	PGOHUM00000244836	1	109051196	109051864
PseudoGene	PGOHUM00000244837	1	109572688	109572938
PseudoGene	PGOHUM00000244839	1	110193994	110194719
PseudoGene	PGOHUM00000244840	1	110213891	110214303
PseudoGene	PGOHUM00000244841	1	110799355	110799549
PseudoGene	PGOHUM00000244842	1	111026539	111029705
PseudoGene	PGOHUM00000244843	1	111396561	111397484
PseudoGene	PGOHUM00000244847	1	111866463	111866696
PseudoGene	PGOHUM00000244848	1	111922892	111923191
PseudoGene	PGOHUM00000244849	1	111980136	111980543
PseudoGene	PGOHUM00000244850	1	112905888	112906203
PseudoGene	PGOHUM00000244851	1	113290717	113291094
PseudoGene	PGOHUM00000244852	1	113433506	113433712
PseudoGene	PGOHUM00000244853	1	113466046	113466960
PseudoGene	PGOHUM00000244854	1	113711616	113712022
PseudoGene	PGOHUM00000244856	1	113992328	113993307
PseudoGene	PGOHUM00000244857	1	114896608	114897781
PseudoGene	PGOHUM00000244859	1	115010938	115011903
PseudoGene	PGOHUM00000244863	1	116099447	116100087
PseudoGene	PGOHUM00000244864	1	116107222	116108050
PseudoGene	PGOHUM00000244865	1	116459118	116459317
PseudoGene	PGOHUM00000244866	1	117560882	117561181
PseudoGene	PGOHUM00000244867	1	117680851	117681228
PseudoGene	PGOHUM00000244868	1	118092037	118092537
PseudoGene	PGOHUM00000244869	1	119255616	119256299
PseudoGene	PGOHUM00000244870	1	119985494	119988709
PseudoGene	PGOHUM00000244871	1	120009838	120016423
PseudoGene	PGOHUM00000244872	1	120081126	120088506
PseudoGene	PGOHUM00000244873	1	120106683	120114687
PseudoGene	PGOHUM00000244874	1	120143957	120151873
PseudoGene	PGOHUM00000244875	1	120395948	120396368
PseudoGene	PGOHUM00000244876	1	120428929	120429550
PseudoGene	PGOHUM00000244877	1	120837854	120838028
PseudoGene	PGOHUM00000244878	1	120880883	120881269
PseudoGene	PGOHUM00000244879	1	120904675	120905087
PseudoGene	PGOHUM00000244880	1	120906043	120906420
PseudoGene	PGOHUM00000244882	1	121115823	121129701
PseudoGene	PGOHUM00000244883	1	121244144	121245688
PseudoGene	PGOHUM00000244885	1	121298295	121306710
PseudoGene	PGOHUM00000244886	1	142688145	142688909
PseudoGene	PGOHUM00000244887	1	142791488	142792541
PseudoGene	PGOHUM00000244888	1	142799587	142799742
PseudoGene	PGOHUM00000244889	1	142820600	142821168
PseudoGene	PGOHUM00000244890	1	142821256	142821638
PseudoGene	PGOHUM00000244891	1	142823386	142827232
PseudoGene	PGOHUM00000244894	1	143184614	143185360
PseudoGene	PGOHUM00000244895	1	143245052	143245766
PseudoGene	PGOHUM00000244896	1	143270611	143270981
PseudoGene	PGOHUM00000244897	1	143270983	143271151
PseudoGene	PGOHUM00000244898	1	143288437	143289188
PseudoGene	PGOHUM00000244899	1	143343560	143344619
PseudoGene	PGOHUM00000244900	1	143351331	143351486
PseudoGene	PGOHUM00000244901	1	143372318	143372892
PseudoGene	PGOHUM00000244902	1	143375107	143378961
PseudoGene	PGOHUM00000244905	1	143402104	143403677
PseudoGene	PGOHUM00000244907	1	143430755	143431495
PseudoGene	PGOHUM00000244909	1	143719918	143721708
PseudoGene	PGOHUM00000244926	1	144615131	144620093
PseudoGene	PGOHUM00000244927	1	144621443	144621655
PseudoGene	PGOHUM00000244955	1	146059934	146060341
PseudoGene	PGOHUM00000244957	1	146093164	146093280
PseudoGene	PGOHUM00000244958	1	146310552	146334210
PseudoGene	PGOHUM00000244961	1	146522379	146524040
PseudoGene	PGOHUM00000244962	1	146649693	146651203
PseudoGene	PGOHUM00000244963	1	146695144	146695942
PseudoGene	PGOHUM00000244964	1	146790829	146791943
PseudoGene	PGOHUM00000244965	1	146890819	146891585
PseudoGene	PGOHUM00000244966	1	146917323	146918112
PseudoGene	PGOHUM00000244967	1	147313096	147314495
PseudoGene	PGOHUM00000244968	1	147332807	147332923
PseudoGene	PGOHUM00000244970	1	147601771	147602178
PseudoGene	PGOHUM00000244971	1	147634996	147635112
PseudoGene	PGOHUM00000244972	1	147706546	147706764
PseudoGene	PGOHUM00000244974	1	147907427	147909217
PseudoGene	PGOHUM00000244975	1	148349247	148349654
PseudoGene	PGOHUM00000244979	1	148616292	148616560
PseudoGene	PGOHUM00000244980	1	148778320	148778588
PseudoGene	PGOHUM00000244981	1	148881948	148887815
PseudoGene	PGOHUM00000244982	1	148902342	148903782
PseudoGene	PGOHUM00000244983	1	148932780	148932920
PseudoGene	PGOHUM00000244985	1	149114766	149115185
PseudoGene	PGOHUM00000244988	1	149279016	149279308
PseudoGene	PGOHUM00000244989	1	149287850	149288196
PseudoGene	PGOHUM00000244991	1	149524787	149525055
PseudoGene	PGOHUM00000244993	1	149664586	149664878
PseudoGene	PGOHUM00000244994	1	149673396	149673742
PseudoGene	PGOHUM00000244995	1	149814606	149814982
PseudoGene	PGOHUM00000244996	1	150025846	150027018
PseudoGene	PGOHUM00000244997	1	150752750	150753123
PseudoGene	PGOHUM00000244999	1	150876372	150876686
PseudoGene	PGOHUM00000245000	1	151529922	151530374
PseudoGene	PGOHUM00000245001	1	151730563	151730908
PseudoGene	PGOHUM00000245002	1	151993641	151993868
PseudoGene	PGOHUM00000245003	1	152050428	152050689
PseudoGene	PGOHUM00000245004	1	152372052	152372346
PseudoGene	PGOHUM00000245005	1	153197556	153198479
PseudoGene	PGOHUM00000245007	1	153863131	153863342
PseudoGene	PGOHUM00000245008	1	153968108	153968439
PseudoGene	PGOHUM00000245009	1	154051898	154052438
PseudoGene	PGOHUM00000245010	1	154284938	154285560
PseudoGene	PGOHUM00000245012	1	155202541	155204113
PseudoGene	PGOHUM00000245013	1	155402971	155404050
PseudoGene	PGOHUM00000245014	1	155568604	155571988
PseudoGene	PGOHUM00000245016	1	155815172	155816023
PseudoGene	PGOHUM00000245019	1	157098157	157098457
PseudoGene	PGOHUM00000245020	1	157678780	157680188
PseudoGene	PGOHUM00000245021	1	157830987	157831247
PseudoGene	PGOHUM00000245022	1	157894846	157895175
PseudoGene	PGOHUM00000245023	1	157895543	157911111
PseudoGene	PGOHUM00000245024	1	157899314	157899637
PseudoGene	PGOHUM00000245026	1	158461015	158461941
PseudoGene	PGOHUM00000245027	1	158484748	158485673
PseudoGene	PGOHUM00000245028	1	158493462	158495625
PseudoGene	PGOHUM00000245029	1	158848536	158848827
PseudoGene	PGOHUM00000245030	1	158853144	158853272
PseudoGene	PGOHUM00000245031	1	158986303	158986790
PseudoGene	PGOHUM00000245032	1	159246293	159246895
PseudoGene	PGOHUM00000245035	1	159527375	159527971
PseudoGene	PGOHUM00000245036	1	159568088	159569014
PseudoGene	PGOHUM00000245037	1	159618941	159619399
PseudoGene	PGOHUM00000245038	1	159728960	159729376
PseudoGene	PGOHUM00000245039	1	159990090	159990540
PseudoGene	PGOHUM00000245040	1	160639941	160640771
PseudoGene	PGOHUM00000245041	1	160817799	160818290
PseudoGene	PGOHUM00000245042	1	160864770	160865866
PseudoGene	PGOHUM00000245043	1	160905327	160905917
PseudoGene	PGOHUM00000245044	1	161004624	161004794
PseudoGene	PGOHUM00000245045	1	161375858	161376874
PseudoGene	PGOHUM00000245047	1	161576081	161578004
PseudoGene	PGOHUM00000245048	1	161860730	161861467
PseudoGene	PGOHUM00000245049	1	162415318	162415676
PseudoGene	PGOHUM00000245050	1	162416084	162416356
PseudoGene	PGOHUM00000245051	1	162794593	162794795
PseudoGene	PGOHUM00000245052	1	163207500	163208988
PseudoGene	PGOHUM00000245053	1	164312242	164313087
PseudoGene	PGOHUM00000245054	1	164326004	164326604
PseudoGene	PGOHUM00000245055	1	165466962	165467569
PseudoGene	PGOHUM00000245056	1	165550818	165551712
PseudoGene	PGOHUM00000245057	1	165590493	165590711
PseudoGene	PGOHUM00000245058	1	165640493	165640965
PseudoGene	PGOHUM00000245059	1	165645555	165646019
PseudoGene	PGOHUM00000245060	1	165677521	165678750
PseudoGene	PGOHUM00000245061	1	165788590	165789024
PseudoGene	PGOHUM00000245062	1	165991452	165992258
PseudoGene	PGOHUM00000245063	1	166450477	166450804
PseudoGene	PGOHUM00000245064	1	166535424	166549854
PseudoGene	PGOHUM00000245065	1	166638261	166644786
PseudoGene	PGOHUM00000245066	1	166716616	166717896
PseudoGene	PGOHUM00000245068	1	166765503	166766412
PseudoGene	PGOHUM00000245069	1	166837971	166838444
PseudoGene	PGOHUM00000245070	1	167488782	167489820
PseudoGene	PGOHUM00000245071	1	167560629	167561081
PseudoGene	PGOHUM00000245072	1	168179854	168180204
PseudoGene	PGOHUM00000245073	1	168184643	168184887
PseudoGene	PGOHUM00000245074	1	168338292	168338836
PseudoGene	PGOHUM00000245075	1	168511969	168512595
PseudoGene	PGOHUM00000245077	1	168867374	168867664
PseudoGene	PGOHUM00000245078	1	168907705	168908161
