database	gene_symbol	cnv_score	chr	start	end
exac_v3	DUSP13	-0.344144942	10	76854192	76868979
exac_v3	SAMD8	-0.13010207	10	76859344	76941881
exac_v3	VDAC2	-0.309036506	10	76969912	76991206
exac_v3	C10orf11	1.237011525	10	77360998	78319925
exac_v3	ITIH2	-0.279731344	10	7745232	7791483
exac_v3	KIN	0.426425423	10	7792925	7829990
exac_v3	ATP5C1	-0.541875276	10	7830092	7849778
exac_v3	TAF3	0.505413947	10	7860467	8058590
exac_v3	KCNMA1	1.067306794	10	78629359	79398353
exac_v3	DLG5	0.186142222	10	79550549	79686378
exac_v3	POLR3A	-0.78283932	10	79734907	79789303
exac_v3	RPS24	-1.050738835	10	79793518	79816570
exac_v3	ZMIZ1	0.838215285	10	80828792	81076276
exac_v3	GATA3	0.977089801	10	8095567	8117161
exac_v3	PPIF	1.115483294	10	81107225	81115093
exac_v3	ZCCHC24	0.757675707	10	81142081	81205383
exac_v3	SFTPD	-2.471627899	10	81697496	81742370
exac_v3	MAT1A	0.855254839	10	82031576	82049440
exac_v3	DYDC1	-2.471627899	10	82095861	82116511
exac_v3	DYDC2	-2.471627899	10	82104501	82127829
exac_v3	FAM213A	0.252537681	10	82167585	82192753
exac_v3	TSPAN14	-0.642476106	10	82213922	82292879
exac_v3	SH2D4B	-0.663985141	10	82297658	82406316
exac_v3	NRG3	-0.003432759	10	83635070	84746935
exac_v3	LARP4B	0.750869641	10	855484	977564
exac_v3	GHITM	-0.303618639	10	85899196	85913001
exac_v3	C10orf99	-0.816602104	10	85933494	85945050
exac_v3	CDHR1	-0.94671604	10	85954410	85979377
exac_v3	LRIT2	-1.419759306	10	85980254	85985345
exac_v3	LRIT1	-1.414520706	10	85991349	86001217
exac_v3	RGR	-0.814399827	10	86004809	86019716
exac_v3	CCSER2	-0.099376783	10	86088342	86278273
exac_v3	GRID1	0.234647203	10	87359312	88126250
exac_v3	WAPAL	0.005131464	10	88195013	88281572
exac_v3	OPN4	-0.279810847	10	88414314	88426605
exac_v3	LDB3	-0.744626846	10	88428206	88495825
exac_v3	BMPR1A	-0.563782634	10	88516407	88692595
exac_v3	MMRN2	-1.228695271	10	88695297	88729238
exac_v3	SNCG	-0.588294272	10	88718375	88723017
exac_v3	ADIRF	0.183666684	10	88727949	88743691
exac_v3	GLUD1	-0.74039764	10	88810243	88854623
exac_v3	FAM35A	-2.471627899	10	88853918	88951225
exac_v3	MINPP1	-0.171315158	10	89264632	89313217
exac_v3	PAPSS2	0.476777942	10	89419370	89507462
exac_v3	ATAD1	0.213818082	10	89511269	89601100
exac_v3	PTEN	1.340603358	10	89622870	89731687
exac_v3	RNLS	0.175385159	10	90033621	90344287
exac_v3	LIPJ	0.003153649	10	90346510	90366733
exac_v3	LIPF	0.737714831	10	90424198	90438571
exac_v3	LIPK	-0.094333014	10	90484301	90512543
exac_v3	LIPN	-0.374849419	10	90521163	90537999
exac_v3	ANKRD22	1.150289668	10	90581889	90611575
exac_v3	STAMBPL1	1.018771986	10	90639491	90734910
exac_v3	ACTA2	0.984967309	10	90694831	90751147
exac_v3	FAS	-1.937009999	10	90750414	90775542
exac_v3	CH25H	0.428799476	10	90965694	90967071
exac_v3	LIPA	1.216960223	10	90973326	91174314
exac_v3	IFIT2	0.818570362	10	91061712	91069033
exac_v3	IFIT3	0.74870863	10	91087651	91100728
exac_v3	IFIT1B	0.707123046	10	91137813	91144962
exac_v3	IFIT1	0.545684585	10	91152303	91163745
exac_v3	IFIT5	0.334213307	10	91174343	91180758
exac_v3	SLC16A12	0.654221348	10	91190051	91316398
exac_v3	PANK1	0.914464395	10	91342745	91405215
exac_v3	KIF20B	1.265371559	10	91461367	91534700
exac_v3	HTR7	-0.554240857	10	92500578	92617671
exac_v3	RPP30	1.218256683	10	92631473	92668312
exac_v3	ANKRD1	-1.723063613	10	92671853	92681033
exac_v3	PCGF5	-1.945046045	10	92979908	93044088
exac_v3	HECTD2	1.059047381	10	93170096	93274586
exac_v3	PPP1R3C	0.366675148	10	93388199	93392811
exac_v3	TNKS2	0.694463028	10	93558069	93625033
exac_v3	BTAF1	-1.812241624	10	93683526	93790082
exac_v3	CPEB3	-0.565377044	10	93806449	94050844
exac_v3	MARCH5	1.189553484	10	94050920	94113721
exac_v3	IDE	0.316705511	10	94211441	94333833
exac_v3	KIF11	0.392195644	10	94353043	94415150
exac_v3	HHEX	0.911449361	10	94447945	94455403
exac_v3	EXOC6	0.181862455	10	94590935	94819250
exac_v3	CYP26A1	0.390475409	10	94833232	94837647
exac_v3	MYOF	-0.594008525	10	95066186	95242074
exac_v3	CEP55	1.303607286	10	95256389	95288849
exac_v3	FFAR4	0.875292584	10	95326422	95364237
exac_v3	RBP4	0.665156797	10	95351444	95361501
exac_v3	PDE6C	0.450039253	10	95372345	95425767
exac_v3	FRA10AC1	-1.170631384	10	95427640	95462329
exac_v3	LGI1	1.203521656	10	95517566	95557916
exac_v3	PLCE1	0.218676308	10	95753746	96092580
exac_v3	NOC3L	0.476517737	10	96075004	96122716
exac_v3	TBC1D12	0.276072508	10	96162261	96295687
exac_v3	HELLS	-0.110468848	10	96305547	96373662
exac_v3	CYP2C18	-2.460447717	10	96443251	96495947
exac_v3	CYP2C9	-1.077744294	10	96698415	96749147
exac_v3	CYP2C8	-0.585905354	10	96796530	96829254
exac_v3	C10orf129	-0.119212143	10	96953957	96988685
exac_v3	PDLIM1	-2.471627899	10	96997329	97050781
exac_v3	SORBS1	-2.243061119	10	97071528	97321171
exac_v3	ALDH18A1	1.513951008	10	97365696	97416463
exac_v3	TCTN3	0.090049999	10	97423158	97453900
exac_v3	ENTPD1	1.369869564	10	97471536	97637023
exac_v3	RP11-248J23.7	0.823572297	10	97620305	97684601
exac_v3	CC2D2B	-0.139473686	10	97733786	97792441
exac_v3	CCNJ	0.904323349	10	97803151	97820627
exac_v3	BLNK	0.576139477	10	97951458	98031344
exac_v3	DNTT	0.945314839	10	98064085	98098321
exac_v3	OPALIN	1.034991122	10	98102973	98119092
exac_v3	TLL2	0.575079003	10	98124363	98273675
exac_v3	TM9SF3	0.570155536	10	98277866	98347209
exac_v3	PIK3AP1	1.135341207	10	98353069	98480271
exac_v3	LCOR	-0.271812799	10	98592017	98740800
exac_v3	C10orf12	-0.997654403	10	98741041	98745582
exac_v3	SLIT1	-0.52431183	10	98757795	98945677
exac_v3	ARHGAP19-SLIT1	-1.560748805	10	98757795	99052413
exac_v3	ARHGAP19	-2.020465523	10	98978996	99052413
exac_v3	RRP12	0.043631475	10	99116115	99161127
exac_v3	PGAM1	-0.665812272	10	99185917	99193198
exac_v3	EXOSC1	-0.564036341	10	99195899	99205774
exac_v3	ZDHHC16	-2.327458263	10	99205927	99217127
exac_v3	MMS19	0.667454396	10	99218081	99258551
exac_v3	UBTD1	1.018318105	10	99258625	99330966
exac_v3	ANKRD2	0.472804702	10	99332198	99343641
exac_v3	HOGA1	1.213453529	10	99344080	99372559
exac_v3	PI4K2A	0.66933108	10	99344131	99433667
exac_v3	PI4K2A	0.614661691	10	99344131	99436191
exac_v3	C10orf62	0.699908175	10	99349450	99350690
exac_v3	MORN4	0.379435568	10	99374310	99393344
exac_v3	AVPI1	0.276021565	10	99437181	99447080
exac_v3	ZFYVE27	0.732254926	10	99496878	99520664
exac_v3	SFRP5	-0.025537519	10	99526508	99531709
exac_v3	GOLGA7B	0.758470195	10	99609996	99631337
exac_v3	CRTAC1	0.828243625	10	99624757	99790585
exac_v3	R3HCC1L	-0.166180736	10	99894387	100004654
exac_v3	TMEM133	1.431243225	11	100862811	100864663
exac_v3	PGR	0.883061626	11	100900355	101001255
exac_v3	TRPC6	0.092213378	11	101322295	101743293
exac_v3	ANGPTL5	-0.257845655	11	101761405	101787253
exac_v3	KIAA1377	-0.900701698	11	101785746	101871789
exac_v3	C11orf70	0.289670474	11	101918174	101955291
exac_v3	YAP1	-2.471627899	11	101981192	102104154
exac_v3	BIRC3	0.090730642	11	102188215	102210134
exac_v3	BIRC2	-0.773915137	11	102217942	102249401
exac_v3	TMEM123	-0.573056949	11	102267063	102341115
exac_v3	MMP7	-0.742287176	11	102391239	102401484
exac_v3	MMP20	0.560396512	11	102447566	102496063
exac_v3	MMP27	0.107229673	11	102562218	102576537
exac_v3	MMP8	-1.189717914	11	102582526	102597781
exac_v3	MMP10	-0.346917826	11	102641234	102651359
exac_v3	MMP1	0.084568157	11	102660651	102668891
exac_v3	MMP3	-2.448844755	11	102706532	102714534
exac_v3	MMP13	-0.972270291	11	102813724	102826463
exac_v3	DCUN1D5	0.212656305	11	102932805	102962944
exac_v3	DYNC2H1	-0.224496291	11	102980160	103350591
exac_v3	ADM	-0.129851555	11	10326227	10328944
exac_v3	AMPD3	-0.413923003	11	10329860	10529126
exac_v3	PDGFD	0.530245727	11	103777914	104035107
exac_v3	DDI1	0.363973111	11	103907308	103909922
exac_v3	CASP4	0.369270427	11	104813593	104840163
exac_v3	CASP5	0.001989817	11	104864962	104893895
exac_v3	CARD18	0.384811521	11	105008448	105010453
exac_v3	RNF141	-0.409442914	11	10533225	10562777
exac_v3	GRIA4	0.366271187	11	105480721	105852819
exac_v3	LYVE1	-0.524008667	11	10578513	10633236
exac_v3	MSANTD4	0.584588041	11	105866350	105893130
exac_v3	KBTBD3	0.273934563	11	105921825	105948492
exac_v3	AASDHPPT	0.472594565	11	105946228	105969437
exac_v3	MRVI1	0.074761618	11	10594638	10715535
exac_v3	GUCY1A2	-0.322124189	11	106544738	106889250
exac_v3	CWF19L2	-1.882001995	11	107197071	107328572
exac_v3	ALKBH8	-0.700040843	11	107373452	107436472
exac_v3	ELMOD1	-0.618046735	11	107461817	107537505
exac_v3	AP000889.3	0.144568547	11	107462471	107463949
exac_v3	MUC2	-0.320964379	11	1074875	1104419
exac_v3	SLN	-0.710374518	11	107578104	107590419
exac_v3	SLC35F2	-2.471627899	11	107661717	107799019
exac_v3	CTR9	-0.138510369	11	10772534	10801290
exac_v3	RAB39A	-1.220168956	11	107799229	107834208
exac_v3	CUL5	-1.629984636	11	107879459	107978503
exac_v3	ACAT1	-1.449723526	11	107992243	108018503
exac_v3	NPAT	-0.771292267	11	108027942	108093369
exac_v3	ATM	-0.720955063	11	108093211	108239829
exac_v3	C11orf65	-2.471627899	11	108179246	108338258
exac_v3	EIF4G2	0.856589129	11	10818597	10830657
exac_v3	DDX10	-0.082884402	11	108535752	108811657
exac_v3	C11orf87	0.73793365	11	109292846	109299840
exac_v3	ZC3H12C	0.566895158	11	109964087	110042566
exac_v3	RDX	-0.666301341	11	110045605	110167447
exac_v3	FDX1	0.916470567	11	110300607	110335605
exac_v3	ARHGAP20	0.298421186	11	110447766	110583912
exac_v3	C11orf53	0.807624593	11	111126707	111157126
exac_v3	COLCA1	0.283633462	11	111164114	111175770
exac_v3	POU2AF1	0.032767085	11	111222977	111326355
exac_v3	BTG4	0.685125356	11	111338251	111383079
exac_v3	C11orf88	0.812629503	11	111385510	111407756
exac_v3	LAYN	0.790125649	11	111411005	111432264
exac_v3	SIK2	0.770092847	11	111473115	111601577
exac_v3	PPP2R1B	-0.7352931	11	111597632	111637151
exac_v3	ALG9	0.292094762	11	111652919	111742305
exac_v3	ALG9	0.322509671	11	111657010	111750149
exac_v3	FDXACB1	-0.371429578	11	111744780	111751967
exac_v3	C11orf1	0.103509574	11	111749659	111756699
exac_v3	CRYAB	0.201348703	11	111779289	111794446
exac_v3	HSPB2	0.206097445	11	111782966	111789574
exac_v3	HSPB2-C11orf52	0.324989248	11	111783460	111797595
exac_v3	C11orf52	0.272890075	11	111788756	111797596
exac_v3	DIXDC1	0.735797222	11	111797868	111893308
exac_v3	DLAT	0.093509762	11	111895538	111935114
exac_v3	PIH1D2	0.896208724	11	111934734	111944998
exac_v3	C11orf57	0.593008938	11	111944810	111955874
exac_v3	TIMM8B	0.271618134	11	111955524	111957522
exac_v3	SDHD	0.892855517	11	111957497	111990353
exac_v3	SDHD	-1.076538294	11	111957627	112064528
exac_v3	IL18	1.271672195	11	112013974	112034840
exac_v3	TEX12	1.245784198	11	112038095	112043282
exac_v3	AP002884.3	-1.296930498	11	112041253	112071394
exac_v3	BCO2	-0.925606712	11	112046190	112095422
exac_v3	PTS	0.226358528	11	112097088	112140678
exac_v3	NCAM1	0.773995247	11	112831997	113149158
exac_v3	GALNT18	0.285674615	11	11292423	11643552
exac_v3	TTC12	0.906403588	11	113185251	113254266
exac_v3	ANKK1	0.670642345	11	113258513	113271140
exac_v3	DRD2	1.189046937	11	113280318	113346413
exac_v3	ZW10	1.364691624	11	113603909	113644533
exac_v3	CLDN25	1.041946187	11	113650469	113651222
exac_v3	USP28	-2.471627899	11	113668596	113746292
exac_v3	CSNK2A3	-0.038532018	11	11373489	11374904
exac_v3	HTR3B	0.068694531	11	113775399	113817287
exac_v3	HTR3A	0.072593593	11	113845603	113861035
exac_v3	ZBTB16	0.24473379	11	113930315	114121398
exac_v3	NNMT	0.6156151	11	114128509	114184007
exac_v3	RBM7	0.68607013	11	114270752	114284925
exac_v3	RP11-212D19.4	0.740770415	11	114271404	114314654
exac_v3	REXO2	0.764894549	11	114310108	114321001
exac_v3	NXPE1	0.62060624	11	114392437	114430617
exac_v3	NXPE4	0.537923493	11	114441313	114466484
exac_v3	CADM1	-0.023704253	11	115039938	115375675
exac_v3	MUC5AC	0.133458585	11	1151580	1222364
exac_v3	BUD13	-0.470016991	11	116618886	116643704
exac_v3	ZNF259	-0.427978787	11	116648436	116658766
exac_v3	APOA5	-0.713274478	11	116660083	116663136
exac_v3	APOA4	-1.28478579	11	116691419	116694022
exac_v3	APOC3	-1.327718191	11	116700422	116703788
exac_v3	APOA1	-1.51852571	11	116706467	116708666
exac_v3	SIK3	-1.209291142	11	116714118	116969153
exac_v3	PAFAH1B2	0.502073609	11	117014983	117047610
exac_v3	SIDT2	0.250090403	11	117049449	117068160
exac_v3	TAGLN	0.083438333	11	117070037	117075498
exac_v3	PCSK7	-2.341881756	11	117075053	117103241
exac_v3	RNF214	0.252714759	11	117103341	117157161
exac_v3	BACE1	0.698584117	11	117156402	117186975
exac_v3	CEP164	0.707309389	11	117185273	117283984
exac_v3	DSCAML1	0.70031709	11	117298489	117688240
exac_v3	FXYD2	-0.537777859	11	117671559	117699413
exac_v3	FXYD6-FXYD2	-0.054385157	11	117690878	117747382
exac_v3	FXYD6	0.191071796	11	117707693	117748201
exac_v3	TMPRSS13	0.221855713	11	117771358	117800174
exac_v3	IL10RA	-0.095520139	11	117857063	117872196
exac_v3	TMPRSS4	-1.753932534	11	117947753	117992605
exac_v3	SCN4B	-1.907290927	11	118004092	118023603
exac_v3	SCN2B	0.613493646	11	118032666	118047388
exac_v3	AMICA1	-0.071625589	11	118064455	118095809
exac_v3	MPZL3	-0.074560154	11	118097409	118123065
exac_v3	MPZL2	0.545226546	11	118124118	118135251
exac_v3	CD3E	0.010053253	11	118175260	118186890
exac_v3	CD3D	-0.107675583	11	118209669	118213459
exac_v3	CD3G	0.221713814	11	118215059	118225876
exac_v3	UBE4A	1.461963613	11	118230300	118269926
exac_v3	ATP5L	0.309343774	11	118271869	118302211
exac_v3	KMT2A	-2.471627899	11	118307205	118397539
exac_v3	TMEM25	-2.471627899	11	118401756	118417995
exac_v3	IFT46	-2.471627899	11	118415243	118443685
exac_v3	ARCN1	0.823021944	11	118443105	118473748
exac_v3	PHLDB1	0.404301642	11	118477155	118528741
exac_v3	TREH	1.082993522	11	118528026	118550399
exac_v3	DDX6	0.551408547	11	118620034	118661858
exac_v3	USP47	-2.471627899	11	11862970	11980870
exac_v3	CXCR5	0.168947463	11	118754475	118768508
exac_v3	BCL9L	-0.775981694	11	118764584	118796317
exac_v3	UPK2	-0.308988778	11	118795873	118829269
exac_v3	FOXR1	0.311721266	11	118842417	118852001
exac_v3	CCDC84	-0.692897604	11	118868852	118886501
exac_v3	RPS25	-0.683133261	11	118886422	118889401
exac_v3	TRAPPC4	-0.84292734	11	118889142	118896164
exac_v3	SLC37A4	-0.333382068	11	118894824	118901616
exac_v3	HYOU1	0.111640943	11	118914900	118927913
exac_v3	VPS11	0.264966364	11	118938403	118952688
exac_v3	HMBS	-1.414467428	11	118955576	118964259
exac_v3	H2AFX	-1.077694701	11	118964564	118966177
exac_v3	DPAGT1	-0.889708255	11	118967213	118979041
exac_v3	C2CD2L	0.385304154	11	118972908	118989252
exac_v3	HINFP	0.313018133	11	118992297	119006752
exac_v3	ABCG4	0.245373027	11	119019722	119033360
exac_v3	NLRX1	-0.478886493	11	119037277	119054725
exac_v3	PDZD3	-0.646127004	11	119056166	119060932
exac_v3	CCDC153	-0.905769929	11	119060347	119067479
exac_v3	CBL	0.723269153	11	119076752	119178859
exac_v3	MCAM	1.059872999	11	119179241	119192231
exac_v3	RNF26	0.249677383	11	119205237	119208023
exac_v3	MFRP	-1.303418727	11	119209652	119217368
exac_v3	MFRP	-1.303420037	11	119209652	119217383
exac_v3	USP2	-2.471627899	11	119225925	119252436
exac_v3	THY1	0.636269079	11	119288090	119295695
exac_v3	PVRL1	-2.471627899	11	119494120	119599794
exac_v3	DKK3	-2.471627899	11	11984653	12031316
exac_v3	TRIM29	-0.047932588	11	119981983	120056237
exac_v3	OAF	0.34715984	11	120081475	120101041
exac_v3	POU2F3	0.853944041	11	120107349	120190653
exac_v3	TMEM136	0.343417627	11	120195838	120204391
exac_v3	ARHGEF12	1.758979901	11	120207787	120360645
exac_v3	AP000758.1	0.844609741	11	120329880	120330047
exac_v3	GRIK4	0.667217325	11	120382468	120859613
exac_v3	TBCEL	-0.007475008	11	120894781	120961484
exac_v3	TECTA	0.264670064	11	120971882	121062202
exac_v3	MICAL2	-0.434462248	11	12115543	12285334
exac_v3	SC5D	0.559836324	11	121163162	121179403
exac_v3	SORL1	-1.643285098	11	121322912	121504402
exac_v3	BLID	1.156110822	11	121986062	121986923
exac_v3	UBASH3B	0.688432253	11	122526383	122685181
exac_v3	CRTAM	1.111931745	11	122709208	122743347
exac_v3	C11orf63	0.613229558	11	122753391	122830506
exac_v3	BSX	0.676909716	11	122848278	122852428
exac_v3	HSPA8	0.387908299	11	122928197	122933938
exac_v3	CLMP	-0.609908527	11	122943035	123065989
exac_v3	MICALCL	-1.795109964	11	12297627	12380691
exac_v3	GRAMD1B	0.506149868	11	123396344	123498482
exac_v3	SCN3B	0.817621133	11	123499895	123525952
exac_v3	ZNF202	0.573305341	11	123594885	123612383
exac_v3	OR6X1	0.479116268	11	123624196	123625253
exac_v3	OR6M1	0.254925685	11	123676043	123677095
exac_v3	TMEM225	0.719910186	11	123753633	123756349
exac_v3	OR8D4	1.292644157	11	123777109	123778183
exac_v3	OR4D5	0.559880435	11	123810250	123811344
exac_v3	OR6T1	0.227808762	11	123813492	123814580
exac_v3	OR10S1	0.162620802	11	123847368	123848488
exac_v3	OR10G4	0.055072189	11	123886282	123887217
exac_v3	OR10G9	0.020815842	11	123893720	123894655
exac_v3	OR10G8	1.099011467	11	123900297	123901341
exac_v3	OR10G7	-0.199305811	11	123908773	123909717
exac_v3	VWA5A	0.611135509	11	123986069	124018428
exac_v3	PARVA	-0.695509302	11	12398732	12552348
exac_v3	OR8G5	-0.229307547	11	124134723	124135763
exac_v3	OR8D1	-0.741543563	11	124179708	124180733
exac_v3	OR8D2	-0.620639393	11	124189134	124190184
exac_v3	OR8B2	0.251284024	11	124252291	124253258
exac_v3	OR8B3	0.037302686	11	124266278	124267264
exac_v3	OR8B4	-0.131466621	11	124293807	124294789
exac_v3	OR8B8	0.325515827	11	124310022	124311054
exac_v3	OR8B12	0.186262987	11	124412578	124413575
exac_v3	MUC5B	0.855497586	11	1244296	1283406
exac_v3	OR8A1	0.388860675	11	124439893	124441037
exac_v3	PANX3	0.444305063	11	124481386	124490252
exac_v3	TBRG1	0.38373832	11	124492732	124505287
exac_v3	SIAE	0.314096148	11	124503009	124565603
exac_v3	SPA17	0.790089952	11	124543694	124567414
exac_v3	VSIG2	0.620545319	11	124617368	124622134
exac_v3	ESAM	0.591647161	11	124622026	124632186
exac_v3	MSANTD2	0.324696015	11	124636394	124670569
exac_v3	ROBO3	0.571902487	11	124735282	124751366
exac_v3	ROBO4	0.450477952	11	124753587	124768396
exac_v3	RP11-664I21.6	0.082752637	11	124761200	124762022
exac_v3	HEPACAM	0.794546468	11	124789089	124806308
exac_v3	CCDC15	0.723666949	11	124824017	124911385
exac_v3	SLC37A2	0.940487171	11	124932963	124959131
exac_v3	TMEM218	0.277077635	11	124966398	124981659
exac_v3	PKNOX2	0.802172372	11	125034583	125303285
exac_v3	FEZ1	1.062307881	11	125315646	125366213
exac_v3	EI24	0.176988567	11	125439112	125454575
exac_v3	STT3A	0.701129838	11	125461607	125495110
exac_v3	CHEK1	1.034962947	11	125495036	125546150
exac_v3	ACRV1	1.141147869	11	125541417	125551018
exac_v3	PATE1	0.879393075	11	125616188	125619762
exac_v3	PATE2	0.666740503	11	125646008	125648714
exac_v3	HYLS1	-0.18824613	11	125753509	125770543
exac_v3	PUS3	0.76415879	11	125763381	125773116
exac_v3	DDX25	-0.053740546	11	125773271	125793158
exac_v3	CDON	0.000150253	11	125825691	125933230
exac_v3	RPUSD4	0.296204468	11	126071993	126081587
exac_v3	FAM118B	0.382843053	11	126081309	126132881
exac_v3	SRPR	1.008964689	11	126132814	126139039
exac_v3	FOXRED1	-0.262997309	11	126138950	126148026
exac_v3	TIRAP	0.221031458	11	126152960	126168740
exac_v3	DCPS	0.158205941	11	126173647	126215644
exac_v3	ST3GAL4	0.759046823	11	126225535	126310239
exac_v3	KIRREL3	-0.515773764	11	126293254	126873355
exac_v3	TEAD1	0.39619321	11	12695969	12966298
exac_v3	ETS1	1.205446463	11	128328656	128457453
exac_v3	FLI1	0.132281623	11	128556430	128683162
exac_v3	KCNJ1	-0.271656653	11	128706210	128737268
exac_v3	KCNJ5	-0.711332177	11	128761251	128790930
exac_v3	C11orf45	-0.752070552	11	128769460	128775930
exac_v3	TP53AIP1	-1.077674812	11	128804626	128813040
exac_v3	ARHGAP32	-0.929454682	11	128834955	129149219
exac_v3	BARX2	-0.101335269	11	129245835	129322171
exac_v3	TOLLIP	-0.480050294	11	1295601	1330884
exac_v3	TMEM45B	-0.155755458	11	129685714	129729898
exac_v3	NFRKB	0.580790794	11	129733531	129765485
exac_v3	PRDM10	-1.331757838	11	129769601	129872730
exac_v3	APLP2	0.603569922	11	129939732	130014699
exac_v3	ST14	-0.562742188	11	130029457	130080271
exac_v3	ZBTB44	0.262860234	11	130096572	130184581
exac_v3	ADAMTS8	1.073647685	11	130274820	130298888
exac_v3	ADAMTS15	0.690793434	11	130318869	130346532
exac_v3	SNX19	-0.537445038	11	130745331	130786404
exac_v3	NTM	0.509899436	11	131240373	132206716
exac_v3	OPCML	1.184608435	11	132284871	133402414
exac_v3	ARNTL	0.939403577	11	13298199	13408813
exac_v3	SPATA19	-0.60233136	11	133710526	133715433
exac_v3	IGSF9B	-0.505072613	11	133778459	133826880
exac_v3	JAM3	-1.244290691	11	133938820	134021896
exac_v3	NCAPD3	-0.89581175	11	134020014	134095348
exac_v3	VPS26B	-0.916351594	11	134094539	134117686
exac_v3	BTBD10	0.80778094	11	13409548	13484844
exac_v3	THYN1	-0.069198539	11	134118173	134123264
exac_v3	ACAD8	-0.643721808	11	134123389	134135749
exac_v3	B3GAT1	-1.775938567	11	134248398	134281812
exac_v3	PTH	0.55985705	11	13513602	13517728
exac_v3	FAR1	0.480568684	11	13690217	13753893
exac_v3	BRSK2	-0.504044111	11	1411129	1483919
exac_v3	RRAS2	0.142322954	11	14299472	14386052
exac_v3	COPB1	0.486174092	11	14464986	14521573
exac_v3	PSMA1	0.123998029	11	14515329	14541890
exac_v3	PSMA1	0.13790062	11	14515329	14665181
exac_v3	PDE3B	-2.255596088	11	14665269	14892350
exac_v3	CYP2R1	-2.471627899	11	14899553	14913798
exac_v3	MOB2	-0.821645113	11	1490687	1522477
exac_v3	CALCB	0.258359389	11	14926543	15103888
exac_v3	CALCA	0.52513484	11	14988214	14993900
exac_v3	INSC	0.592164602	11	15133970	15268754
exac_v3	DUSP8	0.480057713	11	1575274	1593150
exac_v3	SOX6	0.890330713	11	15987995	16761138
exac_v3	KRTAP5-1	0.808806817	11	1605572	1606513
exac_v3	KRTAP5-2	-0.541097714	11	1618409	1619524
